scan 1605/12/202208:57:21		
temp(degC)	power	time(seconds)
99,84642792	-583,2481079	8,148068428
99,74177551	-511,5680237	14,26671791
99,64030457	-403,303772	20,38263321
99,53929901	-323,7892761	26,49290466
99,4382782	-258,5161438	32,61701202
99,33735657	-200,0778503	38,74007034
99,23647308	-147,7622223	44,85796356
99,13553619	-102,3989029	50,97988129
99,0345993	-64,45297241	57,10484314
98,9336319	-33,65100861	63,22774506
98,83276367	-9,349292755	69,34403992
98,73174286	9,443303108	75,46907043
98,63083649	23,49076271	81,58323669
98,52991486	33,78685379	87,70378876
98,42887878	41,07735825	93,82256317
98,32783508	46,12466049	99,94284821
98,22683716	49,41921616	106,0579681
98,12579346	51,33572006	112,1765442
98,02471924	52,27819061	118,2921753
97,9234848	52,43728256	124,41745
97,82234192	52,02216721	130,5346222
97,72108459	51,16876602	136,6570892
97,61990356	50,1026268	142,7769165
97,51860809	48,94319534	148,8967438
97,4172821	47,66965485	155,0176239
97,31593323	46,2914238	161,1417694
97,21456909	44,91290283	167,2646332
97,11319733	43,55737305	173,386322
97,01178741	42,12768555	179,5066528
96,91040039	40,79948044	185,6262665
96,80889893	39,52244949	191,7532043
96,70746613	38,33386612	197,870285
96,60600281	37,17808914	203,9924011
96,50457764	36,23145676	210,1091156
96,40314484	35,54224014	216,2256622
96,30178833	34,91037369	222,3360443
96,20033264	34,17529678	228,4540405
96,09880066	33,36317062	234,5726318
95,9972229	32,50399399	240,6954041
95,89563751	31,62355614	246,8159027
95,79404449	30,76618004	252,9387665
95,6924057	29,95662689	259,0624695
95,59088898	29,17846298	265,1753845
95,48939514	28,39811707	271,2858276
95,38769531	27,64847755	277,4086609
95,28614807	26,92868233	283,5249634
95,1844635	26,33463097	289,6452942
95,08283234	25,78247833	295,7645569
94,98110199	25,25019455	301,8878479
94,87931824	24,72542572	308,0133972
94,77770996	24,19038963	314,1261597
94,67609406	23,70070648	320,2423096
94,57444	23,25339127	326,358429
94,47276306	22,81324196	332,4756775
94,37094879	22,38445091	338,6005554
94,26929474	21,93728828	344,7145386
94,16757965	21,49874115	350,834198
94,06576538	21,10670662	356,9571228
93,96400452	20,72149277	363,0750427
93,86221313	20,3440609	369,1957092
93,76047516	19,98031616	375,3149719
93,65857697	19,6234684	381,4413757
93,55672455	19,36822319	387,5636902
93,4549942	19,12820435	393,6777649
93,35311127	18,86165237	399,8038025
93,25123596	18,61323547	405,9264832
93,14940643	18,36029053	412,0484314
93,0475769	18,0954361	418,1687927
92,94568634	17,81062317	424,2904358
92,84390259	17,59902573	430,4078674
92,74201202	17,39910316	436,530426
92,64021301	17,17695808	442,6484985
92,53833008	16,9661026	448,7727661
92,43647766	16,76263618	454,8872375
92,33468628	16,56350136	461,0060425
