scan 2005/12/202208:57:21		
temp(degC)	power	time(seconds)
99,82836914	-585,9190063	9,179551125
99,72489166	-491,7852478	15,30007553
99,62335968	-388,1507874	21,42632866
99,52225494	-312,053009	27,54679108
99,42126465	-248,2423248	33,6700592
99,32036591	-190,872818	39,78914261
99,21955109	-139,7168274	45,90382385
99,11862946	-95,57845306	52,0281105
99,0177536	-58,88532257	58,14547729
98,91690063	-29,29981041	64,26244354
98,81602478	-6,028812408	70,3783493
98,71509552	11,86385822	76,49816895
98,61405945	25,23131943	82,62187958
98,51296234	35,00833511	88,75048828
98,41191864	41,92269135	94,87267303
98,3108139	46,65386581	100,9931259
98,20967865	49,62561035	107,1183167
98,10855103	51,3256073	113,2412109
98,00743103	52,07851028	119,3580246
97,90621948	52,14108658	125,4798203
97,80509186	51,66556931	131,5971985
97,70384216	50,8141098	137,719574
97,60244751	49,79236984	143,8481445
97,50125122	48,55442047	149,9656372
97,39984131	47,00688934	156,0947266
97,29853058	45,46295929	162,2106476
97,1971817	44,07413483	168,3338318
97,0957489	42,70394516	174,4565277
96,99434662	41,37654114	180,5804291
96,89303589	40,13952255	186,6941376
96,79169464	38,9432373	192,8078156
96,69029999	37,842659	198,9290314
96,58885956	36,81698608	205,0444183
96,48735809	35,92790604	211,1685638
96,38585663	35,24943542	217,2902069
96,28429413	34,61735916	223,4129791
96,18282318	33,88898087	229,5292053
96,08132935	33,07838058	235,6460571
95,97977448	32,25942612	241,7667389
95,87826538	31,45161247	247,8804474
95,77675629	30,63217545	254,0005188
95,67519379	29,86658287	260,1170654
95,57361603	29,13648605	266,233429
95,47196198	28,38675499	272,355896
95,37038422	27,66769218	278,4725037
95,26872253	26,98825836	284,5951538
95,16697693	26,3465538	290,71875
95,06529999	25,72351265	296,8406372
94,96363831	25,09705162	302,9588928
94,86190033	24,52644348	309,0814819
94,76010895	23,97949982	315,2097473
94,65835571	23,42666054	321,3291931
94,55670166	22,92941093	327,4452515
94,45501709	22,46054268	333,5650024
94,35324097	22,03837776	339,6846619
94,25151062	21,65867615	345,8035889
94,14974976	21,27943993	351,9269104
94,04798126	20,91603088	358,0423584
93,94630432	20,56783676	364,1611633
93,84456635	20,21948624	370,2774353
93,74278259	19,88498116	376,3977356
93,64097595	19,60554695	382,5155945
93,53911591	19,32931328	388,6409912
93,43733215	18,98611641	394,7605591
93,33554077	18,6695919	400,8776855
93,23373413	18,42058754	406,9995728
93,13185883	18,16501045	413,1217957
93,02999878	17,93294334	419,2446289
92,9282074	17,68651962	425,3609314
92,82640076	17,46911621	431,4770813
92,72462463	17,24515152	437,5939941
92,6227951	17,02691078	443,7144775
92,52098083	16,83516693	449,8296814
92,41918945	16,64226151	455,9480286
92,3174057	16,40816307	462,0615845
92,21552277	16,20688248	468,1825867
92,11365509	16,03906441	474,302948
92,01164246	15,87083149	480,4322205
91,90969849	15,67399216	486,5538635
91,80782318	15,50431538	492,6733398
91,70596313	15,36806393	498,7937927
91,60405731	15,22050095	504,9142456
91,50212097	15,07952881	511,0368958
91,40018463	14,9442997	517,1581421
91,29832458	14,82586384	523,2747192
91,19636536	14,70431423	529,3989868
91,09434509	14,57320404	535,5251465
90,99242401	14,46977425	541,6454468
90,89057159	14,36146545	547,7606201
90,78857422	14,22361565	553,885498
90,68663025	14,09550858	560,0059204
90,58464813	13,97485828	566,1295166
90,4827652	13,88955212	572,2507324
90,38082123	13,77394581	578,3696289
90,27893066	13,67732334	584,4882813
90,1769104	13,59131145	590,6143799
90,07498169	13,49962234	596,7312012
89,97296143	13,39792538	602,855957
89,87108612	13,30047417	608,9747925
89,76913452	13,21958065	615,0927734
89,66730499	13,12661266	621,2089233
89,56537628	13,02017879	627,326355
89,46351624	12,91589928	633,4423218
89,3616333	12,80785656	639,5599976
89,25963593	12,71309376	645,6837769
89,1576004	12,64410114	651,807373
89,05569458	12,57984924	657,9244995
88,95384216	12,5046339	664,0374146
88,85181427	12,401824	670,1625366
88,74990082	12,29872608	676,2806396
88,64794922	12,20940781	682,3989868
88,54595184	12,14188957	688,5194092
88,44393921	12,060462	694,6444092
88,34194183	11,97141552	700,7681885
88,23986053	11,90374565	706,8942871
88,13787842	11,85016155	713,0137329
88,0358963	11,7896719	719,1342163
87,93401337	11,722085	725,2503662
87,83197021	11,64541912	731,3756714
87,7300415	11,56709766	737,4924927
87,62810516	11,47478485	743,6099243
87,52616119	11,38918877	749,729126
87,42427826	11,32007122	755,8430786
87,32229614	11,26209831	761,9627075
87,22040558	11,21211624	768,0787964
87,1184082	11,15502548	774,2001343
87,01647949	11,0903101	780,3164673
86,91454315	11,0212841	786,4351807
86,81250763	10,93912411	792,5612183
86,71044159	10,85962296	798,6848755
86,60855865	10,79425907	804,7962036
86,50662994	10,74145889	810,9147949
86,40460968	10,67961884	817,0361938
86,30258942	10,61543846	823,1605225
86,20055389	10,57392311	829,2843018
86,09859467	10,50680256	835,4024048
85,99667358	10,43716335	841,5209351
85,89467621	10,36662865	847,6390381
85,79277039	10,30373764	853,7539673
85,69081879	10,23709393	859,8713989
85,58893585	10,16798019	865,9874878
85,48688507	10,10750961	872,1088257
85,38473511	10,06665325	878,2384033
85,28272247	10,00732231	884,3612061
85,18080139	9,950432777	890,4784546
85,07888794	9,891489029	896,5935669
84,97698212	9,838547707	902,7078247
84,87502289	9,778816223	908,8280029
84,77297211	9,732303619	914,9540405
84,67079926	9,680820465	921,0835571
84,5687561	9,634685516	927,2047729
84,46682739	9,581870079	933,3209839
84,36494446	9,525964737	939,4338989
84,26292419	9,460443497	945,5575562
84,16096497	9,387081146	951,6748047
84,05895233	9,318778992	957,7960205
83,95690918	9,260309219	963,9203491
83,8548584	9,204546928	970,0432739
83,75292206	9,133434296	976,1596069
83,65091705	9,085202217	982,2832031
83,54885101	9,046974182	988,4061279
83,44696045	8,989041328	994,5188599
83,34486389	8,922642708	1000,645996
83,24290466	8,868559837	1006,762817
83,14094543	8,807232857	1012,881714
83,0388031	8,752430916	1019,010315
82,93677521	8,664509773	1025,132568
82,83483887	8,59714222	1031,248169
82,73273468	8,556440353	1037,374512
82,63070679	8,522514343	1043,497803
82,52884674	8,474354744	1049,609741
82,42684174	8,411194801	1055,728516
82,32467651	8,347998619	1061,859985
82,22274017	8,278439522	1067,97522
82,12071228	8,215732574	1074,0979
82,01878357	8,172088623	1080,213989
81,91691589	8,132084846	1086,325562
81,81494904	8,083862305	1092,444092
81,71303558	8,023230553	1098,558838
81,61113739	7,960237503	1104,671509
81,50919342	7,912594318	1110,790405
81,40722656	7,849427223	1116,905762
81,3052063	7,781335831	1123,029907
81,20323944	7,733659267	1129,147339
81,10131836	7,683926582	1135,264526
80,99932098	7,622945309	1141,383911
80,89733124	7,587263107	1147,501831
80,79536438	7,536406994	1153,621582
80,69341278	7,469590664	1159,738403
80,59140015	7,399019718	1165,858154
80,48938751	7,334267616	1171,981079
80,38745117	7,290892601	1178,09729
80,28551483	7,250505447	1184,21228
80,18347931	7,206719398	1190,336304
80,08152771	7,150113106	1196,453125
79,97951508	7,091987133	1202,572876
79,87743378	7,022821903	1208,700073
79,77536774	6,963016987	1214,823608
79,67340088	6,903844833	1220,940674
79,57136536	6,846886635	1227,062866
79,46934509	6,781347275	1233,184082
79,36737823	6,728691578	1239,301392
79,26533508	6,668353081	1245,425537
79,16335297	6,603179932	1251,543579
79,06130219	6,529514313	1257,668213
78,959198	6,451052666	1263,794312
78,85726166	6,397012711	1269,911743
78,75519562	6,340493202	1276,033447
78,65323639	6,27517128	1282,1521
78,55130768	6,214661121	1288,265747
78,4493103	6,158638	1294,388794
78,34738159	6,091608047	1300,501709
78,24543762	6,025576591	1306,61853
78,14359283	5,942690372	1312,732666
78,04163361	5,864442348	1318,848633
77,93958282	5,805010796	1324,97229
77,83763123	5,747301102	1331,08606
77,73564911	5,683633804	1337,208862
77,63359833	5,6055336	1343,333008
77,53156281	5,513821125	1349,452393
77,42953491	5,417123318	1355,575073
77,3275528	5,333444595	1361,692139
77,22562408	5,251621723	1367,80896
77,12366486	5,152390003	1373,928833
77,0216217	5,050992012	1380,049194
76,91967773	4,960016727	1386,165527
76,81754303	4,878173828	1392,295288
76,71557617	4,782515049	1398,411011
76,61363983	4,663839817	1404,52832
76,51158905	4,541659832	1410,651978
76,40962982	4,441691875	1416,77063
76,30750275	4,319994926	1422,898926
76,20552063	4,211959839	1429,018066
76,10348511	4,092480183	1435,138428
76,00152588	3,951242208	1441,254639
75,89949036	3,786454678	1447,377441
75,79753876	3,630272865	1453,49707
75,69541168	3,484792471	1459,623291
75,59342957	3,339092255	1465,742432
75,49147797	3,175346375	1471,860596
75,38942719	3,02370882	1477,983521
75,28742981	2,866369247	1484,102783
75,18540192	2,682831049	1490,222656
75,08337402	2,477588415	1496,343872
74,98142242	2,275051832	1502,461304
74,87940979	2,115014791	1508,582886
74,77752686	1,934433222	1514,69812
74,67531586	1,729148746	1520,827026
74,57330322	1,495960474	1526,949097
74,47126007	1,264814734	1533,072754
74,36929321	1,026440263	1539,190796
74,2673645	0,759869277	1545,305054
74,16542816	0,507040739	1551,422363
74,06345367	0,25238952	1557,541748
73,96149445	-0,051499456	1563,657959
73,85951996	-0,338314652	1569,77832
73,75750732	-0,606504798	1575,897827
73,6555481	-0,912557125	1582,014893
