scan 805/12/202208:57:21		
temp(degC)	power	time(seconds)
99,8653183	-568,1655884	7,138521194
99,75885773	-530,5594482	13,25568867
99,65712738	-418,7807312	19,38062477
99,55582428	-335,2290344	25,50891495
99,45478058	-268,4440002	31,63020515
99,3538208	-209,024353	37,75455093
99,25288391	-155,6370392	43,87726974
99,15205383	-109,1061478	49,99536133
99,05118561	-69,9467926	56,11403656
98,95024872	-38,03461075	62,23528671
98,84938049	-12,73396873	68,35145569
98,74839783	6,867763519	74,47554779
98,64738464	21,61806297	80,5970993
98,54637909	32,47677994	86,71990967
98,44529724	40,28243637	92,84458923
98,3441925	45,69323349	98,97007751
98,2430191	49,2333107	105,0956802
98,14199066	51,31958008	111,2130966
98,04076385	52,36450958	117,3412094
97,93962097	52,61809158	123,4585724
97,83840942	52,27540207	129,5814514
97,73719788	51,56809616	135,7029419
97,63587952	50,58243179	141,8277435
97,53452301	49,37522125	147,951416
97,4332428	48,04397202	154,0724182
97,33197021	46,66709518	160,1905212
97,23053741	45,29644012	166,3166351
97,1292038	43,89698792	172,4369202
97,02783203	42,49952698	178,5555573
96,92652893	41,1464386	184,6718292
96,82507324	39,88424683	190,7932739
96,72358704	38,75970078	196,9182281
96,62208557	37,72199631	203,0389404
96,52057648	36,77505493	209,1625824
96,41914368	36,0302124	215,2785492
96,31758118	35,42765808	221,4035187
96,21601105	34,71165848	227,5280304
96,11441803	33,87276077	233,6516113
96,01291656	32,97735214	239,7653503
95,9114151	32,09754181	245,8850098
95,80973053	31,2181778	252,0119171
95,70819092	30,37994003	258,1268616
95,60662079	29,58976173	264,2451477
95,50498199	28,84172058	270,3678284
95,40335083	28,0897274	276,4884644
95,30171967	27,37243462	282,6079712
95,20008087	26,71291351	288,7263794
95,09835815	26,07944298	294,8513489
94,9966507	25,38333702	300,9707642
94,89497375	24,69389915	307,0912476
94,79331207	24,10527039	313,2084045
94,69161987	23,60923195	319,3286133
94,58990479	23,15511703	325,4497986
94,48832703	22,71628189	331,5603638
94,38665771	22,27050018	337,6748352
94,28500366	21,84105873	343,7912598
94,18312073	21,45481873	349,9182129
94,08146667	21,0983696	356,0343323
93,9797287	20,7329483	362,1480713
93,87799072	20,35746765	368,2702026
93,77619934	19,99293327	374,390686
93,67434692	19,68852615	380,5131226
93,57260895	19,39570808	386,6320801
93,4707489	19,12807655	392,7545471
93,36890411	18,89634323	398,8771667
93,26700592	18,67072487	404,9999084
93,16520691	18,43904686	411,1213989
93,06329346	18,19532394	417,2453003
92,9615097	17,9677887	423,3613892
92,85970306	17,73831749	429,4788208
92,75782013	17,51711273	435,6001587
92,65602875	17,27848434	441,7218018
92,55414581	17,02946472	447,8425293
92,45220184	16,82682037	453,9663696
92,35042572	16,6166172	460,0825195
92,24859619	16,41024017	466,198761
92,14678955	16,21717453	472,3145752
92,04502106	16,0510273	478,428833
91,9432373	15,91164589	484,54245
91,84127808	15,79903221	490,6694031
91,73938751	15,70489502	496,7881165
91,63748932	15,59564781	502,9085999
91,53565216	15,4569664	509,0247192
91,43373108	15,26992035	515,1460571
91,3317337	15,120121	521,2700806
91,22991943	15,00476837	527,3879395
91,12796021	14,86179161	533,5088501
91,02607727	14,74856853	539,6309204
90,92417908	14,62053871	545,7459106
90,82236481	14,49334526	551,8618774
90,72035217	14,379076	557,9887695
90,61837769	14,26891994	564,1116943
90,51646423	14,15380573	570,2311401
90,41449738	14,04939365	576,3540649
90,31251526	13,95345306	582,4771118
90,21053314	13,83324432	588,5980835
90,10852051	13,7300539	594,72229
90,00653839	13,63417721	600,8463135
89,90455627	13,50788021	606,9677124
89,80258942	13,4233284	613,0913696
89,70066833	13,36636543	619,2099609
89,59873962	13,28643799	625,3292847
89,49674988	13,20514965	631,4507446
89,39466095	13,12885284	637,5779419
89,29285431	13,05934238	643,6908569
89,19086456	12,97758961	649,8121338
89,08894348	12,8993454	655,9319458
88,98686981	12,83420563	662,0593872
88,88495636	12,77842426	668,1755981
88,78312683	12,68679619	674,2859497
88,68123627	12,59017563	680,4051514
88,57928467	12,50534058	686,5219116
88,47728729	12,4136343	692,6454468
88,37539673	12,30948448	698,7600708
88,27340698	12,23087788	704,8829346
88,17144775	12,16776562	711,0013428
88,06945038	12,08629036	717,1237793
87,96750641	12,01155853	723,2436523
87,86560822	11,93483543	729,3586426
87,76356506	11,88692284	735,4823608
87,66165924	11,79798508	741,5982666
87,55975342	11,67810726	747,7165527
87,45774841	11,57964802	753,8383789
87,35578156	11,49282551	759,9555664
87,25386047	11,41247368	766,0739746
87,15184784	11,36932278	772,1964111
87,04981995	11,30152893	778,3190308
86,94785309	11,21674156	784,4378052
86,8459549	11,11114216	790,5541992
86,74401093	11,00908947	796,6687012
86,64199066	10,9368372	802,7928467
86,54008484	10,86849499	808,9087524
86,43807983	10,8241024	815,0307617
86,33618927	10,77320576	821,1442261
86,23425293	10,71854591	827,2630615
86,13222504	10,64788628	833,3842773
86,03027344	10,55508327	839,5025635
85,92831421	10,4879446	845,6235352
85,82623291	10,43735504	851,7481689
85,72419739	10,3914566	857,8709106
85,62228394	10,32096004	863,9884033
85,52023315	10,25339508	870,1109619
85,41835785	10,18319988	876,2225342
85,31635284	10,12569618	882,3464966
85,21443939	10,07146168	888,4627075
85,11238098	9,994393349	894,5841064
85,0104599	9,942225456	900,7015381
84,90840149	9,893482208	906,8264771
84,80644226	9,828103065	912,9435425
84,70442963	9,772834778	919,0656738
84,6024704	9,717198372	925,1824951
84,5003891	9,652089119	931,3095703
84,39842987	9,587649345	937,4279785
84,29646301	9,517036438	943,5430298
84,19451904	9,475337029	949,663208
84,09248352	9,423341751	955,7878418
83,99044037	9,35656929	961,9111938
83,88833618	9,296474457	968,0351563
83,78639984	9,250642776	974,1533203
83,68441772	9,186821938	980,2717896
83,58241272	9,131545067	986,3930664
83,48035431	9,080958366	992,5178223
83,37828827	9,025669098	998,6421509
83,27635193	8,963478088	1004,755981
83,17436981	8,912612915	1010,878784
83,072258	8,859323502	1017,005005
82,9702301	8,805526733	1023,125488
82,86829376	8,746278763	1029,24353
82,76622772	8,690542221	1035,368652
82,66426086	8,645792961	1041,484619
82,56233978	8,591917038	1047,601074
82,4604187	8,544789314	1053,71814
82,35855865	8,494234085	1059,828491
82,25657654	8,442138672	1065,949829
82,15464783	8,370926857	1072,064331
82,05255127	8,298232079	1078,192383
81,9504776	8,250359535	1084,314941
81,84848785	8,206700325	1090,434692
81,7464447	8,146253586	1096,55603
81,64453888	8,082819939	1102,673828
81,54257202	8,023540497	1108,790039
81,44055939	7,988857746	1114,9104
81,33867645	7,934052467	1121,024658
81,23673248	7,89212513	1127,140137
81,1348877	7,834984779	1133,253174
81,0329361	7,769347191	1139,370972
80,9309845	7,702207565	1145,486206
80,82899475	7,64413166	1151,606934
80,72698212	7,594168663	1157,727417
80,62493896	7,532617092	1163,847778
80,52287292	7,452339172	1169,973877
80,42089844	7,391212463	1176,09729
80,31886292	7,348742485	1182,21521
80,21675873	7,298882484	1188,342285
80,11470032	7,227344513	1194,463623
80,01274872	7,156341076	1200,583618
79,91070557	7,108832359	1206,705566
79,80865479	7,051302433	1212,826538
79,70671082	6,995048046	1218,947632
79,60471344	6,921604156	1225,066528
79,50269318	6,859696865	1231,186035
79,40066528	6,80155611	1237,310181
79,29869843	6,740671635	1243,425171
79,19665527	6,684695721	1249,549438
79,09461975	6,619848728	1255,671753
78,99256897	6,537920475	1261,794434
78,89053345	6,466749191	1267,915771
78,7884903	6,399809837	1274,039917
78,68643951	6,344255447	1280,16394
78,58448792	6,285777569	1286,280762
78,48232269	6,213686466	1292,411377
78,38022614	6,147651196	1298,537476
78,27823639	6,063865662	1304,655396
78,1762085	5,978078842	1310,777832
78,07424164	5,909462929	1316,89563
77,9721756	5,842067242	1323,019409
77,87021637	5,768644333	1329,136963
77,76819611	5,710364819	1335,257446
77,66628265	5,651926517	1341,373535
77,56429291	5,570958614	1347,492676
77,46231842	5,477842331	1353,610229
77,36037445	5,366771698	1359,727295
77,25843811	5,26959753	1365,843262
77,15647125	5,181975365	1371,963623
77,05439758	5,094513893	1378,084351
76,95240784	5,001956463	1384,206055
76,85041809	4,906783104	1390,324585
76,74837494	4,795319557	1396,447266
76,6464386	4,667656898	1402,564087
76,54445648	4,550819874	1408,683838
76,44235229	4,433555603	1414,806641
76,34046936	4,322120667	1420,92041
76,23838043	4,199194431	1427,050415
76,13629913	4,066377163	1433,173706
76,03422546	3,937601328	1439,296509
75,93218994	3,790808678	1445,418579
75,83023071	3,624760151	1451,536499
75,72828674	3,480868578	1457,654541
75,62623596	3,324108839	1463,778198
75,52423096	3,164237261	1469,895874
75,42218781	2,983994961	1476,019531
75,3201828	2,819054127	1482,140747
75,2181015	2,634818316	1488,26416
75,11619568	2,408406734	1494,380249
75,01409912	2,21104598	1500,505981
74,9120636	2,023036242	1506,624634
74,80999756	1,816598535	1512,750732
74,70796967	1,613862753	1518,87146
74,60592651	1,389973879	1524,994141
74,50396729	1,151380777	1531,111084
74,40190887	0,905906081	1537,235962
74,29995728	0,628995299	1543,352173
74,19802094	0,360398799	1549,468262
74,09596252	0,065629855	1555,592407
73,99395752	-0,250120163	1561,71167
73,89186859	-0,549672723	1567,836304
73,78992462	-0,868992507	1573,956421
73,68790436	-1,181853175	1580,076782
73,58582306	-1,52947104	1586,200317
73,48376465	-1,876028538	1592,324463
73,38178253	-2,212634325	1598,443848
73,27975464	-2,59206748	1604,564331
73,17781067	-2,943588972	1610,681763
73,0758667	-3,297605038	1616,79895
72,97389221	-3,65588522	1622,915894
72,8718338	-4,081783295	1629,039795
72,76970673	-4,498876095	1635,168091
72,66769409	-4,924321175	1641,289551
72,56565094	-5,364053249	1647,411499
72,46364594	-5,77685976	1653,532349
72,36170197	-6,229437828	1659,647461
72,25976563	-6,680737495	1665,764038
72,15775299	-7,109260082	1671,883423
72,05570984	-7,56530714	1678,006348
71,9536972	-8,035307884	1684,12915
71,85165405	-8,479664803	1690,251709
71,74967194	-8,930253029	1696,371582
71,64764404	-9,393824577	1702,489624
71,54564667	-9,849286079	1708,611328
71,44374847	-10,33214188	1714,723755
71,34170532	-10,75985622	1720,847656
71,23964691	-11,20858669	1726,971924
71,13756561	-11,65035534	1733,0979
71,03535461	-12,02292347	1739,227173
70,93340302	-12,41291714	1745,344482
70,83143616	-12,81719971	1751,463745
70,72948456	-13,20895672	1757,578857
70,62751007	-13,55882263	1763,699097
70,52535248	-13,87302017	1769,82605
70,42336273	-14,19487762	1775,948242
70,32125092	-14,4703083	1782,076904
70,21905518	-14,7241354	1788,207275
70,11700439	-14,97265339	1794,331055
70,0149765	-15,16719723	1800,452271
69,91299438	-15,34245682	1806,56958
69,81104279	-15,48170662	1812,684692
69,70911407	-15,57953835	1818,803955
69,60710144	-15,68061352	1824,923584
69,50508118	-15,77694988	1831,043457
69,40304565	-15,8187027	1837,166992
69,30106354	-15,83139706	1843,283813
69,19909668	-15,81518364	1849,40564
69,09711456	-15,77876568	1855,522949
68,99519348	-15,72635555	1861,636963
68,89330292	-15,65580559	1867,751953
68,79134369	-15,57749081	1873,870117
68,68929291	-15,49395943	1879,991577
68,58731842	-15,41565323	1886,110107
68,48532104	-15,35488892	1892,23291
68,38333893	-15,26555443	1898,350098
68,28130341	-15,12602901	1904,470581
68,17926788	-14,95432281	1910,593384
68,07727814	-14,73515892	1916,713623
67,97525024	-14,46948433	1922,837036
67,87319183	-14,1751585	1928,960327
67,7712326	-13,83959961	1935,076904
67,66928101	-13,48307896	1941,192261
67,56732941	-13,12639904	1947,311401
67,46533203	-12,77738667	1953,428101
67,36335754	-12,41675282	1959,54895
67,2612915	-12,01235676	1965,671875
67,15933228	-11,61484623	1971,78894
67,05729675	-11,21411228	1977,911743
66,95527649	-10,83113384	1984,032959
66,85326385	-10,39611626	1990,154785
66,75112915	-9,965514183	1996,279541
66,64916229	-9,589900017	2002,401611
66,54718018	-9,211749077	2008,516235
66,44512939	-8,843364716	2014,641479
66,34320068	-8,456564903	2020,75769
66,24103546	-8,059185982	2026,889404
66,13903046	-7,681236267	2033,007324
66,03704834	-7,29865694	2039,125977
65,93511963	-6,911650181	2045,241699
65,83308411	-6,549369812	2051,365234
65,73099518	-6,191550732	2057,491699
65,62884521	-5,847115993	2063,621094
65,52675629	-5,462497234	2069,746094
65,4247818	-5,109630585	2075,863525
65,32284546	-4,768521786	2081,978516
65,22087097	-4,466964722	2088,100098
65,11891937	-4,161092281	2094,215332
65,01680756	-3,866835117	2100,344727
64,91475677	-3,589624882	2106,463867
64,81265259	-3,312845707	2112,591064
64,7105484	-3,002492189	2118,717041
64,60857391	-2,736566782	2124,83667
64,50653076	-2,457402468	2130,959473
64,40450287	-2,184676409	2137,082031
64,30250549	-1,932678819	2143,200195
64,2004776	-1,720173955	2149,322266
64,09840393	-1,518519759	2155,447266
63,99639511	-1,35039711	2161,564941
63,89444351	-1,153980732	2167,685059
63,79233551	-0,950376987	2173,811035
63,69045639	-0,74623549	2179,92334
63,58834839	-0,555725574	2186,049561
63,48636246	-0,390390426	2192,166748
63,38438034	-0,255799502	2198,287354
63,28237152	-0,12241713	2204,407959
63,18031311	0,045881849	2210,531738
63,07821655	0,196539506	2216,655518
62,97624207	0,346959025	2222,777344
62,87425232	0,461502105	2228,895508
62,77217865	0,571173489	2235,019287
62,67019272	0,689700067	2241,138916
62,56815338	0,799962401	2247,259277
62,46620178	0,905679286	2253,376709
62,36428452	1,03036499	2259,492676
62,26223755	1,142190576	2265,614502
62,16017532	1,265018702	2271,739502
62,05818558	1,360906601	2277,858887
61,95610809	1,451031089	2283,981201
61,85419083	1,500170469	2290,0979
61,75227737	1,564370632	2296,214111
61,65029144	1,641339421	2302,333252
