scan 420/11/202208:56:57		
temp(C)	power	time(seconds)
99,86497498	-568,7637939	7,132683754
99,75850677	-532,1607666	13,24920368
99,65686798	-422,2026672	19,36632729
99,55579376	-340,821106	25,48316765
99,45482635	-276,0349426	31,60088158
99,35403442	-218,3427734	37,71258163
99,25332642	-166,4004974	43,82412338
99,15251923	-120,9373474	49,93968201
99,05161285	-82,58106232	56,05859375
98,95080566	-51,33582687	62,17566299
98,84985352	-26,4588356	68,2978363
98,74902344	-7,203420162	74,4094162
98,64812469	7,373598576	80,52520752
98,54723358	18,1082077	86,64136505
98,44628906	25,8461647	92,75772858
98,34536743	31,24553299	98,87216949
98,24440765	34,78213882	104,9852524
98,14341736	36,9538002	111,1018753
98,04225159	38,1108284	117,2230682
97,94104767	38,4776268	123,3467941
97,8398819	38,26914597	129,4654541
97,73882294	37,63820267	135,5779266
97,63778687	36,7775116	141,6882477
97,53662872	35,74893188	147,7998657
97,43543243	34,55672073	153,9165039
97,33420563	33,2984314	160,0316467
97,23304749	32,03398132	166,1433563
97,13170624	30,76418114	172,262558
97,03029633	29,48347473	178,3826447
96,92905426	28,18634033	184,4918518
96,82778168	27,04380035	190,6062469
96,72647095	25,95168114	196,7182312
96,62509918	24,96401596	202,834549
96,52364349	24,12142754	208,9536285
96,42238617	23,38302422	215,0591583
96,3208847	22,79815865	221,177063
96,21956635	22,22584152	227,2901154
96,11821747	21,54296494	233,3982239
96,0167923	20,76686478	239,5103455
95,91530609	19,9289608	245,6253815
95,81378174	19,08898926	251,7449493
95,71214294	18,31979752	257,8658142
95,61060333	17,58679199	263,9822998
95,50910187	16,83914948	270,0950317
95,40766144	16,11890984	276,2055969
95,30606842	15,44341755	282,3227539
95,20461273	14,81862068	288,4269409
95,10301208	14,20817184	294,5449829
95,00151825	13,6372385	300,6555176
94,8999176	13,05318642	306,7717896
94,79832458	12,54640007	312,8834839
94,69678497	11,95651531	318,9944153
94,59509277	11,43506622	325,1111755
94,49352264	10,97110462	331,2263489
94,39185333	10,55884171	337,3414001
94,29016876	10,12051868	343,4572144
94,18843842	9,7542696	349,5772705
94,08674622	9,412226677	355,6916809
93,9849472	9,08743	361,8153687
93,88329315	8,762957573	367,9270935
93,78165436	8,43405056	374,0400696
93,67993927	8,127781868	380,1541443
93,57817078	7,82698679	386,2711792
93,47653198	7,528548717	392,3815308
93,37478638	7,242399693	398,5016479
93,27308655	6,974039078	404,611969
93,17137909	6,734670639	410,725708
93,0697403	6,480546951	416,8347778
92,96790314	6,245971203	422,9535828
92,86620331	6,036132336	429,0673828
92,76439667	5,830788136	435,1843872
92,66260529	5,60646534	441,3036804
92,56085205	5,384181976	447,4147949
92,45909882	5,192869186	453,5279236
92,35738373	4,994075775	459,6394653
92,25551605	4,804953575	465,7597656
92,1537323	4,625301361	471,8747864
92,05183411	4,466867924	477,9939575
91,9500351	4,289210796	484,1113586
91,8482132	4,128707886	490,2284851
91,74639893	3,968030214	496,3460693
91,64457703	3,806771994	502,4597778
91,54275513	3,652901649	508,5768433
91,44093323	3,481323242	514,6937866
91,33921051	3,318954945	520,8004761
91,23728943	3,169638634	526,9230347
91,13539124	2,996233225	533,039856
91,03362274	2,809931993	539,1520996
90,93180084	2,65541482	545,2679443
90,82994843	2,511458158	551,3833008
90,72805023	2,37188673	557,5009155
90,62615967	2,247709274	563,619873
90,52429199	2,1513412	569,737793
90,42233276	2,050685406	575,8599243
90,32041931	1,962558508	581,9779663
90,21864319	1,868124127	588,0905762
90,11682892	1,787859559	594,2014771
90,01507568	1,696829677	600,314209
89,91325378	1,591620684	606,4226685
89,81155396	1,501300097	612,5286255
89,70982361	1,408991218	618,6345215
89,60800934	1,337816119	624,7486572
89,50614166	1,281963468	630,8654785
89,40431213	1,220752478	636,9769897
89,30247498	1,14211309	643,09021
89,20059967	1,071875215	649,2064209
89,09870911	0,985641599	655,3220215
88,99687958	0,903643727	661,4343262
88,89520264	0,833442867	667,5372925
88,79331207	0,771901429	673,6542969
88,69138336	0,712032974	679,7738647
88,58946991	0,661180854	685,8895264
88,48760986	0,576798856	692,0005493
88,38574219	0,503644884	698,1182251
88,28383636	0,433435738	704,2351685
88,18191528	0,37175563	710,3521729
88,08009338	0,303586453	716,4602051
87,97818756	0,245968744	722,5814209
87,87631989	0,192809731	728,6938477
87,77440643	0,141862884	734,8098755
87,67263794	0,067609154	740,9171753
87,57073212	-0,009967575	747,0373535
87,46886444	-0,06268359	753,1482544
87,36693573	-0,118282013	759,2653809
87,26490784	-0,17670542	765,3869019
87,1629715	-0,228479803	771,5090942
87,06101227	-0,268253952	777,6257935
86,9591217	-0,322554648	783,7416382
86,85723114	-0,390167177	789,8543091
86,75540161	-0,445213556	795,967041
