8.63015e-007	0	0	0	0	0	0	0	0	0	600
8.61635e-007	0	0	0	0	0	0	0	0	0	600
0.00336672	0	0	0	1	0	0	0	0	0	598
0.0123977	0	0	0	0	0	0	0	0	2	596
6.59123e-007	0	0	0	0	0	0	0	0	0	600
5.77824e-007	0	0	0	0	0	0	0	0	0	600
4.75231e-007	0	0	0	0	0	0	0	0	0	600
6.23489e-007	0	0	0	0	0	0	0	0	0	600
6.04925e-007	0	0	0	0	0	0	0	0	0	600
6.52283e-007	0	0	0	0	0	0	0	0	0	600
5.88108e-007	0	0	0	0	0	0	0	0	0	600
6.81392e-007	0	0	0	0	0	0	0	0	0	600
0.00194955	0	0	0	1	0	0	1	0	0	598
0.0132579	0	0	0	0	0	0	0	1	1	596
6.19673e-007	0	0	0	0	0	0	0	0	0	600
5.72302e-007	0	0	0	0	0	0	0	0	0	600
6.00169e-007	0	0	0	0	0	0	0	0	0	600
5.82037e-007	0	0	0	0	0	0	0	0	0	600
4.788e-007	0	0	0	0	0	0	0	0	0	600
5.16798e-007	0	0	0	0	0	0	0	0	0	600
5.76673e-007	0	0	0	0	0	0	0	0	0	600
5.20068e-007	0	0	0	0	0	0	0	0	0	600
0.00162232	0	0	0	0	0	0	1	0	2	597
5.33136e-007	0	0	0	0	0	0	0	0	0	600
4.67522e-007	0	0	0	0	0	0	0	0	0	600
5.45789e-007	0	0	0	0	0	0	0	0	0	600
5.13377e-007	0	0	0	0	0	0	0	0	0	600
5.25084e-007	0	0	0	0	0	0	0	0	0	600
5.77052e-007	0	0	0	0	0	0	0	0	0	600
5.81348e-007	0	0	0	0	0	0	0	0	0	600
4.9049e-007	0	0	0	0	0	0	0	0	0	600
5.34179e-007	0	0	0	0	0	0	0	0	0	600
4.7356e-007	0	0	0	0	0	0	0	0	0	600
5.77403e-007	0	0	0	0	0	0	0	0	0	600
4.72119e-007	0	0	0	0	0	0	0	0	0	600
5.079e-007	0	0	0	0	0	0	0	0	0	600
5.45683e-007	0	0	0	0	0	0	0	0	0	600
5.22884e-007	0	0	0	0	0	0	0	0	0	600
4.90874e-007	0	0	0	0	0	0	0	0	0	600
4.69303e-007	0	0	0	0	0	0	0	0	0	600
5.1874e-007	0	0	0	0	0	0	0	0	0	600
4.86932e-007	0	0	0	0	0	0	0	0	0	600
5.28811e-007	0	0	0	0	0	0	0	0	0	600
5.24392e-007	0	0	0	0	0	0	0	0	0	600
4.92522e-007	0	0	0	0	0	0	0	0	0	600
4.717e-007	0	0	0	0	0	0	0	0	0	600
5.34078e-007	0	0	0	0	0	0	0	0	0	600
4.99887e-007	0	0	0	0	0	0	0	0	0	600
5.07119e-007	0	0	0	0	0	0	0	0	0	600
4.95642e-007	0	0	0	0	0	0	0	0	0	600
4.86871e-007	0	0	0	0	0	0	0	0	0	600
4.43829e-007	0	0	0	0	0	0	0	0	0	600
4.85042e-007	0	0	0	0	0	0	0	0	0	600
4.74957e-007	0	0	0	0	0	0	0	0	0	600
4.46139e-007	0	0	0	0	0	0	0	0	0	600
4.74701e-007	0	0	0	0	0	0	0	0	0	600
5.28863e-007	0	0	0	0	0	0	0	0	0	600
4.84394e-007	0	0	0	0	0	0	0	0	0	600
5.00223e-007	0	0	0	0	0	0	0	0	0	600
5.23238e-007	0	0	0	0	0	0	0	0	0	600
4.63926e-007	0	0	0	0	0	0	0	0	0	600
4.86868e-007	0	0	0	0	0	0	0	0	0	600
4.86669e-007	0	0	0	0	0	0	0	0	0	600
5.18761e-007	0	0	0	0	0	0	0	0	0	600
4.71742e-007	0	0	0	0	0	0	0	0	0	600
5.19816e-007	0	0	0	0	0	0	0	0	0	600
5.17826e-007	0	0	0	0	0	0	0	0	0	600
4.74595e-007	0	0	0	0	0	0	0	0	0	600
5.15965e-007	0	0	0	0	0	0	0	0	0	600
5.20525e-007	0	0	0	0	0	0	0	0	0	600
5.37481e-007	0	0	0	0	0	0	0	0	0	600
5.11489e-007	0	0	0	0	0	0	0	0	0	600
4.56438e-007	0	0	0	0	0	0	0	0	0	600
5.08072e-007	0	0	0	0	0	0	0	0	0	600
4.97087e-007	0	0	0	0	0	0	0	0	0	600
4.93444e-007	0	0	0	0	0	0	0	0	0	600
4.71436e-007	0	0	0	0	0	0	0	0	0	600
5.42911e-007	0	0	0	0	0	0	0	0	0	600
5.82907e-007	0	0	0	0	0	0	0	0	0	600
4.88411e-007	0	0	0	0	0	0	0	0	0	600
5.68073e-007	0	0	0	0	0	0	0	0	0	600
5.2161e-007	0	0	0	0	0	0	0	0	0	600
6.20714e-007	0	0	0	0	0	0	0	0	0	600
4.3705e-007	0	0	0	0	0	0	0	0	0	600
5.33319e-007	0	0	0	0	0	0	0	0	0	600
5.06179e-007	0	0	0	0	0	0	0	0	0	600
5.48151e-007	0	0	0	0	0	0	0	0	0	600
5.06566e-007	0	0	0	0	0	0	0	0	0	600
5.01071e-007	0	0	0	0	0	0	0	0	0	600
6.15317e-007	0	0	0	0	0	0	0	0	0	600
5.55616e-007	0	0	0	0	0	0	0	0	0	600
5.50331e-007	0	0	0	0	0	0	0	0	0	600
4.85384e-007	0	0	0	0	0	0	0	0	0	600
4.8747e-007	0	0	0	0	0	0	0	0	0	600
5.66168e-007	0	0	0	0	0	0	0	0	0	600
5.23107e-007	0	0	0	0	0	0	0	0	0	600
5.48826e-007	0	0	0	0	0	0	0	0	0	600
4.52363e-007	0	0	0	0	0	0	0	0	0	600
5.02445e-007	0	0	0	0	0	0	0	0	0	600
4.79499e-007	0	0	0	0	0	0	0	0	0	600
6.08147e-007	0	0	0	0	0	0	0	0	0	600
4.74919e-007	0	0	0	0	0	0	0	0	0	600
4.62891e-007	0	0	0	0	0	0	0	0	0	600
5.12828e-007	0	0	0	0	0	0	0	0	0	600
5.97613e-007	0	0	0	0	0	0	0	0	0	600
4.89091e-007	0	0	0	0	0	0	0	0	0	600
5.50187e-007	0	0	0	0	0	0	0	0	0	600
4.91088e-007	0	0	0	0	0	0	0	0	0	600
4.33248e-007	0	0	0	0	0	0	0	0	0	600
5.34847e-007	0	0	0	0	0	0	0	0	0	600
5.0738e-007	0	0	0	0	0	0	0	0	0	600
4.72549e-007	0	0	0	0	0	0	0	0	0	600
5.69316e-007	0	0	0	0	0	0	0	0	0	600
4.80219e-007	0	0	0	0	0	0	0	0	0	600
5.2878e-007	0	0	0	0	0	0	0	0	0	600
5.31299e-007	0	0	0	0	0	0	0	0	0	600
4.35312e-007	0	0	0	0	0	0	0	0	0	600
5.07384e-007	0	0	0	0	0	0	0	0	0	600
5.0084e-007	0	0	0	0	0	0	0	0	0	600
5.39383e-007	0	0	0	0	0	0	0	0	0	600
5.65584e-007	0	0	0	0	0	0	0	0	0	600
5.10083e-007	0	0	0	0	0	0	0	0	0	600
4.66097e-007	0	0	0	0	0	0	0	0	0	600
5.02274e-007	0	0	0	0	0	0	0	0	0	600
5.57815e-007	0	0	0	0	0	0	0	0	0	600
5.08671e-007	0	0	0	0	0	0	0	0	0	600
4.84621e-007	0	0	0	0	0	0	0	0	0	600
4.95235e-007	0	0	0	0	0	0	0	0	0	600
4.97504e-007	0	0	0	0	0	0	0	0	0	600
5.24276e-007	0	0	0	0	0	0	0	0	0	600
5.60383e-007	0	0	0	0	0	0	0	0	0	600
7.07304e-007	0	0	0	0	0	0	0	0	0	600
9.27966e-007	0	0	0	0	0	0	0	0	0	600
7.14273e-007	0	0	0	0	0	0	0	0	0	600
5.11591e-007	0	0	0	0	0	0	0	0	0	600
4.70526e-007	0	0	0	0	0	0	0	0	0	600
4.41148e-007	0	0	0	0	0	0	0	0	0	600
4.92879e-007	0	0	0	0	0	0	0	0	0	600
6.50948e-007	0	0	0	0	0	0	0	0	0	600
0.00339018	0	0	0	1	0	0	0	0	0	598
0.0124101	0	0	0	0	0	0	0	0	2	596
7.39041e-007	0	0	0	0	0	0	0	0	0	600
5.77461e-007	0	0	0	0	0	0	0	0	0	600
9.77779e-007	0	0	0	0	0	0	0	0	0	600
9.71896e-007	0	0	0	0	0	0	0	0	0	600
7.01815e-007	0	0	0	0	0	0	0	0	0	600
6.29425e-007	0	0	0	0	0	0	0	0	0	600
6.54733e-007	0	0	0	0	0	0	0	0	0	600
5.71084e-007	0	0	0	0	0	0	0	0	0	600
5.77446e-007	0	0	0	0	0	0	0	0	0	600
0.00195882	0	0	0	1	0	0	1	0	0	598
0.0131115	0	0	0	0	0	0	0	1	0	597
5.90094e-007	0	0	0	0	0	0	0	0	0	600
5.97915e-007	0	0	0	0	0	0	0	0	0	600
5.40827e-007	0	0	0	0	0	0	0	0	0	600
4.9063e-007	0	0	0	0	0	0	0	0	0	600
5.12913e-007	0	0	0	0	0	0	0	0	0	600
6.80608e-007	0	0	0	0	0	0	0	0	0	600
7.58035e-007	0	0	0	0	0	0	0	0	0	600
9.1505e-007	0	0	0	0	0	0	0	0	0	600
0.00399551	0	1	0	0	0	0	0	0	0	598
0.0125502	0	0	0	0	0	0	0	0	2	596
5.604e-007	0	0	0	0	0	0	0	0	0	600
5.58956e-007	0	0	0	0	0	0	0	0	0	600
6.87485e-007	0	0	0	0	0	0	0	0	0	600
5.31426e-007	0	0	0	0	0	0	0	0	0	600
5.54689e-007	0	0	0	0	0	0	0	0	0	600
6.38724e-007	0	0	0	0	0	0	0	0	0	600
6.62326e-007	0	0	0	0	0	0	0	0	0	600
6.96149e-007	0	0	0	0	0	0	0	0	0	600
0.00193431	0	0	0	1	0	0	1	0	0	598
0.013201	0	0	0	0	0	0	0	1	1	596
5.93746e-007	0	0	0	0	0	0	0	0	0	600
5.74981e-007	0	0	0	0	0	0	0	0	0	600
5.21651e-007	0	0	0	0	0	0	0	0	0	600
5.69813e-007	0	0	0	0	0	0	0	0	0	600
5.713e-007	0	0	0	0	0	0	0	0	0	600
5.26626e-007	0	0	0	0	0	0	0	0	0	600
5.37703e-007	0	0	0	0	0	0	0	0	0	600
5.76346e-007	0	0	0	0	0	0	0	0	0	600
5.45221e-007	0	0	0	0	0	0	0	0	0	600
0.00407826	0	1	0	0	0	0	0	0	0	598
0.0124148	0	0	0	0	0	0	0	0	2	596
5.36931e-007	0	0	0	0	0	0	0	0	0	600
5.56935e-007	0	0	0	0	0	0	0	0	0	600
5.6373e-007	0	0	0	0	0	0	0	0	0	600
5.21666e-007	0	0	0	0	0	0	0	0	0	600
6.84225e-007	0	0	0	0	0	0	0	0	0	600
6.87578e-007	0	0	0	0	0	0	0	0	0	600
6.57893e-007	0	0	0	0	0	0	0	0	0	600
6.18666e-007	0	0	0	0	0	0	0	0	0	600
0.00194434	0	0	0	1	0	0	1	0	0	598
0.0132964	0	0	0	0	0	0	0	1	1	596
7.08196e-007	0	0	0	0	0	0	0	0	0	600
6.81361e-007	0	0	0	0	0	0	0	0	0	600
6.04406e-007	0	0	0	0	0	0	0	0	0	600
6.68113e-007	0	0	0	0	0	0	0	0	0	600
6.35445e-007	0	0	0	0	0	0	0	0	0	600
6.37918e-007	0	0	0	0	0	0	0	0	0	600
4.69202e-007	0	0	0	0	0	0	0	0	0	600
6.23733e-007	0	0	0	0	0	0	0	0	0	600
0.00406469	0	1	0	0	0	0	0	0	0	598
0.0125061	0	0	0	0	0	0	0	0	2	596
4.94665e-007	0	0	0	0	0	0	0	0	0	600
5.4815e-007	0	0	0	0	0	0	0	0	0	600
5.38832e-007	0	0	0	0	0	0	0	0	0	600
5.47027e-007	0	0	0	0	0	0	0	0	0	600
5.36346e-007	0	0	0	0	0	0	0	0	0	600
6.29034e-007	0	0	0	0	0	0	0	0	0	600
6.43142e-007	0	0	0	0	0	0	0	0	0	600
6.94106e-007	0	0	0	0	0	0	0	0	0	600
7.18768e-007	0	0	0	0	0	0	0	0	0	600
0.00193371	0	0	0	1	0	0	1	0	0	598
0.0133245	0	0	0	0	0	0	0	1	1	596
6.35512e-007	0	0	0	0	0	0	0	0	0	600
6.84642e-007	0	0	0	0	0	0	0	0	0	600
7.38366e-007	0	0	0	0	0	0	0	0	0	600
6.10964e-007	0	0	0	0	0	0	0	0	0	600
7.12394e-007	0	0	0	0	0	0	0	0	0	600
6.29599e-007	0	0	0	0	0	0	0	0	0	600
6.20694e-007	0	0	0	0	0	0	0	0	0	600
5.86433e-007	0	0	0	0	0	0	0	0	0	600
0.00403216	0	1	0	0	0	0	0	0	0	598
0.0124569	0	0	0	0	0	0	0	0	2	596
5.81779e-007	0	0	0	0	0	0	0	0	0	600
5.90157e-007	0	0	0	0	0	0	0	0	0	600
6.20595e-007	0	0	0	0	0	0	0	0	0	600
7.11835e-007	0	0	0	0	0	0	0	0	0	600
7.27179e-007	0	0	0	0	0	0	0	0	0	600
5.97566e-007	0	0	0	0	0	0	0	0	0	600
7.15928e-007	0	0	0	0	0	0	0	0	0	600
6.32281e-007	0	0	0	0	0	0	0	0	0	600
0.0019417	0	0	0	1	0	0	1	0	0	598
0.0133061	0	0	0	0	0	0	0	1	1	596
5.57799e-007	0	0	0	0	0	0	0	0	0	600
6.55432e-007	0	0	0	0	0	0	0	0	0	600
5.94087e-007	0	0	0	0	0	0	0	0	0	600
5.52384e-007	0	0	0	0	0	0	0	0	0	600
5.25816e-007	0	0	0	0	0	0	0	0	0	600
6.56115e-007	0	0	0	0	0	0	0	0	0	600
5.26882e-007	0	0	0	0	0	0	0	0	0	600
5.75485e-007	0	0	0	0	0	0	0	0	0	600
5.33167e-007	0	0	0	0	0	0	0	0	0	600
0.00160963	0	0	0	0	0	0	1	0	2	597
5.43179e-007	0	0	0	0	0	0	0	0	0	600
5.44051e-007	0	0	0	0	0	0	0	0	0	600
4.95461e-007	0	0	0	0	0	0	0	0	0	600
5.00277e-007	0	0	0	0	0	0	0	0	0	600
4.585e-007	0	0	0	0	0	0	0	0	0	600
5.39466e-007	0	0	0	0	0	0	0	0	0	600
5.29846e-007	0	0	0	0	0	0	0	0	0	600
5.87727e-007	0	0	0	0	0	0	0	0	0	600
4.74842e-007	0	0	0	0	0	0	0	0	0	600
4.92382e-007	0	0	0	0	0	0	0	0	0	600
6.03607e-007	0	0	0	0	0	0	0	0	0	600
5.51058e-007	0	0	0	0	0	0	0	0	0	600
6.45032e-007	0	0	0	0	0	0	0	0	0	600
6.13631e-007	0	0	0	0	0	0	0	0	0	600
5.51523e-007	0	0	0	0	0	0	0	0	0	600
6.21821e-007	0	0	0	0	0	0	0	0	0	600
5.06743e-007	0	0	0	0	0	0	0	0	0	600
5.77554e-007	0	0	0	0	0	0	0	0	0	600
5.26576e-007	0	0	0	0	0	0	0	0	0	600
5.98472e-007	0	0	0	0	0	0	0	0	0	600
5.50409e-007	0	0	0	0	0	0	0	0	0	600
4.86873e-007	0	0	0	0	0	0	0	0	0	600
4.99857e-007	0	0	0	0	0	0	0	0	0	600
5.01033e-007	0	0	0	0	0	0	0	0	0	600
5.40794e-007	0	0	0	0	0	0	0	0	0	600
5.89288e-007	0	0	0	0	0	0	0	0	0	600
5.06467e-007	0	0	0	0	0	0	0	0	0	600
5.88861e-007	0	0	0	0	0	0	0	0	0	600
5.94466e-007	0	0	0	0	0	0	0	0	0	600
5.18589e-007	0	0	0	0	0	0	0	0	0	600
5.73116e-007	0	0	0	0	0	0	0	0	0	600
5.58116e-007	0	0	0	0	0	0	0	0	0	600
4.69559e-007	0	0	0	0	0	0	0	0	0	600
4.65164e-007	0	0	0	0	0	0	0	0	0	600
4.96616e-007	0	0	0	0	0	0	0	0	0	600
5.92331e-007	0	0	0	0	0	0	0	0	0	600
5.58836e-007	0	0	0	0	0	0	0	0	0	600
9.73038e-007	0	0	0	0	0	0	0	0	0	600
2.28259e-005	0	0	0	0	0	0	0	0	0	600
