scan 820/11/202208:56:57		
temp(C)	power	time(seconds)
99,86494446	-569,4226685	7,139082432
99,75849152	-532,548645	13,25696182
99,65682983	-422,5385132	19,37591171
99,55569458	-341,2563477	25,49359131
99,45478821	-276,6732483	31,60763359
99,35385895	-219,1249695	37,7265892
99,25306702	-167,338562	43,84334564
99,15219116	-122,003334	49,96318054
99,05136871	-83,78601837	56,07761765
98,95062256	-52,64574814	62,18690109
98,84984589	-27,88679504	68,2988739
98,7489624	-8,638713837	74,4161377
98,6480484	5,893639565	80,53086853
98,54720306	16,62918472	86,64382172
98,44626617	24,35496712	92,7613678
98,34516907	29,73230743	98,88388824
98,2441864	33,26927948	105,0007095
98,14319611	35,43769073	111,1122437
98,04204559	36,6125679	117,2355881
97,94104767	36,98527527	123,3469772
97,83989716	36,77795029	129,4655151
97,73881531	36,19764709	135,576004
97,63762665	35,34037018	141,6944885
97,53643799	34,31981277	147,8091431
97,43521118	33,22673416	153,9280853
97,33394623	32,03858566	160,0420227
97,23264313	30,77425575	166,1656036
97,13115692	29,52769089	172,2926025
97,02983093	28,24276352	178,4063416
96,92851257	26,97584724	184,5227203
96,82718658	25,77541351	190,6388397
96,72595215	24,66699028	196,7475128
96,62457275	23,62482071	202,8614044
96,52329254	22,73029518	208,9704437
96,42186737	21,9632206	215,0854797
96,32043457	21,38323212	221,2004852
96,21902466	20,77376556	227,3167114
96,1175766	20,04827881	233,4284058
96,01608276	19,29024124	239,5444641
95,91474915	18,49393082	245,6549072
95,81330109	17,69719505	251,7666931
95,7117691	16,90865517	257,884491
95,61022186	16,15775681	263,9976196
95,50874329	15,4030056	270,1117554
95,40725708	14,68060303	276,2232971
95,30574799	13,99673843	282,3353882
95,20417023	13,39442921	288,4504089
95,10250854	12,85243225	294,5727539
95,00106812	12,31742477	300,677948
94,89951324	11,8212719	306,7872925
94,79794312	11,3077898	312,9003601
94,69633484	10,76045799	319,0153809
94,59466553	10,2619524	325,1324158
94,49302673	9,805977821	331,2475891
94,39144135	9,388742447	337,3557129
94,28983307	8,983054161	343,4706726
94,18822479	8,578652382	349,5817566
94,086586	8,224844933	355,6932983
93,98478699	7,876828671	361,815918
93,88317871	7,539927006	367,9272766
93,78144836	7,197295666	374,0423279
93,67985535	6,862391472	380,1498413
