scan 120/11/202208:56:57		
temp(C)	power	time(seconds)
5,152738571	403,02005	8,106660843
5,254561424	353,0800171	14,19564342
5,370999813	277,6463013	21,24663544
5,471439838	230,2029419	27,34349632
5,571880817	190,9355774	33,44030762
5,688341618	151,1095276	40,50786972
5,804766655	116,9396667	47,58127594
5,92124176	88,55940247	54,65177155
6,021254063	68,73946381	60,7232132
6,137685299	50,39514923	67,78884125
6,23771286	38,15672684	73,85635376
6,354239464	27,2845192	80,92295074
6,454459667	20,25233269	87,00027466
6,554519176	14,95937538	93,06191254
6,654630184	11,02827454	99,12653351
6,771253586	7,695479393	106,1863022
6,871321678	5,685685158	112,2410965
6,987763882	4,091657639	119,2842407
7,104170799	3,080172539	126,3264084
7,220552921	2,42462039	133,3600769
7,33693552	2,143455982	140,3951263
7,453306198	2,031711578	147,4256287
7,569894314	2,059844494	154,4677277
7,669951439	2,110047817	160,5079651
7,770385742	2,263124228	166,5754852
7,870783806	2,414025307	172,6344757
7,971252918	2,58669281	178,694931
8,071643829	2,794453621	184,7497711
8,172105789	3,017251492	190,809494
8,272404671	3,218683958	196,8614197
8,372703552	3,36994195	202,9025879
8,472759247	3,530244112	208,9349213
8,572916031	3,695752859	214,9692688
8,67291832	3,822371483	220,9957581
8,789443016	3,97164607	228,0144958
8,889513969	4,108640194	234,0419769
8,989642143	4,236333847	240,0743713
9,089692116	4,336690426	246,0970001
9,189718246	4,430028915	252,1195984
9,306323051	4,530801773	259,1383362
9,406841278	4,610007286	265,1932373
9,507573128	4,691444874	271,2578735
9,607870102	4,767711639	277,2852783
9,724497795	4,86139679	284,3039856
9,824598312	4,931462765	290,3256226
9,924628258	4,988361835	296,3443298
10,02485847	5,036273003	302,3728027
10,12523079	5,074464321	308,414032
10,22612858	5,10613966	314,4844666
10,32703114	5,136261463	320,5510254
10,42784119	5,160181999	326,6098633
10,52885151	5,183812141	332,683197
10,62971973	5,206850529	338,7507324
10,7304163	5,235749245	344,8055725
10,83129025	5,260026455	350,8691711
10,93242836	5,299058914	356,9474487
11,03338432	5,341691017	363,0140076
