scan 620/11/202208:56:57		
temp(C)	power	time(seconds)
99,84681702	-584,0372925	8,150586128
99,74222565	-513,2825928	14,26572132
99,64074707	-406,8644409	20,38011742
99,53972626	-329,286377	26,49423027
99,43895721	-266,0978394	32,60006332
99,33812714	-209,3215179	38,71677399
99,23730469	-158,3399658	44,83423233
99,13632202	-113,9512939	50,96025467
99,03565979	-76,85126495	57,06387329
98,93493652	-46,67372894	63,17342377
98,83405304	-22,79308319	69,29135132
98,73326111	-4,355573177	75,4016571
98,63241577	9,534108162	81,51194763
98,53146362	19,73308754	87,63452911
98,43055725	27,02352524	93,74725342
98,32955933	32,0989151	99,8620224
98,22864532	35,43292236	105,9740143
98,12754822	37,4278717	112,0941772
98,02658081	38,41527176	118,204483
97,92559052	38,7038765	124,3134689
97,82449341	38,40237045	130,4264374
97,7233429	37,74344254	136,5435791
97,62225342	36,84308624	142,6563416
97,52102661	35,73435593	148,7713318
97,41980743	34,57778931	154,8885193
97,31845856	33,31880569	161,0110016
97,21723938	32,01417923	167,1229858
97,11594391	30,76989555	173,2404175
97,01461029	29,56148338	179,3583832
96,91320801	28,3557148	185,4804382
96,81191254	27,23447418	191,5915833
96,71053314	26,15670395	197,7067413
96,60919189	25,14219093	203,823288
96,50772858	24,2467041	209,9423981
96,40640259	23,49573326	216,0487061
96,30512238	22,9011898	222,1569672
96,20367432	22,23610878	228,2765045
96,10224152	21,50867844	234,3858032
96,00079346	20,77236176	240,500946
95,89929962	19,96406937	246,6156616
95,79768372	19,15262222	252,7398224
95,69619751	18,36279488	258,8515015
95,59474945	17,60142326	264,9639893
95,4931488	16,86270714	271,0855103
95,39161682	16,14303589	277,196991
95,29011536	15,46862316	283,3081665
95,18845367	14,82316875	289,4252319
95,08670807	14,19979477	295,5514832
94,9852829	13,62694168	301,6542969
94,88369751	13,08341789	307,7714539
94,78205872	12,56739044	313,8854675
94,68041992	12,05752277	320,003479
94,57873535	11,61263943	326,12323
94,47705078	11,19082642	332,2371216
94,37536621	10,81791782	338,3579712
94,27375031	10,4212532	344,468689
94,17207336	10,0647707	350,5828552
94,07042694	9,670864105	356,6961365
93,9686203	9,32491684	362,8199463
93,86712646	8,95266819	368,9224548
