scan 520/11/202214:27:31		
temp(C)	power	time(seconds)
5,188277721	395,875946	10,18872643
5,289718628	325,456665	16,30578423
5,390601158	264,1344604	22,41890335
5,49135685	218,0037537	28,53324318
5,592106342	178,7963104	34,65422058
5,692821026	144,0042419	40,77043533
5,793533802	113,4789047	46,88479996
5,894250393	87,48950958	53,00157928
5,995101929	65,88182831	59,12267685
6,095823765	48,38267136	65,23851013
6,196514606	34,56171036	71,34857941
6,297168255	23,71344757	77,45471954
6,398037434	15,35612392	83,57192993
6,499058723	8,989481926	89,69486237
6,600022316	4,25606966	95,81097412
6,701040745	0,771355093	101,9314499
6,802075386	-1,780062556	108,0475693
6,903142452	-3,585277081	114,1656036
7,00420475	-4,835474014	120,2805328
7,105277061	-5,641880035	126,395668
7,20647049	-6,186804771	132,5118866
7,307718754	-6,441734791	138,6304321
7,408931732	-6,536067963	144,7449493
7,510178566	-6,518376827	150,8645935
7,611394882	-6,407215595	156,9748993
7,712714195	-6,274353027	163,0946655
7,814083099	-6,06701088	169,2121277
7,915503502	-5,851588726	175,3350983
8,016961098	-5,634582043	181,4538269
8,118358612	-5,380429745	187,5736542
8,219780922	-5,145106316	193,6858978
8,321185112	-4,894472599	199,8010254
8,422673225	-4,696722507	205,9218445
8,524193764	-4,498957634	212,0388641
8,625611305	-4,30884552	218,1519318
8,727166176	-4,146156788	224,2687378
8,828701973	-3,988166094	230,3872681
8,93026638	-3,814881802	236,5046844
9,031926155	-3,688499451	242,6296539
9,133541107	-3,561117411	248,745285
9,235187531	-3,454937458	254,8662415
9,336771965	-3,346048117	260,9797974
9,438384056	-3,241640329	267,0995483
9,540213585	-3,150911808	273,2281494
9,641899109	-3,06382823	279,3458557
9,743612289	-2,975173235	285,4658203
9,845229149	-2,901598454	291,5784912
9,947077751	-2,838247061	297,7061768
10,04880238	-2,791468859	303,8276367
10,15061378	-2,754916906	309,9487915
10,2524271	-2,728504896	316,0713196
10,35425949	-2,701883793	322,1959839
10,45624638	-2,663140059	328,3292542
10,55808163	-2,612457514	334,4492188
10,65991497	-2,548966885	340,5741882
10,76176453	-2,487434149	346,6978455
10,86365032	-2,416558027	352,8214722
10,96553516	-2,338644981	358,9453125
11,06730366	-2,268780231	365,0615234
11,16895771	-2,203191519	371,1689758
11,2705946	-2,129580736	377,2769165
11,37235546	-2,0504632	383,3929749
11,47418118	-1,982711434	389,5115051
11,57600975	-1,919337392	395,6295776
11,67780876	-1,856616139	401,7470093
11,77956486	-1,792656422	407,8597107
11,88133526	-1,731316328	413,9717712
11,98323822	-1,655600667	420,0941162
12,08505535	-1,586902142	426,2130737
12,1869688	-1,53286612	432,333374
12,28879833	-1,488484263	438,4490051
12,39059544	-1,442768812	444,5605774
12,49239826	-1,392639279	450,6756287
12,59425449	-1,349221468	456,7952576
12,69605923	-1,298465729	462,9062195
12,79801083	-1,246171832	469,0298767
12,89996624	-1,197450995	475,1538086
13,00180054	-1,155249834	481,2684631
13,10376263	-1,115736127	487,3894043
13,2056427	-1,078719378	493,5061951
13,30758286	-1,045017719	499,6272583
