scan 220/11/202214:27:31		
temp(C)	power	time(seconds)
99,86529541	-573,2074585	7,145263195
99,7588501	-535,4165039	13,26429176
99,6572113	-423,6882324	19,38054848
99,55609894	-339,8622437	25,4996109
99,45511627	-272,6799622	31,62086868
99,35416412	-212,9547272	37,74085999
99,25331879	-159,3587341	43,85777664
99,15242767	-112,6032791	49,97870636
99,05158234	-73,36308289	56,09561539
98,95066833	-41,35398102	62,21886826
98,84977722	-16,03162193	68,33636475
98,74884033	3,609109163	74,45449066
98,64795685	18,41347313	80,57090759
98,5470047	29,28389168	86,69023895
98,44609833	37,07640457	92,80422974
98,34506226	42,48672867	98,92434692
98,2440567	46,00114441	105,0419846
98,14294434	48,1281929	111,1634903
98,04187775	49,14041901	117,2813568
97,94075775	49,435112	123,3963699
97,83971405	49,12669754	129,5083466
97,73854828	48,44429398	135,6301117
97,6373291	47,53482437	141,7498779
97,53606415	46,44664001	147,8674316
97,43481445	45,18511963	153,9864349
97,33345032	43,88996506	160,1099091
97,23221588	42,52629471	166,2230072
97,13092804	41,16524124	172,3387146
97,0296402	39,79373932	178,4562073
96,92829895	38,47748947	184,5733337
96,82687378	37,2105484	190,6950073
96,72548676	36,07219696	196,8119507
96,62419128	35,0252037	202,9220886
96,52274323	34,08524323	209,0424805
96,42126465	33,32163239	215,1600647
96,31984711	32,72367096	221,2766113
96,21824646	32,07188034	227,4004211
96,11680603	31,28315735	233,5168915
96,01528168	30,46339798	239,634613
95,91368103	29,65751839	245,7562866
95,81217194	28,82157898	251,8712769
95,71070099	27,99607277	257,9841614
95,6092453	27,2283287	264,0971985
95,50765991	26,46131516	270,2146301
95,40618896	25,72068214	276,3257141
95,30456543	25,04273224	282,4447021
95,2029953	24,3988533	288,5596924
95,10139465	23,82059288	294,675293
94,99968719	23,26523399	300,7981262
94,89807892	22,71336555	306,9144287
94,7963562	22,21325874	313,0340576
94,69472504	21,69238091	319,1520386
94,59307098	21,20014763	325,268219
94,49141693	20,75788307	331,3817749
94,38976288	20,34804916	337,4983521
94,2881546	19,92675591	343,611084
94,18637085	19,56492996	349,7338562
94,08467865	19,21724701	355,8501282
93,98287201	18,87830353	361,9727783
93,88106537	18,52692032	368,0928955
93,77928925	18,20971489	374,2138672
93,67758179	17,90068436	380,3266602
93,57582092	17,60012054	386,4459839
93,47409058	17,29146767	392,5621033
93,37228394	17,04442215	398,6813049
93,27039337	16,80259132	404,8065186
93,16855621	16,54437447	410,9268188
93,06680298	16,28285217	417,0406189
92,9651413	16,05922318	423,1537781
92,8634491	15,8678093	429,2631226
92,76163483	15,65615368	435,3821411
92,65975189	15,48922253	441,5059509
92,55793762	15,29175472	447,6199951
92,45598602	15,10566616	453,7455444
92,3542099	14,90068913	459,8625488
92,252388	14,68237209	465,9797058
92,15053558	14,53064728	472,0966492
92,04862976	14,38038349	478,2194519
91,94681549	14,21958923	484,3358154
91,8449173	14,08547878	490,4560242
91,74308014	13,94152164	496,574585
91,64118195	13,79968071	502,6978455
91,53932953	13,65253448	508,8150635
91,43740845	13,52709579	514,9326172
91,33547974	13,42494297	521,0547485
91,23361206	13,33169842	527,175293
91,13169098	13,22350883	533,2921143
91,02983856	13,14096642	539,4119263
90,92794037	13,02655125	545,5286865
90,82597351	12,90624237	551,6541748
90,72409821	12,76110458	557,7686768
90,6222229	12,65566063	563,8896484
90,520401	12,56234646	570,0014648
90,41849518	12,47535229	576,119751
90,31663513	12,36752987	582,2365112
90,21473694	12,28390121	588,3552856
90,11280823	12,2018671	594,4743042
90,0109787	12,10237026	600,5869141
89,90926361	12,01014996	606,6936035
89,80740356	11,93260956	612,81073
89,70547485	11,85006809	618,9296875
89,60351563	11,76228428	625,0507813
89,50158691	11,69604206	631,1675415
89,39968872	11,64722443	637,2860718
89,29774475	11,60326672	643,4041748
89,19594574	11,52131557	649,5170898
89,09393311	11,43307972	655,6394653
88,99198914	11,36596489	661,7597656
88,8901062	11,29533482	667,8748169
88,78823853	11,23513222	673,9891357
88,68627167	11,18777752	680,1107178
88,58436584	11,1138382	686,225769
88,48249054	11,03976631	692,3427124
88,38062286	10,95902157	698,4564209
88,27874756	10,89455509	704,5698242
88,17684174	10,8291111	710,6861572
88,07502747	10,76510143	716,7991943
87,97315979	10,70487404	722,9141846
87,87124634	10,65322304	729,0285645
87,7692337	10,59096432	735,1519165
87,6673584	10,51756668	741,2702026
87,56534576	10,44725323	747,3885498
87,46337128	10,38457775	753,5090332
87,36153412	10,31547165	759,6226807
87,25960541	10,23960972	765,7384644
87,15752411	10,15898323	771,8658447
87,05548859	10,10999584	777,9880981
86,95359039	10,06460285	784,1029663
86,85168457	9,994651794	790,22052
86,74961853	9,939469337	796,3463135
86,64762115	9,8845644	802,4639893
86,54559326	9,833374023	808,5884399
86,44376373	9,805623055	814,7006226
86,34185791	9,774026871	820,8148193
86,23983765	9,72612381	826,9372559
86,13783264	9,678963661	833,0594482
86,03603363	9,613536835	839,1678467
85,93408966	9,558517456	845,288269
85,83209229	9,51031208	851,4051514
85,73021698	9,469449997	857,5180664
85,62820435	9,424591064	863,6417236
85,52629852	9,384068489	869,7567139
85,424263	9,336510658	875,8789063
85,3223114	9,280597687	881,9980469
85,22029877	9,209898949	888,1194458
85,11837769	9,144818306	894,2359619
85,01634979	9,098896027	900,3598633
84,91440582	9,059353828	906,4770508
84,81243896	9,007721901	912,5927124
84,71051788	8,965156555	918,7103271
84,60852051	8,923343658	924,8293457
84,5065918	8,872480392	930,9475098
84,40470123	8,817669868	937,0618286
84,30259705	8,776357651	943,1881104
84,20057678	8,729151726	949,3098145
84,09864807	8,654696465	955,4259033
83,99655914	8,549740791	961,550415
83,89466095	8,441849709	967,663208
83,79271698	8,373076439	973,7853394
83,69073486	8,29057312	979,9019775
83,58877563	8,220852852	986,0223389
83,48686981	8,158356667	992,1351318
83,38485718	8,116425514	998,2567139
83,28289795	8,079226494	1004,375488
83,1809082	8,066916466	1010,495361
83,07885742	8,038151741	1016,615601
82,97696686	7,978487015	1022,729919
82,87495422	7,917367935	1028,852417
82,77296448	7,872055054	1034,97168
82,67100525	7,826683998	1041,089233
82,56907654	7,775081158	1047,205933
82,46717072	7,732762337	1053,318726
82,36525726	7,674050808	1059,433838
82,2634201	7,61584568	1065,546875
82,16147614	7,516026974	1071,663086
82,05962372	7,426076889	1077,775269
81,95767975	7,373180389	1083,891846
81,85572815	7,358762741	1090,008667
81,75372314	7,34476757	1096,130737
81,65171051	7,321660042	1102,251221
81,54974365	7,303012371	1108,369019
81,44785309	7,270404816	1114,482544
81,34592438	7,206063747	1120,596924
81,24404144	7,122173786	1126,711304
81,14214325	7,021281242	1132,827393
81,0401535	6,961052895	1138,946899
80,93824768	6,948622227	1145,060669
80,83636475	6,948699474	1151,173706
80,73443604	6,95100975	1157,288086
80,63249207	6,923709393	1163,406982
80,5306015	6,882774353	1169,52063
80,42875671	6,829432487	1175,630249
80,326828	6,7640481	1181,743774
80,22492981	6,712088585	1187,860107
80,1229248	6,654494286	1193,980347
80,0209198	6,603245735	1200,102539
79,91892242	6,570415497	1206,219116
79,81707764	6,500581264	1212,332397
79,71524048	6,432815552	1218,44165
79,6132431	6,369175911	1224,5625
79,51135254	6,305486202	1230,675781
79,40945435	6,251319885	1236,79126
79,30756378	6,202143669	1242,905396
79,20565033	6,131261349	1249,018433
79,1036911	6,045719624	1255,136353
79,00176239	5,968464375	1261,252441
78,89987183	5,894005775	1267,366333
78,79785156	5,825912476	1273,489136
78,69578552	5,750912189	1279,612061
78,59397125	5,677800655	1285,719116
78,49201202	5,604484081	1291,837891
78,39009857	5,522639275	1297,952148
78,2881012	5,433794498	1304,071899
78,18627167	5,326517582	1310,183472
78,08440399	5,222617626	1316,294434
77,98238373	5,139050484	1322,417114
77,88034058	5,043073654	1328,53833
77,77842712	4,972799778	1334,65271
77,67649841	4,868111134	1340,767578
77,57453918	4,744950294	1346,886841
77,4726944	4,616282463	1352,997681
77,37071991	4,499993801	1359,115234
77,26866913	4,399164677	1365,240112
77,16667175	4,268975258	1371,357788
77,06477356	4,122712612	1377,473755
