scan 1205/12/202208:57:21		
temp(degC)	power	time(seconds)
99,86538696	-568,9018555	7,137051105
99,75881195	-531,3535156	13,26082134
99,65718842	-419,5041504	19,3760891
99,55612946	-335,8907471	25,49103546
99,4551239	-268,9943542	31,61028862
99,35416412	-209,4697723	37,73307037
99,25333405	-156,0572205	43,85053635
99,15250397	-109,4707718	49,9656601
99,05158997	-70,23834229	56,08990097
98,95072937	-38,30711746	62,20513535
98,84980774	-12,9692421	68,3250351
98,74893188	6,658251286	74,43952942
98,64784241	21,49819756	80,56809235
98,54685211	32,35509491	86,69061279
98,44572449	40,13249588	92,81687927
98,34461212	45,52713776	98,94258881
98,24343109	49,01720047	105,0688858
98,14241028	51,10034943	111,1825943
98,04133606	52,16754532	117,303772
97,94018555	52,48001099	123,4205017
97,83917999	52,19655991	129,5288086
97,73803711	51,46126938	135,64888
97,63682556	50,45386505	141,7646027
97,53549194	49,2734375	147,8895416
97,43432617	47,98008347	154,0020142
97,33304596	46,63577652	160,1232147
97,23176575	45,23705673	166,2386475
97,1302948	43,82751083	172,3670502
97,02893066	42,43388748	178,4869537
96,9276123	41,11334229	184,6014404
96,82615662	39,85474396	190,7255859
96,72476959	38,71738052	196,8415527
96,62327576	37,66028976	202,9643097
96,52182007	36,72587585	209,0826263
96,42038727	35,96361542	215,2000885
96,31871796	35,3380394	221,3301849
96,21717072	34,56926727	227,4519653
96,11568451	33,72501755	233,5693817
96,0141983	32,88029861	239,6865692
95,91259003	31,9999218	245,8095093
95,81085968	31,09605408	251,9377441
95,70919037	30,07370949	258,0627441
95,60757446	29,22580719	264,1815796
95,50596619	28,46688271	270,3034058
95,40432739	27,80021286	276,4238892
95,30264282	27,10943794	282,5456238
95,20101166	26,46736145	288,6645813
95,09938812	25,82580376	294,7799377
94,99773407	25,22773552	300,9028625
94,89600372	24,67952156	307,0257568
94,79429626	24,17632103	313,1420288
94,69261932	23,61801529	319,2611389
94,5908432	23,1328907	325,3851318
94,48932648	22,66882896	331,4923401
94,38759613	22,24776268	337,6138306
94,28591919	21,89881516	343,7290039
94,18422699	21,54330063	349,8475342
94,08248901	21,2063427	355,9656067
93,98070526	20,88892937	362,087677
93,87890625	20,52513313	368,209259
93,77713013	20,186903	374,3258057
93,67528534	19,85585976	380,4512329
93,57355499	19,56798553	386,5675354
93,47180176	19,25365829	392,6845093
93,36991119	18,96211433	398,8115234
93,26799011	18,70198631	404,9367981
93,16614532	18,4211483	411,0582581
93,06433868	18,12730408	417,1763611
92,96245575	17,88204575	423,3005371
92,86063385	17,63275719	429,4150696
92,75886536	17,41601563	435,533844
92,65686035	17,23582649	441,6633911
92,55502319	17,07127571	447,7813416
92,45313263	16,90713501	453,9020386
92,35125732	16,74776268	460,0236511
92,24932098	16,53951836	466,1499329
92,14741516	16,33024025	472,2700195
