scan 405/12/202208:57:21		
temp(degC)	power	time(seconds)
99,88509369	-538,6889038	6,122498512
99,77586365	-551,4434204	12,24043655
99,67398834	-437,4121094	18,35839081
99,57287598	-349,214447	24,47285652
99,47190094	-280,2602234	30,59235001
99,37088776	-219,552948	36,71857452
99,27006531	-164,9629974	42,83228683
99,1692276	-117,1168289	48,94953537
99,0684433	-76,62416077	55,06460571
98,9675827	-43,45459747	61,18152237
98,86656952	-17,02830315	67,30885315
98,76561737	3,471750259	73,43104553
98,66461945	19,02256393	79,55380249
98,56369019	30,5076313	85,66913605
98,46272278	38,77145386	91,79036713
98,36169434	44,5176239	97,90802002
98,26059723	48,31250381	104,031189
98,15937042	50,62584686	110,1589584
98,05830383	51,82203293	116,2810593
97,95718384	52,24942017	122,3968964
97,85594177	52,0282135	128,5196686
97,75476074	51,36051178	134,6418762
97,65338898	50,40193176	140,7699432
97,55208588	49,24112701	146,891861
97,45075226	47,97126007	153,0150757
97,34950256	46,62681961	159,1345215
97,24814606	45,23675919	165,2561646
97,14670563	43,82826614	171,3812103
97,04529572	42,4250145	177,5016327
96,94397736	41,04841614	183,6202087
96,84246826	39,78524399	189,7477417
96,74098969	38,61167526	195,8700256
96,63949585	37,50543976	201,9915771
96,53793335	36,51794052	208,116684
96,43643951	35,73661041	214,239563
96,33494568	35,11941147	220,356369
96,23352051	34,42019653	226,4741364
96,13197327	33,61162567	232,5955505
96,03044891	32,72829437	238,7147827
95,92897034	31,85859871	244,8274841
95,82743073	31,00997162	250,9474792
95,72569275	30,16909599	257,0763855
95,62413025	29,388237	263,1936035
95,52258301	28,62520027	269,3101501
95,42085266	27,87745094	275,4346924
95,31913757	27,15370941	281,5621338
95,2173996	26,4817009	287,6848145
95,11574554	25,82139587	293,8061829
95,01406097	25,19894791	299,9283142
94,91236877	24,63449287	306,0462341
94,81066132	24,1098156	312,1666565
94,70892334	23,5859108	318,2885437
94,60728455	23,07557487	324,4048767
94,50548553	22,61556435	330,5310669
94,40370178	22,20595551	336,6547546
94,30200958	21,78412437	342,7694092
94,2002182	21,36973572	348,8933105
94,09849548	20,97740555	355,0107117
93,99677277	20,53289795	361,1270447
93,8950882	20,06374741	367,2426147
93,7933197	19,66251755	373,3612061
93,69148254	19,3389492	379,4850159
93,58968353	19,06593323	385,6037598
93,4877243	18,79463196	391,7349243
93,38593292	18,51077461	397,8535767
93,28413391	18,25415802	403,9727783
93,18231964	18,00512886	410,0922241
93,08052826	17,7259407	416,2114258
92,97865295	17,44891357	422,3343201
92,87669373	17,20871544	428,4602966
92,77481079	16,99208832	434,5833435
92,67298126	16,79415131	440,7036743
92,57112122	16,60813522	446,8229675
92,46916199	16,47249031	452,9483643
92,36727142	16,32502937	459,0705872
92,26538086	16,17286301	465,1940002
92,16345978	16,01469421	471,3163147
92,06153107	15,86431885	477,4367676
91,9596405	15,72714806	483,5596619
91,85773468	15,5858469	489,6801453
91,75598907	15,43997192	495,7941284
91,65415192	15,27994728	501,9092102
91,55224609	15,05572033	508,03125
91,45029449	14,87094212	514,1546021
91,34832764	14,69231606	520,2761841
91,24646759	14,58021832	526,3947754
91,14445496	14,50514412	532,5209961
91,04241943	14,42476749	538,6495972
90,94041443	14,34255695	544,7741699
90,83851624	14,2607317	550,8896484
90,73665619	14,14542675	557,0108032
90,63468933	14,02879238	563,1311035
90,5327301	13,92697811	569,2525024
90,43074799	13,81809044	575,3765869
90,32887268	13,71621895	581,4925537
90,22704315	13,63077164	587,6102905
90,12525177	13,56236935	593,7194824
90,02327728	13,47714043	599,8410034
89,92141724	13,38433075	605,9572144
89,81945801	13,2933197	612,0811157
89,71742249	13,22423649	618,2037964
89,61534119	13,15031719	624,3318481
89,51345825	13,05574894	630,4493408
