scan 1405/12/202208:57:21		
temp(degC)	power	time(seconds)
99,88513184	-537,0300293	6,115472794
99,77610016	-549,6931763	12,22395134
99,67412567	-435,6679993	18,34927177
99,57289886	-347,767334	24,47020149
99,47187042	-279,1739197	30,59265137
99,3707962	-218,7476044	36,72238159
99,26976776	-164,2677917	42,8507309
99,16874695	-116,4740448	48,98047638
99,06780243	-76,0967865	55,10328674
98,96689606	-43,04798889	61,22201157
98,8658905	-16,66843987	67,34725189
98,7651825	3,719324827	73,452034
98,66413879	19,2207756	79,57676697
98,56303406	30,6238575	85,71005249
98,46192169	38,88447952	91,83426666
98,36071777	44,60713577	97,96811676
98,25959015	48,42277145	104,0898132
98,15851593	50,74872589	110,2107925
98,05722046	51,9508934	116,3429489
97,95601654	52,29801559	122,4651794
97,85474396	52,0610733	128,5901031
97,75338745	51,40614319	134,7192688
97,65225983	50,4620018	140,8365173
97,55099487	49,29564667	146,9539948
97,44962311	47,99461365	153,082962
97,34805298	46,62257767	159,2185822
97,24673462	45,22407913	165,3388367
97,14513397	43,84753036	171,4738617
97,04370117	42,4805069	177,5994415
96,94212341	41,15237427	183,72995
96,84060669	39,87505722	189,8570557
96,73915863	38,71130753	195,9774323
96,63771057	37,61817551	202,09758
96,53612518	36,65758896	208,2259064
96,43460083	35,8698082	214,3470154
96,33300018	35,24151993	220,4723969
96,23146057	34,41136551	226,5945282
96,12991333	33,49766922	232,7178802
96,02828979	32,64078903	238,8387146
95,92679596	31,80258751	244,9590912
95,82524872	30,95020294	251,0774994
95,72354889	30,12138367	257,2044373
95,62197113	29,30089378	263,318573
95,52037048	28,53309059	269,440094
95,41866302	27,78588867	275,5675659
95,3169632	27,08407211	281,6915894
95,21517181	26,4311142	287,8177185
95,11343384	25,80339622	293,9420166
95,01163483	25,20643234	300,0726929
94,90979767	24,639431	306,2009888
94,80799866	24,11621475	312,325592
94,7062912	23,65533066	318,4414063
94,60466003	23,20012856	324,5615845
94,50286102	22,76864624	330,6867981
94,40116119	22,36972809	336,8050537
94,29942322	21,95109367	342,9248352
94,1975174	21,59487534	349,0539246
94,0956192	21,22088242	355,1844177
93,99359894	20,86309624	361,318512
93,89169312	20,4704361	367,4454956
93,78980255	20,09971619	373,5730896
93,68802643	19,75777054	379,6920471
93,5859375	19,4433136	385,8309326
93,48400879	19,1102581	391,9577942
93,38208771	18,81405258	398,0863037
93,28031921	18,52630043	404,1993103
93,17848206	18,2727108	410,3240662
93,07657623	18,04935074	416,449707
92,97459412	17,81642342	422,5768127
92,87252808	17,6097374	428,7099915
92,77046967	17,41573715	434,8440247
92,66860962	17,18954659	440,9645691
92,56677246	16,97138596	447,0855103
92,46477509	16,78859329	453,212677
92,36277008	16,58639908	459,340332
92,26073456	16,38898468	465,4698486
92,15880585	16,21764565	471,5938721
92,05680847	16,03204155	477,7230225
91,95483398	15,85339832	483,848053
91,8528595	15,73884773	489,9732361
91,7509613	15,60517025	496,0935059
91,64881134	15,45352268	502,2294922
91,54669189	15,30142879	508,363739
91,44480133	15,14421272	514,4838257
91,34281158	15,00608826	520,6074829
91,24088287	14,8818264	526,7280273
91,13899231	14,74576473	532,848999
91,03688812	14,62852097	538,9804688
90,93482208	14,51897621	545,1085815
90,83287048	14,4018116	551,2286377
90,73088074	14,29367733	557,357666
90,62895966	14,17514801	563,4769897
90,52672577	14,04879284	569,6157837
90,42471313	13,9436636	575,7418823
90,32265472	13,84333706	581,8682251
90,2206192	13,74290657	587,9938965
90,11860657	13,64827251	594,118103
90,01647186	13,56437778	600,2501831
89,91425323	13,44089413	606,3866577
89,81218719	13,33356953	612,5152588
89,71011353	13,26099968	618,6412354
89,60821533	13,16037846	624,7599487
89,50617218	13,05998421	630,8858643
89,40413666	12,94383335	637,0117798
89,30206299	12,85557556	643,135376
89,19994354	12,77039242	649,2688599
89,09784698	12,67578506	655,3942261
88,99588013	12,60673141	661,5172119
88,89387512	12,52268791	667,6405029
88,79174042	12,4359436	673,7716675
88,68964386	12,34496498	679,8989868
88,58760834	12,26319885	686,0249023
88,48543549	12,1731348	692,1566772
88,38330841	12,0666008	698,2877197
88,2811203	11,99669266	704,4196777
88,17923737	11,956357	710,5333862
88,0772171	11,90724087	716,6575317
87,97528076	11,80747128	722,7739258
87,87337494	11,71071053	728,8922119
87,7713089	11,61527634	735,0182495
87,66932678	11,5201416	741,1396484
87,56729126	11,4279995	747,265564
87,46511078	11,35684872	753,3978882
87,36296082	11,29947948	759,526001
87,26102448	11,23902035	765,6450806
87,15891266	11,18768883	771,7731323
87,05675507	11,13021278	777,9033203
