scan 905/12/202208:57:21		
temp(degC)	power	time(seconds)
5,153997421	401,809906	8,164105415
5,256197453	349,0656128	14,28202343
5,357300758	281,7615967	20,40227318
5,458223343	232,0211182	26,52639198
5,559047222	191,3092957	32,64851379
5,65980196	155,2988129	38,76511002
5,760516167	123,4307251	44,88513184
5,861366272	95,93119812	51,00640869
5,962130547	72,91871643	57,123806
6,062808514	54,10100555	63,23485947
6,163698673	39,05115509	69,36045074
6,264626026	27,22967148	75,48317719
6,3655653	18,05760002	81,60336304
6,466442108	11,04870415	87,72119904
6,567595959	5,776345253	93,85025024
6,668548107	1,906106949	99,96191406
6,769662857	-0,962432981	106,0859299
6,87080431	-3,011796713	112,2063065
6,971980572	-4,446863174	118,3282242
7,073113441	-5,385243893	124,449707
7,17437458	-5,993666172	130,569046
7,27568388	-6,358796597	136,6938477
7,376900673	-6,506412506	142,8125
7,478237629	-6,530076981	148,9328003
7,579529762	-6,470662594	155,0499115
7,680952549	-6,352392673	161,1703491
7,782341003	-6,163784504	167,2932129
7,883739471	-5,965334892	173,4134064
7,985134125	-5,738195419	179,5298615
8,08664608	-5,491464615	185,6536255
8,188044548	-5,223005772	191,7698059
8,289498329	-4,978436947	197,887207
8,390960693	-4,782609463	204,0044861
8,492454529	-4,612957001	210,1225433
8,593955994	-4,425771713	216,2385406
8,695513725	-4,248590946	222,3591003
8,797206879	-4,098055363	228,4853668
8,89875412	-3,951907396	234,6025238
9,000415802	-3,795152903	240,7253113
9,102087975	-3,663139582	246,848175
9,203714371	-3,550051212	252,9676056
9,305429459	-3,431839943	259,0888977
9,407018661	-3,329431295	265,2053223
9,508647919	-3,229188204	271,3233337
9,610399246	-3,143146753	277,4467468
9,71216011	-3,066324234	283,5679016
9,813832283	-2,984631062	289,6862488
9,915540695	-2,921475887	295,804718
10,01729393	-2,86947751	301,9249573
10,11916256	-2,829787731	308,0533447
10,22106743	-2,79983902	314,1817932
10,32292366	-2,775981426	320,3065491
10,42469692	-2,746537209	326,427948
10,52646446	-2,706437111	332,5431824
10,62823486	-2,658841133	338,6638489
10,73000813	-2,608231068	344,7810364
10,83176517	-2,5496099	350,8996582
10,93352699	-2,480912685	357,0137329
11,03539181	-2,409474134	363,1371765
11,13718128	-2,343005657	369,2543335
11,23896217	-2,273317575	375,3723755
11,34076595	-2,205137968	381,4874268
11,44265842	-2,135462523	387,6115417
11,54447269	-2,067575216	393,7288818
11,64638805	-2,007700205	399,8502808
11,74830532	-1,951696396	405,9750977
11,85020161	-1,893013239	412,0972595
11,95198631	-1,841740966	418,2098389
12,05378723	-1,781273246	424,3257751
12,1556263	-1,732135653	430,4446106
12,2575016	-1,687723875	436,5600891
12,35932922	-1,64579618	442,6788635
12,46117592	-1,593091369	448,795166
12,56304359	-1,538464546	454,9130554
12,66490173	-1,496491194	461,0295105
12,76675224	-1,462130427	467,1452332
12,86863041	-1,411689639	473,2670288
12,97067356	-1,374076962	479,3930359
13,07255936	-1,339084864	485,5091553
13,17448425	-1,308374763	491,6319275
13,27651405	-1,281738043	497,7568359
13,37843227	-1,253475308	503,8789978
13,48037529	-1,219712853	509,995575
13,5822525	-1,192839026	516,1156006
13,68423939	-1,164434075	522,2368774
13,78620625	-1,139738798	528,357605
13,88812542	-1,108579278	534,4766846
13,99000835	-1,0808779	540,5928955
14,09202957	-1,059127569	546,7178955
14,19401646	-1,040244102	552,8383179
14,29607296	-1,025670648	558,967041
14,39804649	-0,988826871	565,0848389
14,50001907	-0,96263659	571,2089233
14,60188961	-0,941543102	577,3224487
14,70383358	-0,933566034	583,4442749
14,80585575	-0,924789727	589,5671997
14,90779018	-0,904958844	595,6842651
15,0098753	-0,888796449	601,8114624
15,11179352	-0,862322927	607,9276123
15,21373367	-0,835690618	614,0463257
15,31570911	-0,814160228	620,1699829
15,41775131	-0,800504446	626,2941895
15,51970768	-0,792699575	632,4107056
15,62159634	-0,774892092	638,5270386
15,72349453	-0,763352036	644,6431885
15,82543659	-0,750660896	650,7603149
15,92733192	-0,740595996	656,8793945
16,02928543	-0,725371897	662,9945068
16,13129425	-0,71294266	669,116394
16,23332405	-0,702518702	675,2405396
16,33524895	-0,684125483	681,3563843
16,43718338	-0,670430124	687,4746704
16,53920937	-0,656558335	693,5986328
16,64116478	-0,642451882	699,7158203
16,7430706	-0,6248734	705,8295288
16,84501076	-0,618436933	711,9507446
16,94699669	-0,613339067	718,0671997
17,04908562	-0,602331281	724,1957397
17,15107918	-0,587643862	730,3171997
17,25303078	-0,577181637	736,4346924
17,35520363	-0,566453934	742,5651855
17,45713806	-0,55430764	748,6813965
17,55916405	-0,535880208	754,8041992
17,66108704	-0,523188829	760,9188232
17,76304245	-0,516290069	767,0394287
17,8649826	-0,51718843	773,1546631
17,96697426	-0,510852039	779,2765503
18,06904602	-0,499973297	785,4011841
18,17098618	-0,48425442	791,5161133
18,27292252	-0,468712538	797,6343994
18,37490082	-0,456414342	803,7527466
18,47692299	-0,450485498	809,8769531
18,57877922	-0,447870404	815,9873657
18,68069839	-0,442838132	822,1020508
18,78270149	-0,433724344	828,2246704
18,88479424	-0,431007534	834,3501587
18,98681641	-0,434133112	840,46698
19,08885765	-0,4249731	846,5900879
19,19075012	-0,414483875	852,7050781
19,2927475	-0,407981724	858,8253174
19,39469528	-0,403894812	864,9404907
19,49669647	-0,400466472	871,0619507
19,5986805	-0,398234516	877,1829224
19,70070076	-0,400260091	883,3051758
19,80268669	-0,403074056	889,4227905
19,90466309	-0,401173204	895,5396118
20,00658226	-0,400243878	901,6536865
20,10854721	-0,400262654	907,7741089
20,21068573	-0,401661068	913,9001465
20,31265259	-0,402449608	920,0177002
20,41460228	-0,402999312	926,1359253
20,51656151	-0,404075295	932,2520142
20,61860657	-0,405777782	938,3756104
20,72052002	-0,40591675	944,4896851
20,82242393	-0,407645822	950,6048584
20,92444229	-0,410114884	956,7263184
21,0265007	-0,412715405	962,8492432
