scan 1105/12/202208:57:21		
temp(degC)	power	time(seconds)
5,154221535	401,6715088	8,157477379
5,256433487	348,9569397	14,28038692
5,357534409	281,8245544	20,40166855
5,458380699	232,2106934	26,51907158
5,559222221	191,4941101	32,64470673
5,660028458	155,4529419	38,76694489
5,760808945	123,5659943	44,88822937
5,861553669	96,08998108	51,0068512
5,962289333	73,06182098	57,12129593
6,063140869	54,2205658	63,24479294
6,164047718	39,16141891	69,3687973
6,26499033	27,33406067	75,49332428
6,365929604	18,17062569	81,61600494
6,466854572	11,17375088	87,73394775
6,567956924	5,924978733	93,86038208
6,668937683	2,015225649	99,97637939
6,769979477	-0,834240913	106,0974808
6,871110439	-2,872035503	112,2185364
6,97228384	-4,294924736	118,3389969
7,073444366	-5,263075829	124,4588928
7,174717903	-5,879342556	130,5838165
7,276175022	-6,215778828	136,7171936
7,377473831	-6,351211548	142,83815
7,478743076	-6,367289066	148,9562378
7,580010414	-6,305038929	155,0723572
7,681426525	-6,179698944	161,1986542
7,782622814	-5,99023819	167,3056183
7,8841362	-5,790637493	173,4352417
7,985667229	-5,557648659	179,5579224
8,087043762	-5,329076767	185,6751251
8,188476563	-5,069449425	191,7922363
8,289950371	-4,842544556	197,9135132
8,391475677	-4,622682095	204,0311737
8,492949486	-4,418989182	210,1496582
8,594531059	-4,225877762	216,2736359
8,696163177	-4,058728695	222,3958282
8,797773361	-3,927957296	228,5175476
8,899374008	-3,778814077	234,6374207
9,001032829	-3,619914055	240,7610931
9,102589607	-3,48013854	246,8749084
9,204175949	-3,367661953	252,9920044
9,305743217	-3,245057821	259,1073608
9,407546997	-3,148879766	265,2347107
9,509394646	-3,060405731	271,364624
9,611101151	-2,97319746	277,4851074
9,71274662	-2,885186672	283,6011963
9,81449604	-2,809696436	289,7246094
9,916237831	-2,747830868	295,844696
10,01810169	-2,694832087	301,9707947
10,11989498	-2,655216932	308,0935974
10,22169209	-2,624075413	314,2172852
10,32341766	-2,599359751	320,333313
10,42514801	-2,566028595	326,4530945
10,52707195	-2,520630121	332,5800781
10,6288166	-2,473949432	338,6972656
10,73067379	-2,415015459	344,8200378
10,83244419	-2,358583689	350,9371643
10,93423176	-2,280933857	357,0559387
11,03604603	-2,219838858	363,1737671
11,13786221	-2,149813652	369,2946167
11,23967743	-2,079243898	375,4151917
11,3415308	-2,009657621	381,5332947
11,44336224	-1,945636749	387,6527405
11,54517651	-1,89106977	393,7687073
11,64706421	-1,818498611	399,8919983
11,74897194	-1,764937997	406,0135193
11,85090637	-1,716114759	412,1360779
11,9527483	-1,666901469	418,2555237
12,05473423	-1,604152799	424,381073
12,15669823	-1,547154903	430,5073242
12,25852108	-1,487544656	436,6213074
12,36041164	-1,452136159	442,7420349
12,46240902	-1,399774075	448,8702087
12,56429386	-1,360618472	454,9876099
12,66613579	-1,324236393	461,1047974
12,76812172	-1,288176298	467,2277832
12,86997604	-1,235844612	473,3433533
12,97197533	-1,192528486	479,4709778
13,07399845	-1,169808388	485,5953369
13,17591	-1,143902779	491,7140808
13,27786922	-1,113571286	497,8353882
13,37981129	-1,088582754	503,9582214
13,48172283	-1,068462133	510,0746155
13,58381462	-1,034920692	516,2049561
13,68579674	-0,996913075	522,3283691
13,78777599	-0,966215611	528,4506226
13,88973522	-0,946447492	534,5735474
13,99167061	-0,922977865	540,6903076
14,09363842	-0,903890848	546,8134766
14,19564819	-0,886040151	552,9371338
14,2975359	-0,872359455	559,0500488
14,39933586	-0,841748774	565,1638794
14,50126362	-0,81791079	571,2833252
14,60325336	-0,792310178	577,406311
14,70519924	-0,775443614	583,5240479
14,80729008	-0,75475955	589,6524658
14,90919209	-0,736060917	595,7698364
15,01123047	-0,716735482	601,8926392
15,11323929	-0,701782882	608,0151978
15,21515369	-0,684205234	614,1326904
15,31714916	-0,663666964	620,2530518
15,41908169	-0,653784275	626,3716431
15,52099228	-0,64334178	632,4885254
15,6229248	-0,62405318	638,605896
15,72473812	-0,615188539	644,718811
15,82675838	-0,607215285	650,8401489
15,92874718	-0,590651751	656,961792
16,03076744	-0,576570332	663,0837402
16,1329155	-0,567554235	669,2127686
16,23492241	-0,558091283	675,3348999
16,33680344	-0,536875844	681,4486084
16,43873978	-0,516284823	687,5657349
16,54067612	-0,510129988	693,6844482
16,64272881	-0,502615452	699,8095093
16,74464989	-0,49107337	705,9249268
16,84667397	-0,484412193	712,0466919
16,94857216	-0,475066245	718,1618042
17,05060196	-0,471213669	724,2854004
17,15257835	-0,462003082	730,4075928
17,25449944	-0,452771157	736,5212402
17,35640907	-0,443107963	742,6373291
17,45836067	-0,434332699	748,755188
17,56030655	-0,417183578	754,8718262
17,66223907	-0,404183835	760,9903564
17,76422882	-0,395961314	767,1116333
17,86634254	-0,390407294	773,237915
17,96837616	-0,383264303	779,3580933
18,07037735	-0,379061133	785,4815674
18,17234802	-0,384168416	791,5982056
18,27431488	-0,379610658	797,7175293
18,37634468	-0,367123723	803,8405151
18,47827721	-0,361437052	809,9553833
18,58024025	-0,356588304	816,0727539
18,6821785	-0,354515165	822,1900024
18,7842083	-0,352240443	828,3104858
18,88628197	-0,352030277	834,437439
18,98826599	-0,352048457	840,5539551
19,09032249	-0,353488475	846,678833
19,19235611	-0,354883462	852,7992554
19,29446411	-0,356852949	858,9263306
19,39643669	-0,359349072	865,0446167
19,49840546	-0,36084047	871,1619873
19,60045242	-0,363948047	877,2868042
19,70241165	-0,367242336	883,404541
19,8043766	-0,372113913	889,5199585
19,90649986	-0,37276724	895,6471558
20,00844002	-0,372961015	901,7657471
20,11040878	-0,376148164	907,8812866
20,21236992	-0,380418837	913,9991455
20,31432915	-0,38426438	920,1173096
20,41629791	-0,385419995	926,2346802
20,51833153	-0,389298469	932,3552246
20,62024307	-0,394285202	938,4724121
20,72229576	-0,398887873	944,5961304
20,82424545	-0,402907521	950,7147217
20,92630386	-0,407132834	956,8359985
21,02827454	-0,41414395	962,9577637
21,13025475	-0,414882272	969,0766602
21,23222351	-0,411411524	975,1912842
21,33421326	-0,410252631	981,314209
21,43628693	-0,409335822	987,4379272
21,53828239	-0,412877798	993,5570679
21,64030266	-0,415522367	999,6784668
21,74229622	-0,417636424	1005,79718
21,84423447	-0,41951257	1011,915039
21,94629669	-0,427700758	1018,037292
22,04817772	-0,437044173	1024,151001
22,15021133	-0,445908368	1030,271484
22,2521286	-0,450885534	1036,387573
22,35416603	-0,450891018	1042,511719
22,45614052	-0,453044713	1048,629761
22,5581646	-0,456760466	1054,751099
22,66021538	-0,456725508	1060,875977
22,76218033	-0,456144094	1066,992188
22,86408997	-0,456838399	1073,106445
22,96616364	-0,453769237	1079,230347
23,06824303	-0,45088309	1085,354492
23,17017174	-0,451297581	1091,470337
23,27216148	-0,452132642	1097,589722
23,3741703	-0,452378243	1103,712646
23,4761219	-0,451307416	1109,827148
23,57808304	-0,450478792	1115,949341
23,68011093	-0,450788707	1122,068726
23,78213692	-0,451672405	1128,190063
23,88409996	-0,449621409	1134,311157
23,98616409	-0,448616982	1140,43457
24,08819962	-0,449162632	1146,554932
24,19015312	-0,447932392	1152,675781
24,29209709	-0,44683516	1158,788696
24,39411354	-0,446796417	1164,911377
24,49613571	-0,44598636	1171,032837
24,59815025	-0,441272259	1177,154419
24,70012283	-0,433395177	1183,273071
24,80224037	-0,430732936	1189,400391
24,90425682	-0,429572284	1195,521606
25,00624275	-0,424002409	1201,639038
25,10829353	-0,42010507	1207,764038
25,21038437	-0,418122947	1213,888062
25,31239128	-0,412057161	1220,007935
25,41445351	-0,392770857	1226,131104
25,51655579	-0,380699664	1232,259155
25,61853218	-0,374426216	1238,375732
25,72055054	-0,375549912	1244,498169
25,82262421	-0,37269634	1250,620972
25,92461205	-0,366688222	1256,743896
26,02677917	-0,366041869	1262,872925
26,12880898	-0,356710523	1268,996216
26,23080063	-0,352111101	1275,112671
26,33286285	-0,347308785	1281,236938
26,43479538	-0,340695053	1287,353027
26,5367794	-0,337014765	1293,47229
26,6387291	-0,329717845	1299,589722
26,74066162	-0,323559463	1305,705933
26,84262848	-0,312390953	1311,822754
26,94458199	-0,286952883	1317,940186
27,04651642	-0,273403376	1324,056519
27,14853859	-0,275950432	1330,179199
27,25052452	-0,281561345	1336,297241
27,3525753	-0,268292487	1342,421021
27,45453453	-0,259767413	1348,539673
27,55659103	-0,270674944	1354,660034
27,65852547	-0,26674515	1360,777466
27,76047516	-0,245144561	1366,893311
27,86242294	-0,216153815	1373,011597
27,96439552	-0,196727857	1379,127686
28,06644249	-0,18761608	1385,251831
28,16831398	-0,165594116	1391,36499
28,27032471	-0,150841042	1397,486572
28,37229347	-0,142972067	1403,602295
28,47423744	-0,122650735	1409,719482
28,57626915	-0,115292028	1415,839722
28,67825127	-0,115398981	1421,960815
28,78022385	-0,101534411	1428,077393
28,88227081	-0,083871931	1434,202515
28,98431587	-0,058002107	1440,325317
29,08625793	-0,038176756	1446,439087
29,18819809	-0,015570405	1452,557861
29,29018021	0,033759043	1458,674927
29,39209938	0,060093459	1464,792114
29,49413872	0,069954649	1470,91333
29,5962162	0,07881397	1477,037842
29,69822502	0,089729808	1483,160522
29,80017281	0,088863067	1489,276123
29,90219879	0,085271478	1495,397705
30,00418663	0,070802398	1501,517578
30,10616493	0,059748586	1507,634644
30,2082119	0,066782668	1513,758789
30,31015587	0,086466633	1519,873901
30,41226959	0,106531516	1526,000122
30,51414108	0,125589877	1532,113403
30,61611366	0,138207629	1538,233276
30,71805573	0,147631481	1544,347778
30,82004738	0,161735684	1550,466675
30,9219799	0,180361226	1556,583618
31,02400589	0,198983982	1562,706543
31,12605858	0,217275366	1568,8302
31,22808838	0,235376045	1574,950684
31,33011246	0,275805563	1581,074219
31,43207169	0,297253072	1587,190552
31,53405762	0,308684289	1593,309448
31,63602829	0,340025902	1599,428467
31,7379818	0,36062026	1605,546021
31,84008789	0,368485987	1611,670288
31,94210052	0,382661998	1617,793701
32,04403687	0,386631995	1623,908813
32,14610291	0,392951876	1630,034424
32,24807358	0,416714936	1636,146851
32,34996796	0,43864575	1642,263306
32,45195389	0,46862334	1648,384155
32,5540657	0,490661323	1654,509033
32,65615845	0,501659989	1660,635986
32,75806808	0,497476041	1666,749756
32,86001968	0,486706823	1672,86853
32,96211243	0,482102901	1678,992065
33,06412888	0,494872242	1685,114868
33,16607666	0,497308791	1691,231079
33,26803589	0,504592061	1697,349243
33,36997986	0,523724973	1703,466919
33,47202682	0,555937469	1709,589111
33,57400131	0,574859262	1715,706421
33,67591476	0,590032697	1721,820068
33,77794266	0,611412466	1727,943115
33,87994766	0,644886136	1734,064819
33,98189163	0,702323139	1740,179688
34,08385849	0,732598245	1746,298218
34,18596649	0,737750769	1752,426392
34,28793335	0,743747294	1758,542603
34,38990784	0,748736978	1764,660767
34,4919281	0,748514175	1770,783447
34,59379959	0,754943192	1776,892822
34,69584656	0,769424617	1783,01709
34,7979126	0,780298173	1789,141357
34,89987564	0,783378303	1795,260254
35,00188065	0,787354052	1801,380005
35,1038475	0,792158961	1807,499023
35,20588303	0,816446662	1813,619507
35,30797958	0,856831253	1819,745361
35,41002655	0,896372616	1825,869751
35,51205444	0,930318177	1831,98999
35,61399841	0,949070871	1838,106323
35,71603012	0,968661368	1844,229004
35,81806564	0,974384367	1850,352905
35,92015457	0,981250644	1856,475586
36,02207947	0,998701811	1862,594727
36,12405014	1,002321839	1868,709961
36,22607803	0,991556466	1874,832764
36,32815552	0,993670881	1880,956543
36,43008804	1,004232049	1887,071167
36,53204727	1,055372953	1893,191284
36,63389969	1,090454221	1899,30188
36,73592758	1,11184144	1905,423096
36,83787918	1,121714115	1911,540527
36,93994522	1,133105874	1917,664551
37,04197311	1,14512372	1923,785889
37,14395142	1,165696144	1929,905396
37,24599838	1,205487251	1936,029419
37,34812927	1,219133973	1942,156006
37,45001221	1,228385091	1948,266846
37,55194092	1,245929599	1954,384277
37,65389252	1,245954156	1960,501465
37,75587463	1,238321424	1966,62085
37,85781097	1,244930983	1972,738159
