scan 1805/12/202208:57:21		
temp(degC)	power	time(seconds)
99,82849121	-585,7423096	9,174104691
99,72489929	-491,5274963	15,2992487
99,62350464	-388,1003113	21,41903877
99,5223999	-311,9954224	27,53694153
99,42138672	-248,1928711	33,66293716
99,32053375	-190,8352661	39,7792778
99,21955872	-139,6425629	45,90529633
99,11862183	-95,53705597	52,02570343
99,01782227	-58,87170029	58,14192963
98,91706085	-29,27460098	64,25366974
98,81615448	-5,999092102	70,36956024
98,71526337	11,88366127	76,48906708
98,61440277	25,25785637	82,60203552
98,51338196	35,06456757	88,72639465
98,41235352	42,00376129	94,84511566
98,31137848	46,73566437	100,9613419
98,21038055	49,71409225	107,0752182
98,10922241	51,3924675	113,1988983
98,00820923	52,12243271	119,3119049
97,90699768	52,14499283	125,4356308
97,80584717	51,70640182	131,5549927
97,70467377	50,89920044	137,6721039
97,60350037	49,86259842	143,7858276
97,50226593	48,65153885	149,9079132
97,40094757	47,32447815	156,0273285
97,29969788	45,92201233	162,1452637
97,19837189	44,54836655	168,2639313
97,09696198	43,11993027	174,3852539
96,99554443	41,56509399	180,5093994
96,89411926	40,09740067	186,6298523
96,79264069	38,90963745	192,7538147
96,69116211	37,82798004	198,8750916
96,58965302	36,85899353	204,9998627
96,48825836	36,00290298	211,1165619
96,38674927	35,33532333	217,2379303
96,28516388	34,71268845	223,3608093
96,18359375	33,92334747	229,4874115
96,0819397	33,11836624	235,6146545
95,98038483	32,27254105	241,7312164
95,8788681	31,41699219	247,8498077
95,77727509	30,57160759	253,9701538
95,67559814	29,76965141	260,0963135
95,57392883	29,01541519	266,2189026
95,47225189	28,29258728	272,3416443
95,37058258	27,60663605	278,4658508
95,26893616	26,93684578	284,5865784
95,16717529	26,33880043	290,7099915
95,06544495	25,74381638	296,8336182
94,96387482	25,18991852	302,9466248
94,86227417	24,64643288	309,0627441
94,76063538	24,15205765	315,1776733
94,65885925	23,62136841	321,3026733
94,55711365	23,07906914	327,4231567
94,45532227	22,58745384	333,5482788
94,35349274	22,12749863	339,675415
94,25166321	21,71683693	345,7992249
94,15005493	21,33463097	351,9120483
94,04828644	20,94363403	358,0317078
93,94644928	20,56525612	364,1560364
93,84458923	20,23918343	370,2806396
93,74277496	19,90723228	376,4018555
93,64102173	19,63160896	382,5202026
93,53920746	19,373209	388,642334
93,43732452	19,0758667	394,765625
93,33544159	18,79833221	400,88974
93,23358154	18,53660393	407,0121155
93,13172913	18,27680397	413,1356201
93,02994537	18,01832771	419,2510071
92,9280777	17,76798439	425,3741455
92,82627106	17,53966522	431,4932556
92,72445679	17,32164955	437,6100464
92,62254333	17,13116074	443,7356873
92,52065277	16,9090786	449,858551
92,41874695	16,74217033	455,9777527
92,31695557	16,56799316	462,0951538
92,21512604	16,39263916	468,2131348
92,11331177	16,20348549	474,3305359
92,01146698	16,01897621	480,4468079
91,90951538	15,82313442	486,5704651
91,80758667	15,67656708	492,6933899
91,70566559	15,51381397	498,8161011
91,60382843	15,34553623	504,9339905
91,50189209	15,18744183	511,0561829
91,40002441	15,03083706	517,1733398
91,29826355	14,89915562	523,282959
91,19633484	14,76280499	529,4055786
91,09441376	14,65510368	535,5294189
90,99243927	14,54857635	541,6520996
90,89043427	14,44802666	547,7756348
90,78846741	14,32161427	553,8996582
90,68636322	14,20506668	560,0300903
90,58442688	14,09564972	566,1508179
90,48258209	14,01808834	572,2632446
90,38058472	13,9305563	578,3887329
90,27869415	13,81661892	584,5078125
90,1767807	13,69505882	590,6260376
90,07482147	13,57320404	596,7481079
89,97292328	13,47160053	602,8661499
89,87091064	13,36745358	608,9910278
89,76902008	13,29528427	615,1097412
89,66690826	13,2232933	621,2388306
89,56496429	13,15126991	627,355957
89,46304321	13,07690239	633,4766235
89,36106873	12,97999954	639,5986938
89,2591629	12,85141182	645,7145386
89,15725708	12,73543835	651,831665
89,05529022	12,61846638	657,9519043
88,95323181	12,5284338	664,0791626
88,8513031	12,50192642	670,1977539
88,74944305	12,45832634	676,3114624
88,64741516	12,38153458	682,4367065
88,54551697	12,28380299	688,5513306
88,44366455	12,1717701	694,6652222
88,34165955	12,06524086	700,7871704
88,23976898	11,99443817	706,9032593
88,13784027	11,92109203	713,0224609
88,03586578	11,84502697	719,1447144
87,93402863	11,78049183	725,2537842
87,83200836	11,71469307	731,3775635
87,73000336	11,66014385	737,500061
87,62799072	11,61480904	743,6219482
87,52600861	11,53670406	749,7459717
87,4240036	11,46990776	755,8640137
87,32209778	11,39135361	761,9841309
87,22013855	11,3138752	768,0994873
87,11808014	11,25966167	774,2268066
87,01612854	11,19475174	780,3442383
86,91408539	11,13337803	786,4668579
86,81212616	11,04631519	792,5866089
86,71004486	10,96339321	798,7132568
86,60801697	10,90353107	804,8361206
86,506073	10,83914566	810,956665
86,40394592	10,79765987	817,0838623
86,30201721	10,7487421	823,2009277
86,20001221	10,70106697	829,3218994
86,09802246	10,62394905	835,4418945
85,99598694	10,53922176	841,5638428
85,89392853	10,48600864	847,6907349
