scan 605/12/202208:57:21		
temp(degC)	power	time(seconds)
99,86510468	-568,5076294	7,141888142
99,75868225	-530,9748535	13,25832176
99,65702057	-419,2424927	19,37713432
99,55587769	-335,6442261	25,49928474
99,45487213	-268,6903381	31,6158638
99,35383606	-209,098938	37,74424744
99,25287628	-155,6242065	43,86829758
99,15206146	-109,0460739	49,98440552
99,05110168	-69,80429077	56,1078949
98,95036316	-37,90829086	62,22103119
98,84947205	-12,58753109	68,33948517
98,74850464	7,013085365	74,45989227
98,64758301	21,81720161	80,5760498
98,54660034	32,70957184	86,69914246
98,44552612	40,52085114	92,8263092
98,34450531	45,91987228	98,94091034
98,24351501	49,47108078	105,0570831
98,1423645	51,58272934	111,1830063
98,04121399	52,6217308	117,3037491
97,94009399	52,89825821	123,4246292
97,83880615	52,58101654	129,5479431
97,73751068	51,87402725	135,6778564
97,63628387	50,90602112	141,7935791
97,53496552	49,72790527	147,9185028
97,43365479	48,41461563	154,0401611
97,33231354	46,99886703	160,1629333
97,23103333	45,56727219	166,2791748
97,12970734	44,16700363	172,3997803
97,02813721	42,76366806	178,5323639
96,9267807	41,37991714	184,6492767
96,82536316	40,13414383	190,769928
96,72396088	38,99721527	196,8871613
96,62245941	37,94398117	203,0120239
96,52098846	37,00499344	209,1334381
96,41950989	36,25621796	215,252182
96,31791687	35,6454277	221,3782196
96,21629333	34,93335342	227,5064392
96,11480713	34,15706253	233,6232452
96,01321411	33,30136108	239,7430267
95,91171265	32,44422913	245,8604431
95,81019592	31,54995155	251,978653
95,7085495	30,70915031	258,1012878
95,60684204	29,87205887	264,2253113
95,50527191	29,07406044	270,34729
95,40376282	28,31948471	276,4576416
95,3020401	27,6387291	282,581543
95,20043182	26,95534134	288,6986694
95,09872437	26,30828285	294,8240356
94,99699402	25,69968414	300,9476013
94,89525604	25,12987137	307,0701294
94,79358673	24,63038063	313,1849976
94,69195557	24,0907135	319,3010254
94,59027863	23,55294609	325,4208374
94,4886322	22,96818352	331,5345764
94,38692474	22,41272736	337,6517334
94,28527069	21,97800064	343,7685242
94,18348694	21,62653351	349,8919983
94,08169556	21,30704498	356,0112
93,97987366	20,94389343	362,1347961
93,87807465	20,56452179	368,2583008
93,77635193	20,21296501	374,372467
93,67460632	19,90455818	380,4926453
93,57273102	19,59092712	386,6174316
93,47087097	19,28362465	392,7410278
93,36901093	18,96503258	398,8665466
93,26721191	18,68873215	404,9833374
93,16539001	18,44340134	411,1027527
93,06363678	18,1993084	417,2178955
92,9617157	18,01207733	423,3452759
92,85975647	17,86602974	429,4686584
92,75788116	17,6799202	435,5926819
92,65590668	17,48323441	441,7206726
92,55406952	17,29994011	447,8386536
92,45223999	17,11783218	453,9558105
92,35035706	16,914711	460,0767212
92,24845123	16,70908546	466,2008362
92,14662933	16,53583717	472,316803
92,0447998	16,32998276	478,4356995
91,94294739	16,10711479	484,5509644
91,84112549	15,93070602	490,6687622
91,73925781	15,75957966	496,7879028
91,63735199	15,6198225	502,9093628
91,5353775	15,51973438	509,0348511
91,43352509	15,41187	515,149353
91,33159637	15,29585361	521,2722168
91,22973633	15,17652702	527,3870239
91,12775421	15,06126213	533,5144043
91,02581787	14,9285984	539,6357422
90,92393494	14,80877113	545,7545166
90,82194519	14,69815254	551,8783569
90,72003937	14,58204079	557,9979248
90,61804962	14,45857811	564,1236572
90,51604462	14,36023521	570,2466431
90,41399384	14,27563667	576,3764038
90,31195831	14,17957211	582,5022583
90,21002197	14,08400726	588,6237793
90,10799408	13,98507881	594,7450562
90,00601959	13,87691021	600,8691406
89,90410614	13,76097679	606,9884033
89,80221558	13,6627512	613,1044922
89,70040131	13,57919788	619,2175903
89,59841919	13,48133659	625,3403931
89,49651337	13,40262699	631,4598389
89,39446259	13,33372021	637,5845947
89,29243469	13,24553394	643,708374
89,19052124	13,14918041	649,8268433
89,08851624	13,0784359	655,949646
88,98656464	12,99743843	662,0701294
88,88450623	12,90656281	668,1950073
88,78261566	12,81935024	674,3129272
88,68070984	12,76135826	680,4296265
88,57873535	12,70936775	686,5501099
88,47673798	12,63942051	692,6703491
88,37476349	12,53982639	698,7924805
88,27278137	12,45446205	704,9127808
88,17079163	12,36886311	711,0354004
88,06880188	12,28161049	717,1573486
87,96678925	12,18628502	723,2789917
87,86489105	12,11690998	729,3939209
87,76301575	12,06338501	735,5064087
87,66092682	11,98705006	741,6383057
87,55892944	11,88313866	747,7581177
87,45695496	11,80382824	753,8817139
87,35490417	11,7530899	760,0020752
87,25299072	11,67298603	766,1203003
87,15103912	11,59137726	772,2376709
87,0490799	11,52677917	778,3556519
86,94711304	11,4514246	784,479187
86,84513092	11,37370682	790,5956421
86,74315643	11,28788471	796,7185669
86,64108276	11,2069664	802,843811
86,53916168	11,12229156	808,9584961
86,4370575	11,02661037	815,0865479
86,33511353	10,94274902	821,2042847
86,23316956	10,8807354	827,3223267
86,131073	10,80713081	833,4511108
86,02897644	10,74192047	839,5745239
85,92697906	10,66552067	845,6983032
85,82505035	10,61758232	851,8121338
85,72303009	10,55691433	857,9359741
85,62097168	10,48343658	864,0610352
85,51886749	10,42595863	870,1879272
85,41698456	10,38010597	876,2988281
85,31507874	10,32548809	882,4161987
85,21303558	10,25108433	888,5375977
85,11109161	10,18811321	894,659668
85,00906372	10,11906624	900,7799683
84,90704346	10,05898571	906,9003906
84,80498505	10,00370502	913,0266113
84,70301056	9,94889164	919,1437378
84,60107422	9,887395859	925,2618408
84,49895477	9,825575829	931,3881226
84,39693451	9,774488449	937,5130615
84,29499054	9,735095024	943,6290283
84,1930542	9,682192802	949,7456665
84,09103394	9,630054474	955,8668823
83,98898315	9,561758995	961,9906006
83,88699341	9,501074791	968,1091919
83,78507996	9,43153286	974,2254639
83,68305206	9,365503311	980,3482056
83,58106232	9,31238842	986,4686279
83,47905731	9,258561134	992,5890503
83,37701416	9,201659203	998,713501
83,27505493	9,135601997	1004,829041
83,17303467	9,078727722	1010,951172
83,070961	9,031266212	1017,075684
82,9690094	8,965313911	1023,194153
82,86688232	8,910897255	1029,323486
82,76476288	8,857894897	1035,448242
82,66279602	8,821687698	1041,56665
82,56078339	8,750133514	1047,689697
82,45881653	8,690358162	1053,805298
82,35688019	8,648696899	1059,921875
82,25489044	8,619120598	1066,041138
82,15296936	8,566344261	1072,157227
82,05102539	8,500311852	1078,275146
81,94896698	8,456508636	1084,400635
81,84694672	8,401464462	1090,520874
81,74488068	8,341831207	1096,644897
81,64294434	8,284851074	1102,763428
81,54097748	8,228048325	1108,880249
81,43902588	8,180523872	1114,994385
81,33706665	8,107032776	1121,11377
81,23506927	8,027012825	1127,23584
81,13317108	7,979314804	1133,348389
81,03120422	7,933713913	1139,467773
80,92926788	7,881542683	1145,584106
80,82719421	7,835036278	1151,710083
80,72518158	7,773830414	1157,827026
80,62322998	7,723911762	1163,949097
80,52125549	7,652921677	1170,063599
80,41918945	7,593929768	1176,188232
80,31713867	7,540667057	1182,312744
80,21505737	7,477536678	1188,437012
80,11312866	7,408633232	1194,552368
80,01114655	7,341742516	1200,67334
79,90906525	7,288488388	1206,799194
79,80706787	7,236035824	1212,91626
79,70511627	7,165250778	1219,03479
79,60315704	7,104047298	1225,152954
79,5011673	7,056297302	1231,269043
79,39929199	7,009861946	1237,384033
79,29723358	6,953071594	1243,509766
79,19526672	6,890254498	1249,626221
79,09335327	6,823424339	1255,743164
78,99127197	6,759523869	1261,866089
78,88929749	6,707579613	1267,983521
78,78727722	6,636687756	1274,107544
78,68531799	6,557862759	1280,222168
78,58338165	6,476733685	1286,340454
78,48141479	6,406018734	1292,457886
78,37939453	6,341789722	1298,579712
78,27731323	6,266140938	1304,702148
78,17529297	6,179517269	1310,825073
78,07333374	6,086789131	1316,944458
77,97135162	6,011380672	1323,061523
77,86938477	5,956375599	1329,180176
77,76748657	5,888504982	1335,293945
