scan 305/12/202208:57:21		
temp(degC)	power	time(seconds)
12,37615776	-2,041833401	443,6960754
12,47815895	-2,001623154	449,8231812
12,58015156	-1,956616402	455,9481201
12,68212414	-1,913752913	462,072113
12,78406239	-1,86597991	468,1949768
12,8859911	-1,817935586	474,3143616
12,98794079	-1,781817317	480,4349365
13,08990479	-1,755168676	486,5585938
13,19177723	-1,734207988	492,6758423
13,29365349	-1,706399083	498,7934875
13,3955307	-1,673545361	504,9089355
13,49744987	-1,649633527	511,0301208
13,59923077	-1,613083243	517,140625
13,70130157	-1,57503736	523,2689819
13,80319691	-1,548109651	529,3848267
13,90516186	-1,525595903	535,5068359
14,00709724	-1,499525905	541,6247559
14,10908794	-1,479107261	547,7472534
14,21107292	-1,453226566	553,8704224
14,31297874	-1,434740186	559,9873657
14,41485691	-1,403846979	566,1044312
14,51681328	-1,373585701	572,2230225
14,61865902	-1,358451724	578,3381958
14,72062492	-1,340195656	584,4574585
14,82270336	-1,322538495	590,5857544
14,92471695	-1,30366087	596,7072754
15,02665901	-1,286894321	602,8280029
15,12860489	-1,277817965	608,9460449
15,23057365	-1,265388012	615,0657959
15,33265686	-1,259166479	621,1936646
15,43461132	-1,244713426	627,3123169
15,53650093	-1,225229502	633,4286499
15,63858223	-1,204236746	639,5565796
15,74054909	-1,191703796	645,6737671
15,84259224	-1,182023644	651,7976074
15,94459629	-1,168311238	657,9200439
16,04656601	-1,148921132	664,039856
16,14857292	-1,137260079	670,1624146
16,25059509	-1,127737284	676,2841797
16,35257149	-1,10660255	682,4063721
16,45454025	-1,098363757	688,5220947
16,55648422	-1,090803146	694,6417236
16,65849113	-1,075263858	700,7631226
16,76052475	-1,05993402	706,8857422
16,86259842	-1,03988719	713,0111694
16,96452332	-1,031378508	719,128479
17,06643867	-1,029161096	725,2459106
17,16854858	-1,016160846	731,3722534
17,27053833	-1,011086226	737,4908447
17,37255478	-1,007121325	743,6113892
17,47447395	-0,998742282	749,7285156
17,57662201	-0,983072877	755,8603516
17,67869568	-0,962408662	761,9842529
17,78079605	-0,952189982	768,111145
17,882864	-0,93614167	774,2349854
17,9848671	-0,92657268	780,3552246
18,08694649	-0,913386643	786,4806519
18,18889618	-0,909477472	792,5966797
18,29081154	-0,899289727	798,7146606
18,39281273	-0,894965172	804,8356323
18,49489403	-0,888148487	810,9581299
18,5968647	-0,877318263	817,0775757
18,69878197	-0,857130527	823,1921997
18,80071068	-0,84360975	829,312439
18,9026413	-0,837234139	835,427063
19,00464058	-0,835071504	841,5442505
19,10656548	-0,824607551	847,6616211
19,20857239	-0,811844468	853,7844849
19,31069946	-0,797964931	859,9127808
19,41267395	-0,786669075	866,0283813
19,5146656	-0,775317729	872,1514282
19,61671257	-0,767528296	878,2754517
19,71865654	-0,765899777	884,3891602
19,82069778	-0,762135863	890,512207
19,9226532	-0,744351983	896,62677
20,02467537	-0,724533737	902,7509155
20,12661934	-0,721011937	908,8668213
20,22862053	-0,717491508	914,9874878
20,33055878	-0,710081398	921,1022339
20,43255997	-0,710301697	927,2228394
20,53456879	-0,712435663	933,3423462
20,63654518	-0,713435471	939,4608765
20,73848534	-0,710007548	945,5745239
20,8403511	-0,704974473	951,6895142
20,94234657	-0,69948554	957,8100586
21,04443741	-0,702051699	963,9345093
21,14645958	-0,706919849	970,0581055
21,24842262	-0,707652092	976,173645
21,35052872	-0,710674942	982,3010254
21,4525547	-0,712928593	988,4207764
21,55449486	-0,71531415	994,5376587
21,65652847	-0,718081594	1000,658997
21,7585125	-0,720228374	1006,780029
21,86055946	-0,721438885	1012,901672
21,96251106	-0,722824335	1019,017822
22,06446838	-0,724103391	1025,134155
22,16648102	-0,726688087	1031,256836
22,26854897	-0,725919366	1037,380737
22,37059593	-0,726606131	1043,503418
22,47264481	-0,73134023	1049,624756
22,57457733	-0,74099201	1055,74353
22,67653084	-0,754637241	1061,859741
22,77853203	-0,766236782	1067,982544
22,88059807	-0,7831285	1074,105835
22,98258209	-0,787543178	1080,223389
23,08460999	-0,786965132	1086,346069
23,1866951	-0,784049809	1092,472412
23,28869247	-0,780797839	1098,589111
23,39060593	-0,781733871	1104,704102
23,49263573	-0,783809602	1110,826904
23,59460831	-0,794077039	1116,946411
23,69665527	-0,80401814	1123,066895
23,79867554	-0,804331303	1129,188232
23,90065575	-0,803162098	1135,310059
24,00260735	-0,804081082	1141,424805
24,10452843	-0,813844502	1147,540161
24,20648384	-0,817551851	1153,658936
24,30846024	-0,821499944	1159,776733
24,41040039	-0,827188075	1165,892944
24,51233101	-0,826647282	1172,011353
24,61433601	-0,827858448	1178,134033
24,7162075	-0,829959393	1184,243164
24,81818581	-0,831243813	1190,362061
24,92012787	-0,832060218	1196,478271
25,02219009	-0,832512736	1202,602661
25,12423134	-0,831821322	1208,727173
25,22621155	-0,833478451	1214,841797
25,32812881	-0,834919989	1220,959106
25,43008804	-0,83392936	1227,077026
25,53212929	-0,829870343	1233,200439
25,63410378	-0,827628076	1239,316895
25,73608971	-0,827263594	1245,437012
25,83807945	-0,82748878	1251,555054
25,9400425	-0,827173233	1257,675293
26,04208755	-0,827812433	1263,795044
26,14404106	-0,827577055	1269,914429
26,24605179	-0,826197982	1276,036499
26,34825897	-0,843423307	1282,168457
26,45025826	-0,846993923	1288,289673
26,55231857	-0,841663122	1294,411133
26,65439987	-0,836877823	1300,537109
26,75644112	-0,833074391	1306,659668
26,85835648	-0,830303907	1312,774658
26,9603157	-0,828235984	1318,890747
27,0623455	-0,827673435	1325,015015
27,16434288	-0,825519204	1331,133057
27,26629639	-0,821265221	1337,252686
27,36830521	-0,817621112	1343,37085
27,47040749	-0,809509575	1349,496948
27,57250404	-0,805055737	1355,620605
27,6746006	-0,79827702	1361,749023
27,77659798	-0,789967656	1367,870483
27,87872505	-0,78109771	1373,997925
27,98069954	-0,775589883	1380,116211
28,08270073	-0,773420811	1386,23584
28,18471527	-0,768011749	1392,356201
28,28666878	-0,766688347	1398,472534
28,38860512	-0,762788951	1404,590576
28,49061775	-0,748665988	1410,709839
28,5925808	-0,736007094	1416,830933
28,69454956	-0,727566421	1422,945679
28,7964859	-0,713496327	1429,062866
28,89852905	-0,705797315	1435,184082
29,00058174	-0,70239383	1441,308594
29,1025753	-0,706839919	1447,427856
29,20451736	-0,709070742	1453,543823
29,30647278	-0,706786811	1459,662231
29,40849686	-0,692414761	1465,78479
29,51050949	-0,669578075	1471,904663
29,61245537	-0,648980319	1478,022583
29,71454811	-0,635159254	1484,147461
29,81651688	-0,635368764	1490,264893
29,91856003	-0,645492196	1496,388672
30,02050972	-0,644477367	1502,504761
30,12255859	-0,630030155	1508,627808
30,22458458	-0,619439244	1514,748047
30,32655716	-0,613022149	1520,868408
30,42852974	-0,609916091	1526,987061
30,53053474	-0,598811686	1533,106201
30,63257027	-0,577273667	1539,230469
30,73464775	-0,563954473	1545,354126
30,8367157	-0,541185737	1551,476929
30,9386673	-0,508274019	1557,594116
31,04061317	-0,492543668	1563,711182
31,1426506	-0,479203731	1569,83374
31,24469376	-0,459320068	1575,955933
31,34665298	-0,445184171	1582,073975
31,44874191	-0,445811063	1588,197632
31,55067253	-0,444674641	1594,314087
31,65269279	-0,440278262	1600,435303
31,75481987	-0,438196033	1606,566162
31,85681152	-0,438381702	1612,682373
31,95876694	-0,425106198	1618,800537
32,06074524	-0,405454755	1624,920654
32,16276169	-0,388432503	1631,040405
32,26470947	-0,384333044	1637,156494
32,3665657	-0,364128768	1643,269531
32,46860504	-0,323118597	1649,393188
32,57059479	-0,296115518	1655,511597
32,6726265	-0,285453916	1661,631104
32,77456284	-0,263994753	1667,747314
32,87657547	-0,247087002	1673,867554
32,97858047	-0,236953452	1679,988525
33,08058167	-0,22888124	1686,106323
33,18254089	-0,202053323	1692,228394
33,28458405	-0,184354618	1698,349731
33,38662338	-0,180910274	1704,471436
33,48865128	-0,184112102	1710,595703
33,5905838	-0,185012877	1716,708008
33,69259644	-0,185328454	1722,829956
33,79462051	-0,181344733	1728,950317
33,89655685	-0,153257057	1735,066895
33,99851608	-0,150248602	1741,185669
34,10063171	-0,145053431	1747,310913
34,20259476	-0,13592273	1753,428955
34,30460739	-0,108322591	1759,553345
34,4066925	-0,084438026	1765,675537
34,50866699	-0,06707751	1771,795044
34,61070633	-0,063351832	1777,91626
34,71268463	-0,053350963	1784,035156
34,81469727	-0,045832708	1790,155762
34,91664124	-0,040314864	1796,271851
35,01856232	-0,038759474	1802,389404
35,1206398	-0,038886171	1808,514038
35,22264862	-0,031542923	1814,633301
35,32456589	0,004319619	1820,746338
35,42657089	0,036991119	1826,866211
35,52859116	0,075514086	1832,990601
35,63059998	0,084102169	1839,111084
35,73260498	0,069633067	1845,228394
35,83453369	0,049478691	1851,34314
35,93652725	0,038750302	1857,464966
36,03852844	0,047437791	1863,584229
36,14050293	0,059129935	1869,701538
36,24244308	0,075611398	1875,81897
36,34429932	0,129830241	1881,93042
36,44630432	0,173969865	1888,052124
36,54831696	0,192462012	1894,172852
36,65032959	0,199093223	1900,292236
36,75227737	0,203274205	1906,411377
36,85429382	0,212113395	1912,532349
36,95632172	0,207819581	1918,650269
37,05819321	0,217333689	1924,765503
37,16015625	0,241893664	1930,883911
37,2620697	0,249453694	1936,998657
37,36407089	0,255817086	1943,119263
37,46604156	0,287224084	1949,235229
37,56805038	0,324188709	1955,358398
37,67012787	0,343305945	1961,482056
37,7719841	0,3496584	1967,593628
37,87394333	0,363640428	1973,71106
37,97592926	0,37303248	1979,8302
38,07790756	0,381875247	1985,94873
38,17988968	0,389515251	1992,068237
38,28207779	0,403568953	1998,197388
38,38401031	0,409477621	2004,317139
38,48607254	0,411333352	2010,437622
38,58798981	0,405387223	2016,553833
38,68999481	0,401325315	2022,675171
38,79198074	0,411309361	2028,792603
38,89397812	0,425841272	2034,911865
38,99597931	0,438331932	2041,033447
39,09795761	0,464976102	2047,150757
39,19990921	0,482899189	2053,27002
39,30194473	0,495214403	2059,390869
39,40400314	0,517869473	2065,514893
39,50614929	0,551368892	2071,643066
39,60806274	0,563343823	2077,756104
39,71005249	0,57225287	2083,877441
39,81219864	0,595081687	2090,006836
39,91413116	0,615028262	2096,119873
40,01612473	0,64246124	2102,23999
40,11807632	0,648675203	2108,356445
40,22001648	0,630292654	2114,474121
40,32200623	0,63237375	2120,592285
40,42393875	0,648077011	2126,706787
40,52588272	0,664033711	2132,825439
40,62785339	0,6866045	2138,943359
40,72999573	0,699973822	2145,072998
40,83204651	0,710478246	2151,194092
40,93400192	0,713856339	2157,312744
41,0361557	0,717403114	2163,443115
41,13819122	0,733056366	2169,5625
41,24022675	0,745153606	2175,685303
41,34221268	0,772743046	2181,805176
41,44423294	0,806379974	2187,92749
41,54621887	0,817451239	2194,043701
41,64814758	0,822585166	2200,159668
41,750103	0,846658647	2206,279053
41,85206604	0,870533586	2212,392822
41,95401382	0,89884311	2218,511719
42,05596924	0,922015309	2224,629639
42,15794373	0,951231122	2230,748291
42,26000977	0,963917792	2236,87085
42,36203766	0,974798381	2242,990723
42,46405411	1,003594398	2249,115234
42,56613541	1,019222617	2255,238037
42,66818619	1,035927415	2261,361816
42,77013397	1,046439528	2267,478027
42,87210083	1,073004127	2273,597412
42,97406006	1,088995218	2279,7146
43,07596588	1,099663258	2285,828369
43,17794037	1,1003443	2291,948486
43,27988434	1,111469865	2298,064209
43,38185501	1,132151961	2304,181396
43,48378372	1,127943039	2310,299316
43,58591461	1,127967954	2316,427002
43,68788528	1,131048083	2322,544189
43,7898674	1,130870223	2328,662842
43,89189148	1,128088593	2334,786377
43,99383926	1,11538136	2340,900391
44,09576035	1,120159984	2347,017334
44,19773102	1,132144332	2353,135986
44,29969788	1,154713273	2359,253906
44,40164185	1,151981115	2365,370117
44,50378418	1,155476928	2371,498291
44,6058197	1,16401732	2377,623291
44,70789719	1,185492158	2383,746338
44,80982971	1,209572673	2389,861084
44,91186905	1,23053956	2395,986816
45,01392365	1,262602806	2402,106689
45,11588669	1,286398053	2408,225342
45,21791458	1,310259581	2414,3479
45,31988144	1,340298295	2420,46582
45,42195129	1,363580346	2426,588867
45,52387619	1,379024148	2432,703857
45,62583542	1,398193598	2438,824707
45,72796249	1,409360409	2444,950439
45,83002472	1,422875047	2451,074463
45,93212509	1,434674382	2457,20166
46,03411484	1,449314713	2463,318359
46,13607788	1,460347056	2469,439209
46,2381134	1,463059425	2475,562744
46,34008026	1,471123815	2481,676758
46,44205856	1,461311817	2487,797607
46,54418182	1,46526587	2493,923584
46,64620972	1,481081009	2500,045166
46,74818802	1,50030601	2506,163574
46,85018539	1,534335852	2512,283936
46,95222855	1,555702448	2518,406494
47,05422974	1,579184651	2524,526611
47,15618515	1,601232529	2530,64209
47,25823212	1,619756818	2536,766602
47,3602066	1,623492241	2542,883545
47,46211243	1,6189816	2548,997314
47,56407166	1,634245157	2555,116455
47,66606903	1,660971522	2561,237305
47,76821518	1,687054873	2567,365479
47,8702774	1,708685279	2573,487061
47,9723053	1,741152287	2579,609863
48,07426071	1,780584335	2585,729004
48,17630386	1,788006783	2591,850098
48,27833939	1,808041334	2597,972656
48,38040924	1,827529907	2604,097412
48,48243332	1,835144877	2610,218262
48,58438873	1,85050416	2616,333984
48,68638229	1,884963632	2622,453613
48,78839111	1,916894436	2628,576416
48,89034653	1,922439933	2634,691406
48,99230957	1,930331349	2640,810791
49,09435272	1,946451306	2646,931152
49,19631577	1,957422614	2653,052246
49,29826736	1,969657063	2659,166748
49,40034103	1,989281297	2665,290771
49,50226974	1,992381692	2671,405518
49,60422897	2,020514011	2677,526123
49,7062645	2,039201736	2683,64917
49,80823135	2,039953947	2689,763916
49,91024399	2,048193216	2695,887207
50,01224136	2,069374323	2702,002686
50,11424637	2,094539642	2708,126953
50,21625137	2,119850874	2714,246582
50,31835556	2,131709337	2720,371338
50,4203186	2,131477594	2726,489746
50,52227402	2,122772932	2732,60791
50,62424088	2,126096725	2738,725098
50,72616577	2,134653568	2744,841064
50,82824707	2,152156115	2750,966064
50,93027878	2,173469782	2757,087891
51,03221893	2,189701319	2763,202637
51,13418579	2,22544837	2769,322754
51,23630142	2,262720823	2775,450928
51,33840942	2,266272545	2781,575684
51,44045639	2,265016794	2787,697266
51,54246521	2,280549049	2793,818359
51,6445694	2,296375751	2799,943115
51,74655914	2,305834532	2806,065918
51,8485527	2,311025858	2812,18457
51,95057297	2,336138487	2818,30542
52,05262375	2,367951155	2824,428223
52,15458679	2,402263165	2830,544189
52,25657654	2,402627707	2836,666016
52,3585968	2,401503086	2842,787354
52,46053314	2,424599648	2848,904053
52,56251144	2,452234507	2855,020752
52,66442108	2,486319304	2861,138428
52,76639557	2,519111633	2867,253906
52,86843872	2,541772366	2873,376709
52,97038651	2,546566725	2879,493896
53,07233047	2,564089298	2885,612549
53,17429733	2,591856003	2891,728271
53,27634811	2,585862398	2897,851074
53,37830734	2,570744514	2903,968506
53,48023605	2,585266352	2910,086426
53,58219147	2,608607769	2916,202881
53,68416214	2,629207134	2922,321533
53,78613663	2,649229288	2928,439697
53,88809967	2,688737869	2934,559082
53,99012375	2,715487719	2940,678467
54,09205246	2,729821444	2946,795166
54,19400024	2,779042244	2952,911621
54,29597855	2,824703693	2959,032227
54,39809799	2,849761248	2965,15918
54,50005722	2,855351448	2971,274414
54,60200882	2,862505198	2977,391846
54,70396423	2,881812811	2983,508057
54,8059845	2,895587206	2989,630859
54,90797043	2,915401459	2995,748779
55,00994492	2,94955802	3001,867432
55,11191177	2,989362478	3007,986816
55,21393967	3,02333498	3014,106201
55,31598282	3,084974289	3020,230225
55,41804886	3,118870974	3026,354004
55,52015686	3,129615784	3032,480957
55,62221146	3,144045115	3038,60376
55,72429276	3,152885675	3044,726074
55,82635117	3,175191879	3050,850586
55,9283638	3,209549427	3056,973145
56,03032303	3,254748344	3063,090088
56,13240814	3,282904625	3069,216309
56,23450851	3,305093527	3075,340332
56,33649063	3,364212513	3081,463379
56,43851852	3,418248892	3087,580078
56,5405159	3,46989274	3093,701172
56,6425705	3,523890018	3099,825928
56,7445755	3,537965536	3105,946289
56,84651184	3,553376913	3112,0625
56,94865799	3,555579185	3118,19165
57,05075073	3,565884829	3124,317383
57,15278625	3,577510834	3130,437012
57,25491333	3,596521378	3136,568115
57,35698318	3,621104956	3142,689453
57,45899582	3,657790899	3148,812012
57,56104279	3,665100813	3154,93457
57,66308975	3,679350615	3161,057861
57,76506042	3,716017008	3167,17334
57,86701584	3,771622658	3173,292236
57,96895599	3,817013979	3179,408447
58,07091904	3,866214991	3185,526367
58,17286682	3,914097548	3191,643799
58,27490997	3,958292723	3197,767822
58,37685776	3,991545439	3203,882568
58,47890091	4,013754845	3210,006104
58,58087158	4,060620785	3216,125732
58,68299866	4,126723289	3222,250977
58,78499222	4,187963963	3228,370117
58,88699341	4,245583534	3234,492432
58,98896408	4,296057224	3240,608154
59,0911026	4,322334766	3246,738525
59,19307709	4,367678642	3252,855957
59,29501343	4,418207169	3258,972656
59,39696884	4,478020668	3265,090088
59,49905396	4,545268059	3271,214111
59,60115433	4,594577789	3277,340088
59,70322037	4,653440475	3283,465332
59,80522537	4,701630592	3289,585693
59,90722656	4,756690979	3295,704834
60,0092392	4,809805393	3301,826416
60,11129761	4,87322855	3307,949951
60,2133522	4,9187994	3314,074219
60,31542206	4,966681004	3320,198486
60,41734314	5,012897968	3326,312256
60,51930237	5,088657379	3332,429443
60,62134933	5,169725418	3338,552979
60,72343826	5,268361092	3344,679199
60,82553101	5,365419388	3350,803223
60,92760086	5,45934391	3356,927002
61,02963257	5,572603226	3363,053223
61,13172531	5,658099174	3369,176025
61,23363876	5,735316277	3375,290527
61,33570862	5,831215382	3381,416016
61,43783951	5,906253338	3387,542969
61,5398941	5,977277756	3393,666016
61,64182663	6,054564476	3399,782959
61,74378586	6,135185719	3405,900146
61,84573364	6,233983517	3412,016113
61,9477005	6,348305702	3418,134521
62,04973984	6,500467777	3424,25708
62,1517601	6,62691927	3430,379639
62,25385284	6,740593433	3436,505127
62,35582733	6,857744217	3442,62085
62,45794678	6,976635456	3448,749512
62,55997849	7,124478817	3454,871338
62,66196442	7,262007236	3460,989258
62,76401901	7,409371376	3467,113281
62,86606598	7,577355385	3473,23584
62,96800232	7,770685196	3479,352295
63,07004166	7,949034691	3485,472412
63,17205811	8,122639656	3491,595215
63,27397537	8,289665222	3497,709229
63,37598419	8,469027519	3503,833008
63,47799301	8,643498421	3509,950439
63,58010864	8,845580101	3516,078613
63,68209076	9,078631401	3522,197266
63,78411102	9,278476715	3528,320068
63,88607788	9,476795197	3534,436768
63,98805237	9,701195717	3540,556641
64,09008026	9,954530716	3546,677002
64,19213104	10,1819458	3552,800781
64,29407501	10,38655186	3558,916992
64,39606476	10,63873005	3565,035156
64,49807739	10,90765762	3571,157715
64,6002121	11,16561508	3577,285156
64,70217133	11,41911316	3583,402344
64,80423737	11,70796394	3589,527344
64,90623474	12,03679752	3595,647461
65,008255	12,38806152	3601,769775
65,1102829	12,68590927	3607,888916
65,21228027	13,0278759	3614,010498
65,3141861	13,35597801	3620,124268
65,41623688	13,65660572	3626,249268
65,51824951	13,98757553	3632,366699
65,62023163	14,34042454	3638,486084
65,72216034	14,69228649	3644,603271
65,82421875	15,03965473	3650,723633
65,92614746	15,37641048	3656,842529
66,02809906	15,74908638	3662,959473
66,1300354	16,09109116	3669,075439
66,23213959	16,44441223	3675,199463
66,33406067	16,83006096	3681,316895
66,43601227	17,19942474	3687,432617
66,53800201	17,57806396	3693,552246
66,63990784	17,94881439	3699,666992
66,74207306	18,35666275	3705,797607
66,84412384	18,7616291	3711,92041
66,94605255	19,14681816	3718,0354
67,04811859	19,53467369	3724,158203
67,1500473	19,91658592	3730,275391
67,25201416	20,25477409	3736,394775
67,35411835	20,59636497	3742,517822
67,45608521	20,97134018	3748,640137
67,5581131	21,34453583	3754,760742
67,66012573	21,68525505	3760,880615
67,76221466	21,96789169	3767,007813
67,86434174	22,26761627	3773,134521
67,96643066	22,55938339	3779,260742
68,06845856	22,84025002	3785,381348
68,170578	23,06789589	3791,508301
68,27258301	23,32683182	3797,627686
68,37464142	23,54766273	3803,751221
68,47662354	23,72782326	3809,871094
68,57862091	23,88458061	3815,98999
68,68061066	24,03260994	3822,107666
68,78266144	24,14342499	3828,230469
68,88460541	24,24173355	3834,349121
68,98666382	24,31642723	3840,471191
69,08859253	24,37658119	3846,587402
69,19056702	24,37778282	3852,707031
69,29263306	24,37646294	3858,82959
69,39468384	24,36117744	3864,953125
69,49668884	24,35061073	3871,075684
69,59875488	24,28427887	3877,199463
69,70072174	24,19270134	3883,314453
69,80267334	24,09946632	3889,433594
69,90480804	24,0194397	3895,563965
70,00691986	23,94146347	3901,689453
70,10897064	23,80217171	3907,80957
70,21102905	23,63430214	3913,931641
70,31303406	23,41290855	3920,05542
70,41506958	23,10943985	3926,175537
70,51708221	22,77836227	3932,294678
70,61897278	22,42584991	3938,40918
70,72093964	22,04060555	3944,528564
70,82287598	21,6094532	3950,645752
70,92494965	21,13882446	3956,768555
71,02696991	20,67553329	3962,890381
71,12905884	20,24527931	3969,015137
71,23108673	19,78839111	3975,138916
71,33322144	19,27024269	3981,261475
71,43508911	18,81719208	3987,375488
71,53708649	18,31056786	3993,498291
71,63909912	17,84329224	3999,61792
71,74112701	17,39165688	4005,742676
71,84311676	16,95099068	4011,859619
71,94510651	16,51891518	4017,980713
72,04709625	16,06981087	4024,097412
72,14913177	15,58428383	4030,219238
72,25110626	15,11958027	4036,338867
72,35312653	14,67254925	4042,458008
72,45516205	14,26539516	4048,582275
72,55713654	13,83148003	4054,702637
72,65918732	13,42736721	4060,824219
72,76121521	12,98197079	4066,947021
72,86325836	12,59789276	4073,067871
72,96523285	12,25597763	4079,184326
73,06731415	11,9478817	4085,312988
73,16933441	11,62855339	4091,433594
73,27136993	11,28527451	4097,554199
73,37320709	10,93704891	4103,66748
73,47517395	10,63000488	4109,783203
73,57712555	10,31625748	4115,900391
73,67918396	10,00466347	4122,023926
73,78119659	9,715628624	4128,145996
73,88317108	9,46575737	4134,262695
73,98517609	9,219706535	4140,383301
74,08720398	8,946310997	4146,505371
74,18911743	8,671702385	4152,620117
74,2911911	8,422287941	4158,744141
74,39321899	8,160270691	4164,867188
74,49517059	7,948831558	4170,983887
74,597229	7,763970852	4177,106934
74,69924927	7,571678162	4183,230957
74,80125427	7,370695114	4189,347656
74,90319061	7,169561863	4195,462891
75,00526428	6,98697567	4201,587891
75,10721588	6,80623579	4207,707031
75,20935822	6,628521442	4213,833496
75,3112793	6,50250864	4219,949219
75,41323853	6,364556313	4226,067871
75,51534271	6,219056129	4232,195801
75,61734772	6,045393467	4238,31543
75,71929169	5,89094305	4244,430664
75,82131195	5,768027782	4250,551758
75,92326355	5,632877827	4256,669434
76,02532196	5,508134365	4262,794434
76,12739563	5,434871197	4268,919434
76,22940063	5,357671738	4275,038574
76,33142853	5,253029346	4281,160645
76,43348694	5,136033535	4287,284668
76,53546143	5,058610916	4293,405273
76,63737488	4,979478359	4299,52002
76,73935699	4,914455891	4305,638184
76,84143066	4,832488537	4311,762695
76,94342041	4,771914959	4317,883789
77,04535675	4,73263073	4324,000488
77,14722443	4,673295021	4330,109863
77,24914551	4,610131741	4336,229004
77,35118866	4,562878609	4342,351074
77,45314789	4,516981125	4348,469238
77,55527496	4,467346668	4354,59668
77,65722656	4,438906193	4360,713867
77,75917053	4,413399696	4366,831055
77,86117554	4,369559765	4372,950684
77,96327209	4,314513683	4379,07666
78,06530762	4,260288715	4385,199219
78,16732788	4,208757401	4391,320801
78,2694397	4,15803194	4397,446289
78,37147522	4,12268877	4403,570313
78,47350311	4,112493515	4409,691895
78,57553864	4,092515945	4415,812988
78,67752075	4,068871975	4421,933105
78,7795105	4,051491737	4428,051758
78,88153839	4,031760216	4434,173828
78,98345947	4,017247677	4440,288574
79,08543396	3,992771864	4446,407227
79,1873703	3,974689722	4452,522949
79,28942108	3,962900877	4458,646973
79,39147186	3,930100441	4464,770996
79,49354553	3,906015873	4470,892578
79,59547424	3,895473003	4477,009766
79,69754791	3,8867805	4483,133789
79,79947662	3,870222092	4489,248535
79,90151978	3,839791298	4495,37207
80,00354767	3,830600739	4501,494629
80,10557556	3,833739281	4507,614746
80,20761871	3,832232952	4513,736816
80,30964661	3,82656908	4519,860352
80,41162109	3,82382679	4525,979492
80,51363373	3,814321756	4532,097656
80,61569977	3,797978878	4538,219727
80,71765137	3,792258024	4544,339844
80,81975555	3,795232058	4550,464844
80,92185211	3,802284479	4556,590332
81,02381134	3,806072235	4562,710938
81,12592316	3,804778337	4568,836914
81,22802734	3,800435781	4574,963867
81,33002472	3,801198959	4581,081055
81,43210602	3,794869184	4587,205078
81,53404236	3,786837816	4593,323242
81,63596344	3,783183098	4599,438477
81,73793793	3,780170918	4605,555176
81,83998871	3,77576232	4611,679688
81,94202423	3,770688295	4617,802246
82,04396057	3,769944429	4623,916992
82,14594269	3,765370131	4630,038086
82,24801636	3,760392427	4636,160156
82,35002136	3,750756264	4642,280762
82,45211029	3,744895935	4648,405762
