scan 1020/11/202208:13:50		
temp(C)	power	time(seconds)
99,88472748	-537,3012085	6,118605137
99,77565002	-549,9002686	12,223423
99,67391205	-435,3482361	18,33289909
99,57264709	-345,765564	24,45881844
99,47168732	-275,3898315	30,5759182
99,37084961	-213,3347015	36,69168854
99,26995087	-157,5138702	42,81200409
99,16915894	-108,7495499	48,92703247
99,06848907	-67,64434052	55,03324509
98,96772766	-34,02740097	61,14699936
98,86691284	-7,315349102	67,25862885
98,76605225	13,43586922	73,37471771
98,66527557	29,07748413	79,48412323
98,56440735	40,5736084	85,60153961
98,46350098	48,78499985	91,71453857
98,36263275	54,49316025	97,82565308
98,26159668	58,28507233	103,9419937
98,16064453	60,49689484	110,0560608
98,05961609	61,61130524	116,1718597
97,95851898	61,90676117	122,2880707
97,85742188	61,57612228	128,4043732
97,75623322	60,79335403	134,5237427
97,65514374	59,73141861	140,6363983
97,55394745	58,48186493	146,7526398
97,45271301	57,10584259	152,8708344
97,35144806	55,63355637	158,9898529
97,25016022	54,1462059	165,1063538
97,1488266	52,65930939	171,2258301
97,04753876	51,1992836	177,3408203
96,94629669	49,76306152	183,4558563
96,84490204	48,41928101	189,5733643
96,7436676	47,19879532	195,6817474
96,64233398	46,06243896	201,7940979
96,54099274	45,0740509	207,9067993
96,43968201	44,30265427	214,0198517
96,33816528	43,60932541	220,1383209
96,23667908	42,79962921	226,2564697
96,13524628	41,8769455	232,372879
96,03369904	40,94523239	238,4930878
95,93212128	40,0124321	244,6120911
95,8306427	39,07270813	250,7285919
95,72910309	38,19004822	256,8468018
95,62763214	37,33446884	262,9577026
95,52613068	36,48443985	269,0693359
95,42453766	35,63245392	275,1913147
95,32298279	34,92916489	281,3045959
95,22137451	34,24569321	287,4231262
95,11975861	33,58655167	293,539917
95,01831818	32,89682388	299,6443176
94,9167099	32,29206085	305,7605286
94,81505585	31,70172119	311,8787231
94,71350098	31,15951347	317,9893188
94,61193848	30,6203537	324,1008911
94,51036835	30,11198235	330,2131653
94,40870667	29,64413452	336,3270874
94,30708313	29,17576027	342,4391479
94,20539093	28,73660088	348,5592346
94,10375977	28,32864189	354,6695862
94,00205994	27,93453979	360,7846375
93,90035248	27,53055382	366,9040222
93,7985611	27,11700249	373,0219727
93,69688416	26,78786087	379,1373596
93,59518433	26,48993683	385,249939
93,49346924	26,15026665	391,3668213
93,39173126	25,81336784	397,4807739
93,28995514	25,51464653	403,600708
93,18807983	25,23155975	409,7235718
93,08625031	24,96015358	415,8423462
92,98444366	24,66116714	421,9650269
92,88265228	24,42466736	428,0801697
92,78085327	24,21154022	434,1992493
92,67904663	23,95373726	440,3138428
92,57725525	23,75189972	446,4309998
92,47546387	23,53321075	452,5478516
92,37371063	23,31397629	458,6587524
92,2720871	23,13236427	464,7681274
92,17029572	22,95219994	470,8808594
92,06847382	22,73887634	476,9996948
91,96659851	22,59517288	483,1166382
91,86478424	22,5038681	489,2337952
91,76301575	22,42413902	495,3478394
91,66120148	22,33211517	501,4622192
91,55931091	22,15240669	507,5832214
91,45755005	21,97962952	513,6969604
91,35567474	21,82342339	519,8155518
91,25373077	21,63484001	525,9368896
91,15184021	21,44102287	532,0570068
91,04982758	21,23946571	538,1826782
90,9478302	21,05366707	544,3064575
90,84589386	20,90220261	550,4291382
90,74409485	20,7616539	556,5408936
90,64228058	20,60637856	562,6558838
90,54050446	20,5270462	568,7668457
90,43860626	20,47659874	574,8845825
90,33670807	20,39138412	581,0021362
90,23487854	20,27942467	587,1170654
90,13298798	20,13248253	593,2316895
90,03120422	20,02221298	599,3448486
89,92931366	19,87981796	605,4610596
89,82743835	19,74462128	611,5757446
89,72566223	19,63284111	617,687439
89,62387085	19,51612854	623,7979736
89,52198029	19,37571907	629,9157715
89,42010498	19,24794579	636,0316772
89,31771851	19,10327148	642,1739502
89,21577454	18,97106171	648,2987671
89,11386871	18,85911751	654,4117432
89,01202393	18,75114441	660,5247803
88,91024017	18,67956543	666,6375122
88,8083725	18,63549423	672,7539063
88,70661926	18,58790779	678,8621826
88,60469818	18,53952789	684,9765625
88,50295258	18,48270035	691,0849609
88,40111542	18,39968681	697,1964722
88,29922485	18,32209778	703,3132324
88,197258	18,25525093	709,4331055
88,09532166	18,15518188	715,5509644
87,99345398	18,07896614	721,664978
87,89173889	18,00369263	727,7687988
87,78982544	17,94708824	733,8861084
87,68804932	17,87580681	739,9967041
87,58605957	17,78596497	746,1137695
87,48429871	17,71191788	752,2242432
87,38233185	17,63425827	758,3443604
87,28038025	17,56512451	764,4608765
87,17853546	17,49783516	770,5761719
87,07659912	17,45163536	776,6925049
86,97466278	17,38415527	782,8093872
86,87281036	17,31156921	788,9240112
86,77096558	17,2285347	795,0339966
86,66899109	17,15907478	801,1555786
86,5670166	17,08850861	807,2761841
86,46523285	17,03128242	813,3803101
86,36341095	16,95229149	819,4940186
86,26136017	16,89001846	825,619751
86,15937042	16,83562088	831,7383423
86,0575943	16,77349854	837,8422241
85,95581055	16,70120239	843,9512329
85,85385895	16,65236855	850,0734253
85,75180817	16,58596611	856,1938477
85,64988708	16,51101494	862,3134766
85,54803467	16,44364357	868,4231567
85,44615173	16,39665794	874,5375977
85,34414673	16,33861732	880,6591187
85,24224091	16,26024055	886,7720337
85,14034271	16,17458344	892,8882446
85,03833771	16,11866188	899,0072632
84,93643951	16,06064606	905,1237793
84,83454895	16,00650215	911,2366333
84,73262787	15,95489502	917,354187
84,63071442	15,91162014	923,4674683
84,52879333	15,84305954	929,5874634
84,42676544	15,79025936	935,7077026
84,32480621	15,73329735	941,8250732
