scan 720/11/202208:13:50						
temp(C)	power	time(seconds)				
77,05503845	0,025660548	4324,5625				
77,15686798	0,022594076	4330,666992				
77,2587738	0,021377204	4336,782227				
77,3607254	0,022013657	4342,898438				
77,46272278	0,020466242	4349,018555				
77,56465912	0,019017199	4355,13623				
77,66657257	0,019574391	4361,249512				
77,76848602	0,025515806	4367,366211				
77,8704834	0,035193827	4373,484863				
77,97239685	0,040197305	4379,600586				
78,07437134	0,044328459	4385,717773				
78,17626953	0,050754365	4391,82959				
78,27819061	0,053197291	4397,943359				
78,38017273	0,051736068	4404,06543				
78,48209381	0,054834861	4410,181152				
78,58414459	0,05408141	4416,301758				
78,68602753	0,048819996	4422,419922				
78,7879715	0,046618611	4428,535156				
78,88987732	0,048480816	4434,648926				
78,99183655	0,050933786	4440,766113				
79,09386444	0,054343048	4446,885254				
79,19577026	0,057851769	4453,002441				
79,29771423	0,060482193	4459,120117				
79,39962769	0,062747568	4465,233398				
79,50152588	0,061002251	4471,347656				
79,60353851	0,058897596	4477,468262				
79,70540619	0,057821989	4483,582031				
79,80736542	0,057807054	4489,699707				
79,90929413	0,059799254	4495,81543				
80,01127625	0,063005723	4501,935059				
80,11325073	0,067865983	4508,054199				
80,21514893	0,072156653	4514,166992				
80,31707764	0,075434275	4520,28418				
80,41893005	0,082472526	4526,395508				
80,52058411	0,085915692	4532,494141				
80,62258148	0,085787609	4538,616211				
80,72452545	0,092604093	4544,730469				
80,82630157	0,100561276	4550,835938				
80,9282074	0,10928341	4556,953125				
81,03002167	0,114141405	4563,0625				
81,13198853	0,122834973	4569,182129				
81,23394012	0,127421498	4575,29834				
81,33589172	0,141092494	4581,417969				
81,43796539	0,149004996	4587,541504				
81,53985596	0,158818468	4593,655273				
81,64195251	0,185056031	4599,78125				
81,74373627	0,209952191	4605,885742				
81,84566498	0,234825611	4612,00293				
81,94747162	0,264340878	4618,111328				
82,04940796	0,290051818	4624,227051				
82,15139771	0,312601537	4630,347168				
82,2532959	0,337752938	4636,458984				
82,35522461	0,367213637	4642,57666				
82,45715332	0,390821099	4648,690918				
82,55899811	0,406718999	4654,803223				
82,66087341	0,416781604	4660,916016				
82,76276398	0,430465966	4667,026367				
82,86466217	0,447757989	4673,142578				
82,96657562	0,468185008	4679,256836				
83,0684967	0,487542689	4685,372559				
83,17037964	0,511833608	4691,486328				
83,27213287	0,524892509	4697,59082				
83,37394714	0,529906571	4703,697266				
83,47595978	0,529810369	4709,819336				
83,57788849	0,538677692	4715,937012				
83,67971802	0,548875451	4722,046875				
83,78166199	0,556414068	4728,162109				
83,88362885	0,563466132	4734,279785				
83,98548126	0,576114714	4740,39209				
84,08739471	0,584227085	4746,505371				
84,18923187	0,589476526	4752,614258				
84,29114532	0,591004312	4758,730469				
84,39308929	0,593994081	4764,848145				
84,49511719	0,602135658	4770,96875				
84,59709167	0,598504722	4777,087402				
84,69909668	0,599580586	4783,20752				
84,80101013	0,60321784	4789,322754				
84,90287781	0,607965052	4795,433594				
85,00475311	0,603904307	4801,546387				
85,10658264	0,600531399	4807,654297				
85,20863342	0,59846884	4813,780762				
85,31056213	0,598716557	4819,894043				
85,41255188	0,599651575	4826,014648				
85,51448822	0,604725122	4832,130371				
85,61634064	0,604952335	4838,241211				
85,7183609	0,603119373	4844,361816				
85,82025146	0,601030409	4850,476563				
85,92229462	0,599282444	4856,598145				
86,02407074	0,600803256	4862,707031				
86,12596893	0,602631748	4868,817871				
86,22788239	0,606187046	4874,933105				
86,32978821	0,606712162	4881,047363				
86,43170929	0,60599345	4887,164063				
86,53364563	0,605979025	4893,277344				
86,63568115	0,60700351	4899,401367				
86,73757935	0,608389556	4905,513184				
86,8394928	0,607989192	4911,631348				
86,9413681	0,606147051	4917,744141				
87,04327393	0,603494406	4923,856934				
87,14515686	0,600373149	4929,974609				
87,24711609	0,592850864	4936,087891				
87,34896851	0,586192369	4942,200195				
87,45088196	0,583325446	4948,313965				
87,55267334	0,580509186	4954,422852				
87,65454102	0,571154952	4960,53418				
87,75645447	0,564158976	4966,646484				
87,85838318	0,558386564	4972,764648				
87,96015167	0,545500994	4978,871094				
88,06203461	0,532796562	4984,982422				
88,16391754	0,521539092	4991,09668				
88,26574707	0,51229167	4997,206055				
88,36763	0,508931637	5003,319824				
88,46944427	0,504760325	5009,427246				
88,57131195	0,504680574	5015,540039				
88,67332458	0,495683879	5021,660645				
88,77523804	0,48573637	5027,776855				
88,8772049	0,475318342	5033,891113				
88,97915649	0,474331766	5040,012207				
89,08123779	0,475934952	5046,13623				
89,18315125	0,478291631	5052,250488				
89,28500366	0,467967033	5058,359375				
89,38703156	0,460261792	5064,482422				
89,48894501	0,453682125	5070,596191				
89,5908432	0,443407327	5076,709473				
89,69274139	0,430719763	5082,821777				
89,79464722	0,426195979	5088,939941				
89,89655304	0,424774468	5095,053223				
89,99850464	0,422227234	5101,169922				
90,10041809	0,413047224	5107,282715				
90,20220184	0,40659228	5113,395508				
90,30406189	0,39382726	5119,505371				
90,40589142	0,385416955	5125,612305				
90,50774384	0,363308847	5131,724121				
90,60971069	0,363292933	5137,840332				
90,71154785	0,368274391	5143,953613				
90,81356812	0,374317855	5150,074707				
90,91552734	0,376171231	5156,19043				
91,0174408	0,380670786	5162,308105				
91,11927795	0,383897632	5168,415039				
91,22110748	0,386250585	5174,526855				
91,32310486	0,386965632	5180,643066				
91,42488861	0,390045553	5186,753418				
91,52684784	0,393854201	5192,874023				
91,62878418	0,394946665	5198,98877				
91,73078918	0,397610605	5205,11084				
91,83268738	0,401127636	5211,222656				
91,93457031	0,397918671	5217,335449				
92,03652191	0,388912678	5223,45459				
92,13848114	0,364644349	5229,570801				
92,24036407	0,341221094	5235,682129				
92,34225464	0,318228513	5241,795898				
92,4440918	0,287126184	5247,906738				
92,5460968	0,261879265	5254,027344				
92,64804077	0,229179725	5260,144531				
92,74999237	0,144722372	5266,262695				
92,8519516	0,043827925	5272,37793				
92,95391083	-0,053542465	5278,496582				
93,05570984	-0,123549782	5284,602539				
93,15762329	-0,159769922	5290,719238				
93,259552	-0,170756459	5296,835449				
93,36148834	-0,151086837	5302,952148				
93,46347809	-0,11965511	5309,067871				
93,56546021	-0,147996202	5315,190918				
93,66729736	-0,186605677	5321,299316				
93,7692337	-0,218394175	5327,415039				
93,87124634	-0,247537419	5333,535645				
93,97315216	-0,269384354	5339,650391				
94,07497406	-0,274840951	5345,759277				
94,17695618	-0,268661499	5351,877441				
94,27879333	-0,26875788	5357,990723				
94,38079834	-0,274333328	5364,109375				
94,48279572	-0,264579743	5370,230957				
94,5847702	-0,264107227	5376,347168				
94,68669128	-0,276528895	5382,462402				
94,78865051	-0,289966106	5388,580078				
94,89056396	-0,30215019	5394,695801				
94,99266052	-0,304787487	5400,824219				
95,09464264	-0,318193257	5406,941406				
95,19651794	-0,344768018	5413,051758				
95,29842377	-0,35497278	5419,165039				
95,40036011	-0,371108264	5425,28418				
95,50225067	-0,384770662	5431,397461				
95,60415649	-0,398084879	5437,509766				
95,70600891	-0,402943969	5443,623535				
95,80797577	-0,420734853	5449,740723				
95,90991974	-0,442164004	5455,858887				
96,0118866	-0,463563412	5461,977539				
96,11370087	-0,484778881	5468,084473				
96,21567535	-0,508108079	5474,203125				
96,31761169	-0,531703711	5480,318848				
96,41947937	-0,543004096	5486,433105				
96,5213089	-0,559371352	5492,541016				
96,62328339	-0,577297509	5498,659668				
96,72518921	-0,595151663	5504,774414				
96,82707977	-0,613638401	5510,888672				
96,92895508	-0,636657953	5517,00293				
97,03088379	-0,662572622	5523,115234				
97,13267517	-0,689002454	5529,223633				
97,23461914	-0,704582095	5535,344238				
97,33657074	-0,722724855	5541,459473				
97,4385376	-0,743774116	5547,57373				
97,54032898	-0,781370938	5553,682129				
97,64217377	-0,832286537	5559,79541				
97,7441864	-0,883572102	5565,916016				
97,84613037	-0,912985146	5572,031738				
97,94796753	-0,933460295	5578,140137				
98,04991913	-0,955678463	5584,26123				
98,15177155	-0,975815952	5590,370605				
98,25376892	-1,000317574	5596,489746				
98,35571289	-1,026923418	5602,606445				
98,45764923	-1,053052664	5608,724121				
98,55953217	-1,087102175	5614,836914				
98,66146088	-1,120642662	5620,952148				
98,76351166	-1,149738431	5627,074707				
98,865448	-1,171801686	5633,191406				
98,96733093	-1,188473821	5639,303223				
99,06931305	-1,205877662	5645,424316				
99,17126465	-1,225421548	5651,539551				
99,27307892	-1,246510267	5657,648926				
99,37507629	-1,26400125	5663,769043				
99,47697449	-1,291370273	5669,883301				
99,57893372	-1,308239937	5676				
99,68086243	-1,325940967	5682,115234				
99,78279114	-1,349333405	5688,231445				
99,8846817	-1,381263018	5694,344238				
99,98667908	-1,40553987	5700,466797				
