scan 420/11/202214:27:31		
temp©	power	time(seconds)
90,41815948	13,47925949	576,1372681
90,31629181	13,3930912	582,2516479
90,2143631	13,30557156	588,3739014
90,11245728	13,20471382	594,4894409
90,01050568	13,09638119	600,611145
89,90869904	12,96847057	606,723938
89,80680847	12,86711121	612,8417358
89,70481873	12,78039837	618,9639893
89,6028595	12,70445442	625,0860596
89,50098419	12,61914063	631,2008667
89,39905548	12,55291843	637,3215332
89,29714966	12,44288921	643,4384766
89,19519043	12,34056377	649,5587158
89,09324646	12,23652649	655,6763306
88,99143982	12,16822529	661,7893677
88,88962555	12,08433914	667,9014282
88,78769684	11,99538898	674,0200195
88,68580627	11,92413712	680,1355591
88,58378601	11,82653522	686,2566528
88,48180389	11,73250389	692,3794556
88,37981415	11,6322031	698,5025024
88,2779007	11,56075096	704,6182251
88,17594147	11,49467087	710,7424927
88,07402802	11,43869114	716,8526611
87,97210693	11,35780048	722,9717407
87,870224	11,26932907	729,0859985
87,76816559	11,17767429	735,2137451
87,66615295	11,06707478	741,3339844
87,56430817	10,95906544	747,446106
87,46238708	10,87070274	753,562439
87,36038971	10,8089819	759,6867065
87,25850677	10,72605705	765,7982788
87,15658569	10,65984631	771,9180908
87,0546875	10,6092844	778,03302
86,95263672	10,55400467	784,1570435
86,85082245	10,47520351	790,2667236
86,74884033	10,40271378	796,3878174
86,64685822	10,35403156	802,5067749
86,5448761	10,31390572	808,6270752
86,44297028	10,26444244	814,7415161
86,34104156	10,20189762	820,8612671
86,23906708	10,15097809	826,9781494
86,13721466	10,0924015	833,0909424
86,03527832	10,02154827	839,2072754
85,93335724	9,956131935	845,3256226
85,83149719	9,88629818	851,4359131
85,72958374	9,825857162	857,5534668
85,62761688	9,756929398	863,671875
85,52562714	9,686294556	869,7947388
85,42362213	9,629847527	875,9103394
85,3216629	9,562433243	882,0341797
85,21963501	9,495197296	888,1563721
85,11771393	9,420894623	894,2713013
85,01569366	9,358400345	900,3930664
84,91374969	9,2959795	906,5090942
84,81188202	9,231170654	912,6223755
84,70993042	9,186971664	918,7404785
84,60800934	9,126665115	924,8560181
84,50600433	9,066605568	930,979126
84,40409851	9,006844521	937,0919189
84,3021698	8,950203896	943,2089844
84,20024872	8,885818481	949,3261108
84,09830475	8,782907486	955,4418335
83,99640656	8,692200661	961,5574341
83,89448547	8,622733116	967,6723022
83,7926178	8,522228241	973,7844849
83,69082642	8,420631409	979,8936157
83,58881378	8,345170021	986,0151978
83,48682404	8,300796509	992,132019
83,384758	8,259362221	998,2576904
83,28276825	8,213324547	1004,378052
83,18086243	8,15521431	1010,493042
83,07888031	8,100315094	1016,612305
82,97696686	8,038032532	1022,728333
82,87498474	7,982120991	1028,845215
82,77302551	7,909761429	1034,966187
82,67115021	7,849225521	1041,076538
82,56912994	7,791360855	1047,19873
82,46715546	7,701515675	1053,317261
82,36521912	7,601955414	1059,434082
82,26325226	7,536279678	1065,550293
82,16136169	7,4848876	1071,663452
82,05944061	7,449417114	1077,781494
81,9574585	7,428258419	1083,897949
81,8555069	7,397613525	1090,018188
81,75362396	7,363620758	1096,130615
81,65168762	7,320309639	1102,245117
81,54973602	7,278243065	1108,365112
81,44788361	7,213830471	1114,474731
81,34579468	7,116835594	1120,602783
81,24385071	7,016794682	1126,719482
81,14189911	6,927139759	1132,836304
81,03985596	6,872716904	1138,957397
80,93795013	6,857480526	1145,072998
80,83605957	6,83793211	1151,187378
80,73405457	6,809885025	1157,307129
80,63220215	6,76651144	1163,41748
80,53012085	6,722316265	1169,544922
80,42811584	6,663669109	1175,662354
80,32610321	6,607569695	1181,783936
80,22415924	6,546257019	1187,899536
80,12226105	6,482890129	1194,015991
80,02029419	6,434341908	1200,134277
79,91835785	6,382876396	1206,250122
79,81639099	6,306525707	1212,369629
79,71435547	6,234828472	1218,491577
79,61234283	6,190598011	1224,609375
79,51023865	6,128286362	1230,735596
79,40821075	6,029325485	1236,858765
79,30621338	5,915455818	1242,979248
79,20420837	5,813507557	1249,099243
79,102211	5,738032341	1255,219604
79,00025177	5,646998405	1261,335815
78,89823914	5,550225258	1267,45813
78,79618073	5,472352982	1273,580933
78,69428253	5,402914047	1279,696655
78,5923996	5,334116459	1285,807617
78,49057007	5,2616539	1291,917847
78,38867188	5,193355083	1298,031616
78,28671265	5,069122314	1304,151978
78,18474579	4,964726925	1310,265869
78,0827713	4,871576309	1316,387573
77,980896	4,786448479	1322,500122
77,87888336	4,681226254	1328,62085
77,7769165	4,566845894	1334,738159
77,67493439	4,441663742	1340,857056
77,57299042	4,337523937	1346,973267
77,47106934	4,225763321	1353,087646
77,36917877	4,09197998	1359,204346
77,26716614	3,964988947	1365,32312
77,16523743	3,841352224	1371,439941
77,06330872	3,715754271	1377,554321
76,96152496	3,578638315	1383,661133
76,8595047	3,432797194	1389,782227
76,75757599	3,292319536	1395,900024
76,65564728	3,142097473	1402,013306
76,5535965	2,977335215	1408,139038
76,4516449	2,826186657	1414,255859
76,34967041	2,652556181	1420,37439
76,24775696	2,447272778	1426,486572
76,14573669	2,268857956	1432,610474
76,04363251	2,104370356	1438,736572
75,9417038	1,904191017	1444,850586
75,83970642	1,659727216	1450,970337
75,73791504	1,417895198	1457,080078
75,63594055	1,182079315	1463,198608
75,53399658	0,96239388	1469,31543
75,43205261	0,728349447	1475,431641
75,33003235	0,479716539	1481,553223
75,22803497	0,21984683	1487,671875
75,12615967	-0,057649374	1493,782593
75,02429199	-0,353923947	1499,895874
74,92234802	-0,647853076	1506,013916
74,82040405	-0,904921234	1512,131348
74,71846771	-1,205404878	1518,248535
74,61651611	-1,580127001	1524,361938
74,51444244	-1,935026646	1530,487671
74,41248322	-2,247582912	1536,605591
74,3105545	-2,598527908	1542,72168
74,20849609	-2,965596676	1548,845825
74,10648346	-3,335426092	1554,964844
74,00441742	-3,781639338	1561,088867
73,90257263	-4,216264725	1567,197388
73,8007431	-4,654076099	1573,308472
73,69880676	-5,120816708	1579,42627
73,59685516	-5,622646332	1585,543579
73,49485779	-6,105467796	1591,664063
73,39285278	-6,585349083	1597,78186
73,29092407	-7,091385841	1603,899658
73,18893433	-7,592623234	1610,016724
73,08693695	-8,131984711	1616,13855
72,98493195	-8,666337013	1622,258667
72,88304901	-9,195447922	1628,37146
72,78104401	-9,780114174	1634,490723
72,67909241	-10,40383434	1640,609741
72,57725525	-10,98187923	1646,720093
72,47520447	-11,55945492	1652,84021
72,37335205	-12,15293503	1658,953247
72,27140808	-12,73418522	1665,070435
72,16947937	-13,25325489	1671,183838
72,06748962	-13,84094238	1677,304077
71,96546936	-14,47864151	1683,425659
71,86364746	-15,11840725	1689,533569
71,76171112	-15,6914711	1695,653198
71,65969849	-16,28258133	1701,771362
71,55773926	-16,8378582	1707,889771
71,45581818	-17,39374542	1714,005615
71,35379028	-17,85346413	1720,126465
71,25183105	-18,32521248	1726,244995
71,14982605	-18,80867004	1732,364868
71,04798126	-19,23264122	1738,475098
70,9460144	-19,63848686	1744,592163
70,84402466	-20,01650047	1750,71167
70,7419281	-20,39443398	1756,838623
70,63988495	-20,75235367	1762,959595
70,53798676	-21,03940392	1769,073364
70,43605804	-21,3140583	1775,187744
70,33415222	-21,57424545	1781,304688
70,23213959	-21,7829895	1787,42688
70,13017273	-21,94379997	1793,54248
70,02822876	-22,07384109	1799,658813
69,92623901	-22,16719246	1805,781128
69,8242569	-22,20547104	1811,897827
69,72232056	-22,23756027	1818,014404
69,62033081	-22,21959496	1824,131226
69,5184021	-22,20365143	1830,249756
69,41647339	-22,14495087	1836,365967
69,31462097	-22,06043243	1842,474976
69,21271515	-21,95655441	1848,592041
69,11076355	-21,84937286	1854,709961
69,00880432	-21,74038124	1860,82373
68,90695953	-21,65673447	1866,934937
68,80506134	-21,56397438	1873,047852
68,70311737	-21,41493416	1879,16748
68,60109711	-21,18488503	1885,289185
68,4990387	-20,90689087	1891,409302
68,39702606	-20,58561134	1897,531006
68,29503632	-20,204916	1903,652222
68,1929245	-19,78766251	1909,779053
68,09085083	-19,35724258	1915,903076
67,98883057	-18,9213028	1922,026489
67,88682556	-18,47684288	1928,144409
67,78491211	-18,04364395	1934,259155
67,68289185	-17,59216118	1940,380981
67,58096313	-17,10911751	1946,49646
67,47907257	-16,59839439	1952,60791
67,37722015	-16,13272285	1958,718628
67,2753067	-15,66056442	1964,835571
67,17337799	-15,16417503	1970,951782
67,07143402	-14,62938023	1977,068726
66,96947479	-14,13396263	1983,186523
66,86751556	-13,66654968	1989,300293
66,76558685	-13,17546463	1995,419067
66,66368866	-12,67969131	2001,532104
66,56177521	-12,18722057	2007,64563
66,45980835	-11,74250317	2013,765381
66,35791016	-11,25274181	2019,880249
66,25597382	-10,79627037	2025,995972
66,15398407	-10,38040066	2032,115601
66,0520401	-9,946008682	2038,231689
65,95006561	-9,46046257	2044,350586
65,84806061	-9,015522957	2050,470947
65,7460556	-8,640081406	2056,590576
65,64407349	-8,242763519	2062,708496
65,54212952	-7,822917461	2068,825439
65,44010925	-7,378834248	2074,948975
65,33815002	-6,975217342	2081,064453
65,23614502	-6,613134861	2087,185547
65,13430786	-6,239274979	2093,297119
65,03227234	-5,917479992	2099,418457
64,93029022	-5,539660454	2105,536865
64,82823944	-5,19204092	2111,661377
64,72622681	-4,81901741	2117,78125
64,62416077	-4,489742279	2123,903809
64,52215576	-4,162819862	2130,025635
64,42011261	-3,849547863	2136,147217
64,31813812	-3,512836933	2142,26416
64,2162323	-3,221660614	2148,376709
64,11447906	-2,931262016	2154,484131
64,01262665	-2,64753437	2160,594727
63,91072083	-2,376383305	2166,70874
63,80880737	-2,122581959	2172,824463
63,70689011	-1,880532861	2178,939209
63,60494995	-1,625379443	2185,057373
63,50304031	-1,384449482	2191,170654
63,40114975	-1,196141362	2197,284912
63,29925537	-0,982470095	2203,396484
63,197258	-0,796287656	2209,519531
63,09522629	-0,616657197	2215,641357
62,99325562	-0,449096709	2221,758057
62,89133453	-0,272334635	2227,873047
62,78937531	-0,101376154	2233,991943
62,68741226	0,037482399	2240,106445
62,58540344	0,170481741	2246,230713
62,48339462	0,320401371	2252,349854
62,38145447	0,457483411	2258,467285
62,27950668	0,597507298	2264,581787
62,17764664	0,712410867	2270,696045
62,07559586	0,839000881	2276,818359
61,97358704	0,925041437	2282,938477
61,87162018	0,980585039	2289,058838
61,76967239	1,06737721	2295,173096
61,66783905	1,159645557	2301,283691
61,56587219	1,260478139	2307,402344
61,46387482	1,334993124	2313,52124
61,3618927	1,41647625	2319,640137
61,25995636	1,470105529	2325,755859
61,15801239	1,544055343	2331,872314
61,05597305	1,569616079	2337,995117
60,95389938	1,591016412	2344,120605
60,85182953	1,645955086	2350,244385
60,74983978	1,702319741	2356,361084
60,6478157	1,746178627	2362,486816
60,54587555	1,797438145	2368,60376
60,44369888	1,854748726	2374,73291
60,34160614	1,897884369	2380,860107
60,23966599	1,925379515	2386,974121
60,13763428	1,945485473	2393,096924
60,03540039	1,967960954	2399,229736
59,93360901	1,996392488	2405,336914
59,83165359	2,036412001	2411,456299
59,72960281	2,0823946	2417,57666
59,62754822	2,131966829	2423,70166
59,52542114	2,140515566	2429,829346
59,42331314	2,149335146	2435,955566
59,32117462	2,167064667	2442,083008
59,21910858	2,18832016	2448,207031
59,11696625	2,203256607	2454,335693
59,01501846	2,210697174	2460,450195
58,91302109	2,217649221	2466,572266
58,81085205	2,217406988	2472,702148
58,70881271	2,203466415	2478,824951
58,60678482	2,202219963	2484,948242
58,50484848	2,205962896	2491,062012
58,4029808	2,205270767	2497,173096
58,30096436	2,200181723	2503,296143
58,19895935	2,194988966	2509,416016
58,09705734	2,190774679	2515,532227
57,99518585	2,189613581	2521,643799
57,89323044	2,185129404	2527,763184
57,79129028	2,180736065	2533,876221
57,68933105	2,177868128	2539,99292
57,58733749	2,176694632	2546,114014
57,48538971	2,174002886	2552,229248
57,38346481	2,173385382	2558,345703
57,28150558	2,178215504	2564,463135
57,1795311	2,180540562	2570,581299
57,0776062	2,186214924	2576,698486
56,97561646	2,196396112	2582,81665
56,87363052	2,207052231	2588,936279
56,77159119	2,214269638	2595,060547
56,66955185	2,219640732	2601,181885
56,56753159	2,226642132	2607,299805
56,4656601	2,239929676	2613,413574
56,36364746	2,251087427	2619,535889
56,2617569	2,269545078	2625,647949
56,15981293	2,291076422	2631,76709
56,05780029	2,318887949	2637,884766
55,95581436	2,337982416	2644,004883
55,85385513	2,355594158	2650,123779
55,7518692	2,366588116	2656,241455
55,65003204	2,388155222	2662,351074
55,548069	2,400504351	2668,470947
55,44603348	2,416725159	2674,592529
55,34395218	2,434101105	2680,717529
55,24198532	2,455343485	2686,83374
55,14001083	2,470221519	2692,95459
55,03813934	2,491579533	2699,066162
54,93608475	2,513177872	2705,189941
54,83408737	2,542212963	2711,306885
54,73212814	2,567027092	2717,426514
54,63014603	2,587609768	2723,546143
54,5282135	2,609998941	2729,660645
54,42629623	2,617355347	2735,775146
54,32439804	2,640030622	2741,888672
54,22234726	2,666790485	2748,011475
54,12027359	2,686813593	2754,137695
54,01820755	2,695704222	2760,262939
53,91607666	2,720132113	2766,391357
53,81386185	2,74669981	2772,522217
53,71186829	2,776135445	2778,643555
53,60985947	2,797804356	2784,762695
53,50779724	2,829598427	2790,887207
53,40557861	2,853104115	2797,019531
53,30350113	2,861697435	2803,144287
53,20148468	2,874546766	2809,264648
53,09946442	2,889710665	2815,387695
52,99745941	2,904339314	2821,506836
52,89546585	2,918525934	2827,625
52,79356003	2,934162378	2833,741211
52,69156265	2,959965944	2839,86084
52,58971405	2,988226891	2845,969727
52,48783112	3,003031492	2852,08374
52,38580322	3,012681484	2858,207031
52,28380585	3,034059763	2864,327393
52,18177032	3,056848764	2870,450195
52,07979584	3,077448845	2876,567383
51,97786331	3,104293585	2882,683105
51,87598038	3,131791353	2888,796143
51,77408218	3,156080246	2894,9104
51,67212296	3,166893244	2901,0271
51,57008743	3,182474613	2907,150146
51,46802139	3,197911263	2913,272217
51,3661232	3,214826584	2919,386963
51,26424408	3,230549574	2925,500488
51,16234207	3,241619587	2931,615479
51,06041718	3,256777525	2937,730957
50,95850754	3,278907537	2943,844727
50,85663986	3,290919065	2949,955566
50,75479126	3,296552181	2956,065918
50,65297699	3,306744099	2962,174316
50,55109024	3,320137739	2968,287598
50,44912338	3,331074476	2974,408691
50,34711075	3,338816166	2980,526611
50,24512863	3,346902132	2986,64624
50,1432457	3,348635912	2992,759033
50,04120636	3,353988886	2998,882813
49,93922806	3,365746021	3005,000977
49,83722687	3,3859694	3011,12085
49,73526382	3,401008844	3017,236572
49,63343048	3,417011261	3023,349609
49,53139114	3,43725729	3029,469482
49,42939377	3,450716734	3035,592041
49,32746506	3,460484743	3041,704834
49,22554398	3,465592861	3047,819336
49,12363815	3,471439123	3053,935059
49,02174759	3,474092484	3060,049072
48,9197998	3,475446463	3066,164307
48,81796646	3,485394478	3072,277588
48,7159729	3,499924898	3078,394775
48,61403275	3,505007267	3084,511719
48,51194763	3,503617048	3090,635254
48,41007233	3,516290665	3096,750732
48,3080368	3,538430452	3102,871094
48,20594025	3,552111387	3108,997314
48,10395432	3,563801289	3115,116699
48,00203705	3,570318699	3121,232666
47,89992142	3,585764408	3127,359131
47,79794312	3,582376242	3133,477539
47,69594955	3,582975149	3139,59668
47,59400558	3,590101719	3145,711426
47,49214172	3,595319271	3151,826904
47,39011765	3,595991373	3157,944824
47,28799057	3,60361743	3164,072754
47,18609238	3,607622623	3170,187012
47,08415604	3,612388849	3176,30542
46,98223877	3,611988306	3182,417725
46,88029861	3,612172127	3188,53418
46,77832413	3,614603281	3194,653564
46,67638397	3,616102934	3200,772217
46,57437134	3,624105692	3206,890137
46,47241592	3,632664919	3213,008789
46,37041855	3,644960403	3219,12915
46,26833725	3,651261806	3225,252197
46,1662941	3,653688192	3231,37793
46,06442642	3,659628153	3237,48877
45,96244812	3,675517797	3243,605957
45,86043549	3,683513641	3249,726074
45,75840378	3,693131685	3255,851807
45,65639877	3,700463295	3261,970947
45,55434036	3,715015888	3268,094482
45,45238495	3,721344233	3274,212158
45,35021973	3,72435689	3280,342285
45,24812317	3,736014605	3286,468018
45,1461525	3,750852346	3292,585693
45,04418564	3,766998768	3298,702393
44,94217682	3,781672716	3304,824951
44,84024429	3,79683733	3310,939209
44,73824692	3,803445578	3317,061523
44,63619995	3,813082695	3323,183594
44,5342598	3,828015566	3329,299316
44,4323082	3,854128599	3335,414795
44,3302803	3,870069265	3341,538086
44,22822571	3,877591848	3347,659668
44,1263504	3,889478683	3353,774658
44,02441406	3,90683198	3359,888184
43,92260361	3,915933609	3365,99707
43,82064819	3,921473742	3372,116211
43,71868515	3,923508644	3378,233643
43,61671829	3,940354109	3384,352783
43,51471329	3,970860958	3390,470947
43,41277313	4,003734589	3396,588135
43,31083298	4,0297575	3402,705566
43,20884705	4,040429115	3408,822754
43,10682678	4,052055359	3414,94458
43,00486755	4,065226078	3421,064209
42,90291977	4,077376366	3427,179443
42,80101395	4,094464779	3433,292725
42,69903946	4,112463474	3439,41333
42,59698868	4,131701946	3445,536621
42,49492264	4,150321007	3451,659912
42,39283752	4,170371056	3457,782715
42,29094315	4,193701267	3463,897461
42,18908691	4,213887691	3470,009521
42,08720779	4,234596252	3476,123291
41,98527908	4,257511616	3482,236816
41,88337708	4,277451515	3488,353271
41,78139496	4,294827938	3494,470215
41,67932892	4,308947563	3500,593506
41,57746887	4,3287673	3506,707275
41,47549057	4,342026234	3512,82666
41,37360382	4,364955902	3518,938721
41,27165604	4,391365528	3525,05542
41,16965866	4,411689758	3531,175293
41,06755066	4,433736801	3537,303467
40,9655571	4,446520329	3543,418945
40,86352539	4,467791557	3549,544678
40,76147842	4,482834339	3555,66626
40,65956497	4,496435165	3561,780029
40,55776596	4,510406017	3567,888428
40,45585251	4,53428793	3574,001709
40,3539505	4,557192802	3580,115723
40,25203705	4,588307381	3586,232422
40,15009308	4,623486519	3592,348145
40,04816437	4,648611069	3598,465576
39,94629288	4,669484138	3604,577148
39,84425354	4,682365894	3610,698486
39,74233246	4,703090191	3616,81543
39,64029312	4,729390144	3622,935059
39,53833389	4,751737118	3629,055908
39,43643951	4,77636385	3635,168213
39,33442307	4,803345203	3641,288574
39,23252487	4,8268857	3647,403564
39,13063812	4,842171669	3653,516602
39,02882004	4,858397484	3659,624023
38,92691422	4,890587807	3665,741455
38,82493591	4,913858891	3671,859863
38,72306824	4,938619614	3677,970215
38,62109375	4,967355728	3684,090088
38,51924896	4,987618923	3690,199463
38,41725159	5,002643108	3696,31958
38,31531143	5,026776791	3702,436279
38,21334076	5,058806896	3708,553955
38,11136627	5,08465147	3714,674072
38,00943375	5,093242168	3720,789063
37,90745926	5,110298157	3726,909424
37,80546951	5,142734051	3733,026367
37,70343781	5,179284096	3739,149902
37,60139465	5,206573486	3745,273682
37,49939346	5,221562862	3751,39209
37,39729691	5,243339062	3757,51709
37,29540634	5,273062229	3763,631348
37,19356537	5,309196949	3769,743164
37,09163666	5,338297844	3775,859863
36,98971939	5,366204739	3781,972656
36,8877449	5,382860184	3788,091553
36,78581619	5,406191826	3794,208008
36,68386078	5,439248562	3800,324951
36,58171844	5,471885204	3806,454346
36,479702	5,49393177	3812,573242
36,37770844	5,511823654	3818,695313
36,27585602	5,542962074	3824,805664
36,17388916	5,575358391	3830,921631
36,07197189	5,60236311	3837,03833
35,97004318	5,619506359	3843,154297
35,86808777	5,631472111	3849,27124
35,76597977	5,656353474	3855,398682
35,66390228	5,673508167	3861,521973
35,56195831	5,706078529	3867,638916
35,46003342	5,739597797	3873,753174
35,35799789	5,768483162	3879,877441
35,25609589	5,782924175	3885,990234
35,15404129	5,805452347	3892,115967
35,05212021	5,828048229	3898,228516
34,95012665	5,842522144	3904,35083
34,8481369	5,865638733	3910,470215
34,74609756	5,889036179	3916,589844
34,64418793	5,914533615	3922,703125
34,54224777	5,928534031	3928,822998
34,44050217	5,946577549	3934,924316
34,33860779	5,968237877	3941,039795
34,23661423	5,983146191	3947,157471
34,13455582	6,005632877	3953,282959
34,03261948	6,029143333	3959,398682
33,93064117	6,058465481	3965,519043
33,82870483	6,085276604	3971,635254
33,72673035	6,114287376	3977,75293
33,62464905	6,140659809	3983,880127
33,52263641	6,168259621	3990,000488
33,42058945	6,19804287	3996,119629
33,3185997	6,220484734	4002,24292
33,21670151	6,250743866	4008,35498
33,11475372	6,275408745	4014,471436
33,01290894	6,284057617	4020,583252
32,91088867	6,296280384	4026,703369
32,80894852	6,315743446	4032,821045
32,70702744	6,333349228	4038,936035
32,60515213	6,343799591	4045,047607
32,50317764	6,362048626	4051,166016
32,40114594	6,384904385	4057,289551
32,29914856	6,411561012	4063,406494
32,19721603	6,423470974	4069,522705
32,09532166	6,436680317	4075,635742
31,99323082	6,452991009	4081,764404
31,89110374	6,479697704	4087,892578
31,78907394	6,486793518	4094,011719
31,68693924	6,50698185	4100,141113
31,58493042	6,546503067	4106,261719
31,48302078	6,580663204	4112,374512
31,38097572	6,605273724	4118,499512
31,2790966	6,618475914	4124,611328
31,17699432	6,634493351	4130,737305
31,07497025	6,660856724	4136,860352
30,97297478	6,68738842	4142,977051
30,8710556	6,710866451	4149,095215
30,7691288	6,733915806	4155,209961
30,66710091	6,760765553	4161,331543
30,56521416	6,784953117	4167,444824
30,46331406	6,807843208	4173,557617
30,36148643	6,832363605	4179,66748
30,25945091	6,857557774	4185,790527
30,15752411	6,873211861	4191,903809
30,05562973	6,883481979	4198,017578
29,95376587	6,89405489	4204,131836
29,85181808	6,906158924	4210,248047
29,74983215	6,919150829	4216,368652
29,64781761	6,931705952	4222,487793
29,54578781	6,951160431	4228,609863
29,44390106	6,964038372	4234,722656
29,34197617	6,986135483	4240,836914
29,24004555	7,00428915	4246,956055
29,13807106	7,021510124	4253,075195
29,03604698	7,03672266	4259,195313
28,93405914	7,050807476	4265,312988
28,83213615	7,060678005	4271,429199
28,73019409	7,06897068	4277,545898
28,62831688	7,075689316	4283,656738
28,52639771	7,098016262	4289,773438
28,42446518	7,119998932	4295,888184
28,32250595	7,141271114	4302,007324
28,22058678	7,160151005	4308,123535
28,11861992	7,179890156	4314,242188
28,01659966	7,194322586	4320,361328
27,91467476	7,217585564	4326,477051
27,81270599	7,256042004	4332,59668
27,71073151	7,273886204	4338,713867
27,60874557	7,289109707	4344,831543
27,50680733	7,29487896	4350,950684
27,40492821	7,290608406	4357,063477
27,30291939	7,302561283	4363,181641
27,20100403	7,318374157	4369,298828
27,09892464	7,3362813	4375,423828
26,99694443	7,353864193	4381,543945
26,89493942	7,369327068	4387,663086
26,79297066	7,391864777	4393,778809
26,69104004	7,40230608	4399,89502
26,58903694	7,414624214	4406,015625
26,48707771	7,437512398	4412,131348
26,38515663	7,457183361	4418,250488
26,28313828	7,463665009	4424,371582
26,18118095	7,480240345	4430,487793
26,07906342	7,497771263	4436,614746
25,97718048	7,509025574	4442,727051
25,87522316	7,523245811	4448,84375
25,77333832	7,537460327	4454,959473
25,67128944	7,551767349	4461,080566
25,56925964	7,562242985	4467,204102
25,46717644	7,578124523	4473,32666
25,36525917	7,591751099	4479,443359
25,26321602	7,609158993	4485,563477
25,16131973	7,617319107	4491,679688
25,0593853	7,627588272	4497,796875
24,95743179	7,637871265	4503,912598
24,85547066	7,654240608	4510,030762
24,7535305	7,664236546	4516,14502
24,65166855	7,677534103	4522,256836
24,54969215	7,692288876	4528,376953
24,44778824	7,708749771	4534,490234
24,34575844	7,71116209	4540,61377
24,24382591	7,719240189	4546,728516
24,14188385	7,73494339	4552,84668
24,03998756	7,758622646	4558,961914
23,93800354	7,783610344	4565,077148
23,83613968	7,807685852	4571,188965
23,73423386	7,830837727	4577,304199
23,63232803	7,845927238	4583,419434
23,53031158	7,837772369	4589,541016
23,42827415	7,837367535	4595,661133
23,32637215	7,854301453	4601,776855
23,22445869	7,863528728	4607,891602
23,12256622	7,875581741	4614,004395
23,02067947	7,890627384	4620,117676
22,918787	7,909484386	4626,231934
22,81681633	7,930481434	4632,349609
22,71490288	7,93294239	4638,465332
22,61289024	7,935982704	4644,587402
22,51087379	7,943852425	4650,708984
22,40897942	7,960292339	4656,822754
22,30699921	7,979002476	4662,940918
22,20500565	7,991567135	4669,060059
22,1030674	8,000017166	4675,17627
22,00112915	8,001898766	4681,291992
21,89917374	8,00538063	4687,409668
21,79722404	8,006840706	4693,527344
21,69528198	8,016215324	4699,643555
21,59334755	8,024380684	4705,757813
