scan 1020/11/202214:27:31		
temp(C)	power	time(seconds)
99,86523438	-568,2625122	7,130128384
99,75883484	-531,3009644	13,24324512
99,65716553	-419,6920166	19,36329842
99,55600739	-336,2027588	25,48358154
99,4550705	-269,4042969	31,59923935
99,35408783	-209,9132385	37,72483063
99,25313568	-156,5025787	43,84928131
99,15225983	-109,9209747	49,96613693
99,05134583	-70,75784302	56,0882225
98,95056152	-38,85961533	62,20275497
98,84967041	-13,57700253	68,31960297
98,74893951	5,909388065	74,42749023
98,64802551	20,68771744	80,54476166
98,54718018	31,56598473	86,65612793
98,44618225	39,37366867	92,77819061
98,3452301	44,79806519	98,89105225
98,24424744	48,33787537	105,0056381
98,14323425	50,4515152	111,1224594
98,0421524	51,49432373	117,2422333
97,94101715	51,79992294	123,3610687
97,83986664	51,51988983	129,47789
97,73867035	50,77645874	135,5976868
97,63743591	49,81063461	141,7206116
97,53623199	48,65243912	147,8349762
97,43504333	47,36270142	153,9477997
97,33381653	45,96906662	160,065155
97,23243713	44,58224106	166,1893158
97,1311264	43,1570549	172,3066406
97,0297699	41,76719284	178,423172
96,92843628	40,400177	184,5413055
96,82702637	39,15454102	190,6598206
96,72561646	37,9838829	196,7806854
96,62419891	36,91559982	202,8988953
96,52275085	35,98219299	209,0173035
96,42132568	35,23678589	215,1331177
96,31987762	34,61647797	221,2512207
96,21839142	33,87498474	227,3666687
96,11699677	33,05053711	233,479248
96,01560974	32,19360352	239,5899963
95,91417694	31,34724998	245,7017059
95,81282043	30,4634037	251,8066559
95,71123505	29,59954453	257,9310303
95,60971069	28,78188515	264,0454712
95,50816345	28,01299477	270,1601868
95,40657043	27,29441261	276,2785645
95,30500793	26,55768585	282,3954773
95,2033844	25,92566872	288,5125732
95,10189056	25,29026985	294,6221924
95,00022888	24,66270638	300,7411804
94,89858246	24,10214615	306,8587952
94,79691315	23,6081028	312,9781189
94,69517517	23,06913567	319,0993042
94,59346771	22,57206726	325,2182922
94,49181366	22,07957268	331,3334656
94,39022064	21,59880447	337,4442139
94,28857422	21,15856743	343,5605469
94,18691254	20,73975945	349,6762085
94,0852356	20,35745239	355,7911377
93,98343658	19,99574852	361,9127808
93,8815918	19,60519981	368,0392456
93,77970886	19,26514435	374,1626892
93,67790985	18,94645119	380,2815247
93,57621002	18,64199829	386,3988647
93,47450256	18,33654976	392,5122375
93,37277222	18,06375313	398,6270447
93,27101135	17,77500153	404,7441406
93,16914368	17,50362968	410,8664856
93,06729889	17,25363922	416,9874573
92,96549225	17,00210953	423,1079712
92,86365509	16,78554344	429,2266541
92,76183319	16,56720734	435,3460083
92,66000366	16,35131836	441,4632263
92,55801392	16,13184357	447,5917358
92,45605469	15,92735004	453,7163391
92,35433197	15,71247864	459,8278809
92,25253296	15,49952793	465,9452209
92,15080261	15,29272842	472,0601501
92,04892731	15,15231705	478,176178
91,94709778	15,00290871	484,2947083
91,84523773	14,80800533	490,4124451
91,74352264	14,61667919	496,520813
91,64157867	14,43753719	502,6460571
91,53982544	14,26489353	508,7564697
91,43799591	14,10670376	514,8728027
91,33611298	13,97109604	520,9923096
91,2342453	13,84840965	527,109436
91,13243103	13,7227478	533,2271729
91,03051758	13,57811069	539,3484497
90,92851257	13,44667912	545,4684448
90,82665253	13,34486198	551,5893555
90,72467041	13,20781898	557,7122803
90,6227417	13,09212971	563,8342285
90,52081299	12,98508453	569,9522095
90,41902924	12,87693596	576,0644531
90,31710052	12,802742	582,182312
90,21520996	12,70431519	588,3035889
90,11328888	12,58459759	594,4211426
90,0113678	12,46567726	600,538208
89,90944672	12,31189728	606,6592407
89,80751038	12,22282219	612,77771
89,70569611	12,14280128	618,8910522
89,60388947	12,05567646	625,0015259
89,50186157	11,97024059	631,1276855
89,40003204	11,89570236	637,2405396
89,29810333	11,81177235	643,3583984
89,19613647	11,70314407	649,4815063
89,09423065	11,60069561	655,5983887
88,99224091	11,50462055	661,7199707
88,89029694	11,41717529	667,8375244
88,78842163	11,31987476	673,9539185
88,68645477	11,21052074	680,0717163
88,58457947	11,10837746	686,1907959
88,48265076	11,02830887	692,3061523
88,38082123	10,93208694	698,4179077
88,27880096	10,83033848	704,5406494
88,17684937	10,74842358	710,6627808
88,07492065	10,67261887	716,7772217
87,97304535	10,60092735	722,892334
87,87097931	10,54235458	729,020752
87,76901245	10,47315502	735,1382446
87,66712189	10,40985203	741,2539063
87,56520844	10,33573818	747,3727417
87,46321869	10,27762508	753,493042
87,36131287	10,22817993	759,6072998
87,25945282	10,17467308	765,720459
87,15756226	10,11745548	771,8353882
87,05554962	10,04537392	777,958252
86,9536438	9,953280449	784,0720825
86,85181427	9,88212204	790,1856689
86,74985504	9,811641693	796,3032837
86,64788818	9,744872093	802,4254761
86,5459137	9,652222633	808,5422974
86,4439621	9,546764374	814,6621094
86,34195709	9,452962875	820,7843628
86,24003601	9,385187149	826,8987427
86,13804626	9,292602539	833,0214233
86,03620911	9,195888519	839,131897
85,93431091	9,127595901	845,24823
85,83226013	9,062062263	851,3706665
85,73017883	9,029292107	857,4969482
85,62815857	8,969589233	863,617981
85,52620697	8,927116394	869,7359619
85,42433929	8,872552872	875,8497314
85,32249451	8,79979229	881,9606323
85,22058105	8,691962242	888,0774536
85,11846161	8,584750175	894,2055664
85,0164566	8,48230648	900,3240356
84,91456604	8,382141113	906,4385986
84,81268311	8,288691521	912,5541992
84,71071625	8,203090668	918,6710205
84,60870361	8,150216103	924,7940674
84,5065918	8,101821899	930,9210815
84,40464783	8,060951233	937,0368042
84,30260468	8,008690834	943,1600952
84,20080566	7,938941002	949,2680054
84,09887695	7,864300728	955,3841553
83,99686432	7,813514233	961,5064087
83,89494324	7,755236626	967,6195679
83,79296112	7,656569481	973,7417603
83,69115448	7,541188717	979,8501587
83,58925629	7,456281185	985,963623
83,48723602	7,415351868	992,0874634
83,38520813	7,387334824	998,2085571
83,28328705	7,377439976	1004,324036
83,18136597	7,354152679	1010,438965
83,07936096	7,332400322	1016,561218
82,97744751	7,288835526	1022,675659
82,87538147	7,246333122	1028,79895
82,7734375	7,209582329	1034,918213
82,67145538	7,156198502	1041,035522
82,56952667	7,093853951	1047,151367
82,46765137	7,024463177	1053,266846
82,36567688	6,957353115	1059,383301
82,26377869	6,898787498	1065,496216
82,16188812	6,81304884	1071,611938
82,05988312	6,751970291	1077,73291
81,95792389	6,730453014	1083,851807
81,85601044	6,715263844	1089,965332
81,75414276	6,686850071	1096,079956
81,65211487	6,653674126	1102,200317
81,55016327	6,594274044	1108,318237
81,44823456	6,534940243	1114,434692
81,3462677	6,465297699	1120,551147
81,24433899	6,388188839	1126,667969
81,14235687	6,335047245	1132,78772
81,04031372	6,275051594	1138,910522
80,93838501	6,21892786	1145,026855
80,83642578	6,156919956	1151,142334
80,73451233	6,094142437	1157,257324
80,63256073	6,026335716	1163,376587
80,53054047	5,979401112	1169,495605
80,42861176	5,90836525	1175,613159
80,32666779	5,844942093	1181,729858
80,22473145	5,782944202	1187,847534
80,12272644	5,716607571	1193,970825
80,02062988	5,654548168	1200,092163
79,91860199	5,602155685	1206,215088
79,81668091	5,536949635	1212,329956
79,71466064	5,449039936	1218,45166
79,61266327	5,380152225	1224,568115
79,51068115	5,327339172	1230,690308
79,40873718	5,2716465	1236,80603
79,30683136	5,201373577	1242,920166
79,20491791	5,121658325	1249,036499
79,10292816	5,029269218	1255,155884
79,00097656	4,94448328	1261,273071
78,89900208	4,875955105	1267,390015
78,79710388	4,804474354	1273,503052
78,69512939	4,690631866	1279,623291
78,5932312	4,599898338	1285,735962
78,49136353	4,511228561	1291,85022
78,38949585	4,424877644	1297,959839
78,28754425	4,329014778	1304,078613
78,18553925	4,221106529	1310,200195
78,08354187	4,131033897	1316,318726
77,98159027	4,03880167	1322,436768
77,87952423	3,942433834	1328,561279
77,77750397	3,849033833	1334,680176
77,67547607	3,745824337	1340,803711
77,57353973	3,648077965	1346,918091
77,47149658	3,554974794	1353,041748
77,36956024	3,426892281	1359,156006
77,26753235	3,297847271	1365,278687
77,16551208	3,159470797	1371,401855
77,06356049	3,030106068	1377,518799
76,96164703	2,887517691	1383,631714
76,85962677	2,744167328	1389,751953
76,75765228	2,59346652	1395,871948
76,65567017	2,4127388	1401,990723
76,55374908	2,25278616	1408,106323
76,451828	2,107087612	1414,222168
76,34977722	1,976798058	1420,345459
76,24776459	1,79070437	1426,46521
76,14576721	1,591405272	1432,58606
76,04376984	1,401369095	1438,704346
75,94184875	1,209915638	1444,820679
75,83992767	1,030263305	1450,934204
75,73801422	0,857031703	1457,051514
75,63601685	0,639802456	1463,170044
75,53414154	0,405694872	1469,283447
75,43216705	0,166723371	1475,402588
75,33024597	-0,088791661	1481,516357
75,22843933	-0,333320588	1487,626099
75,12654877	-0,651099265	1493,737061
75,02463531	-0,936371624	1499,855591
74,92273712	-1,226966143	1505,967651
74,82080841	-1,51244843	1512,083252
74,7188797	-1,807178378	1518,200928
74,61682129	-2,128584623	1524,322876
74,51483154	-2,447261572	1530,442871
74,41275024	-2,825555801	1536,569214
74,31075287	-3,205943584	1542,685547
74,20868683	-3,6011796	1548,809692
74,10664368	-3,997646809	1554,934692
74,00453949	-4,393157959	1561,061157
73,90254974	-4,846166611	1567,179199
73,80054474	-5,307951927	1573,300415
73,69853973	-5,75244379	1579,421753
73,59655762	-6,201666355	1585,53833
73,49456787	-6,605902195	1591,658447
73,39260864	-7,076341629	1597,774902
73,2905426	-7,574837685	1603,898193
73,18862915	-8,131587982	1610,012695
73,08678436	-8,725766182	1616,127075
72,98485565	-9,275943756	1622,241943
72,88289642	-9,777587891	1628,361694
72,78096008	-10,33691883	1634,474609
72,67905426	-10,89004326	1640,59021
72,57714081	-11,42039871	1646,70166
72,47512817	-11,99112415	1652,824829
72,3730545	-12,54594135	1658,950073
72,27108765	-13,14081097	1665,067505
72,16905975	-13,71144581	1671,189575
72,06705475	-14,30208778	1677,307861
71,96500397	-14,895154	1683,434204
71,86295319	-15,46925735	1689,555298
71,76091003	-16,01725006	1695,678223
71,65893555	-16,53007317	1701,798096
71,55701447	-17,10328102	1707,913208
71,45500946	-17,63160896	1714,033447
71,35295105	-18,12783432	1720,155518
71,25095367	-18,6017952	1726,27478
71,14909363	-19,07312965	1732,387329
71,04711151	-19,48765182	1738,507813
70,94519043	-19,87729263	1744,623169
70,84323883	-20,25892639	1750,737427
70,74127197	-20,61336517	1756,856445
70,63925934	-20,92663193	1762,979126
70,53717041	-21,20223045	1769,10022
70,4352417	-21,47445107	1775,216553
70,33322906	-21,67216492	1781,339111
70,23133087	-21,85013962	1787,452271
70,12948608	-22,01961708	1793,562744
70,02749634	-22,17633438	1799,68103
69,92553711	-22,29253197	1805,799438
69,82363129	-22,36651039	1811,913696
69,72171783	-22,4056015	1818,028687
69,61978912	-22,38496208	1824,14563
69,51787567	-22,34989357	1830,258789
69,41590118	-22,28746605	1836,378418
69,3138504	-22,21413803	1842,501709
69,21174622	-22,12847137	1848,628174
69,10974121	-22,03344154	1854,749756
69,00766754	-21,92914963	1860,870728
68,90573883	-21,84882927	1866,990356
68,80361938	-21,77903366	1873,116699
68,7015686	-21,66274643	1879,240723
68,59960175	-21,46165848	1885,356079
68,49755096	-21,19346809	1891,480835
68,39549255	-20,88147545	1897,605225
68,29332733	-20,53351402	1903,732178
68,19130707	-20,15906525	1909,85437
68,08924103	-19,77718735	1915,977905
67,98725128	-19,37630463	1922,098267
67,88535309	-18,94231415	1928,207886
67,78340912	-18,50629234	1934,328857
67,68154907	-18,05185318	1940,441406
67,57965851	-17,5994072	1946,554077
67,47774506	-17,1054821	1952,667725
67,37584686	-16,65321732	1958,782959
67,27386475	-16,23546028	1964,900269
67,17189026	-15,81233215	1971,019531
67,06986237	-15,32335854	1977,143555
66,96780396	-14,81778049	1983,264771
66,86580658	-14,32750607	1989,386963
66,76369476	-13,86990547	1995,513184
66,66169739	-13,45126247	2001,630859
66,55968475	-13,00018501	2007,752441
66,45769501	-12,56257439	2013,870117
66,35571289	-12,10501385	2019,989502
66,25364685	-11,67203236	2026,114624
66,15153503	-11,26703262	2032,241577
66,04940796	-10,83948421	2038,369019
65,94734192	-10,41766834	2044,492798
65,84531403	-10,00340462	2050,613281
65,74344635	-9,620790482	2056,726074
65,64146423	-9,243167877	2062,843018
65,53954315	-8,836743355	2068,959229
65,43765259	-8,424096107	2075,07373
65,33568573	-8,010280609	2081,189941
65,23369598	-7,609761715	2087,310059
65,13169098	-7,245352268	2093,432861
65,02972412	-6,941809177	2099,548828
